fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2011,FINCANTIERI MARINE GROUP,233294.9492,3756,22
2011,FINMECCANICA,947049164.8293,15424,2517
2011,FIRST CAPITOL OF CHICAGO,464116.5095,2663,20
2011,FIRST COAST TECHNICAL INSTITUT,60850,1134,6
2011,FIRST DATA,1336731,2889,8
2011,FIRST KUWAITI GENERAL TRADING & CONTRACTING COMPANY,0,1,1
2011,FLAD & ASSOCI,-5030,2,1
2011,FLIGHTLINE ELECTRONICS,3614507.6313,1507,30
2011,FLIR SYSTEMS,200268074.3613,7782,519
2011,FLORIDA INTERNATIONAL UNIVERSI,199713.73020000002,4255,9
2011,FLUOR,2724945618.8936996,3530,330
2011,FMC,7478608.96,1443,34
2011,FOCUS TECHNOLOGIES,32818.3095,1135,5
2011,FORCE 3,70357978.7092,16846,585
2011,FORCE PROTECTION,466679207.4178,5439,936
2011,FORD MOTOR COMPANY,112050,1134,2
2011,Foreign Contractor,3865524049.2507,15873,37160
2011,FOREIGN UTILITY CONSOLIDATED REPORTING,281361671.2741,6069,130
2011,FORMAC INTERNATIONAL,74448,2932,5
2011,FORMATION,2211945.4414,3123,9
2011,FOSS MARITIME COMPANY,220092.1601,3318,8
2011,FOSTER FUELS,91850888.5988,4702,181
2011,FOUNDATION HOLDINGS,-3468572.1125,2241,5
2011,FOUR POINTS TECHNOLOGY,66156647.2101,28070,728
2011,FUGRO,2321379,865,18
2011,FUJI PHOTO FILM USA,7607634.7084,2908,66
2011,Fujitsu,435786.8071,6057,14
2011,FUTRON,918630.7862,6815,31
2011,G4S PLC,33906979.9112,4941,53
2011,GA TELESIS,2649128,1136,3
2011,GALE ASSOCIATES,1308273.4531,3318,9
2011,GANNETT,183777.3667,438,14
2011,GANNETT FLEMING AFFILIATES,12463628.6395,9452,103
2011,GARLAND INDUSTRIES,736791,2932,5
2011,GARNER MULTIMEDIA,0,2,1
2011,GARTNER,17962423.3396,23524,188
2011,GARY WILLIAMS ENERGY,81657462.25,2239,11
2011,GATEWAY,2546617.7356000002,2941,204
2011,GAZPROM NEFT AERO KYRGYZSTAN [Joint Venture],347479840,2,2
2011,GC INVESTMENT,265290.2734,4971,43
2011,GE ROLLS-ROYCE FIGHTER ENGINE TEAM [GE/ROLLS ROYCE],88332149,561,15
2011,GENCORP,74500286.7263,10529,115
2011,GENE LOGIC COMPANY,-2892,2,1
2011,GENERAL,6746426.8593,3104,21
2011,GENERAL ATOMICS,1994635622.618,11996,683
2011,GENERAL COMMUNICATIONS,974979.0869,5120,61
2011,GENERAL DYNAMICS,18370397560.2074,40492,16589
2011,GENERAL ELECTRIC,2552078224.1434,18779,5530
2011,GENERAL MILLS,198524240.5,531,12
2011,GENERAL MOTORS,14513450.8884,4050,208
2011,GENERAL TECHNOLOGY,7868.1001,1134,2
2011,GENEVAORA,105737.6915,1800,4
2011,GENSLER,88808.04,2239,4
2011,GEO MARINE,16682460.7342,7216,153
2011,GEOMETRICS,1285931,2241,5
2011,GEONEX,82929.2607,1057,20
2011,GEORGE G SHARP,37511656.3389,1554,133
2011,GEORGE WASHINGTON UNIVERSITY,9155469.2344,8200,80
2011,GEORGIA INSTITUTE OF TECHNOLOGY,185466996.0797,12138,641
2011,"GEOSEMBLE TECHNOLOGIES, INC [STAKE]",187433,2,1
2011,GERBER SCIENTIFIC,780520.806,1700,44
2011,GESTALT,-56618.9988,2932,5
2011,GETINGE,3166005.53,10153,96
2011,GHM,104600,1802,5
2011,Gilbane,353430878.4121,5729,542
2011,GILBERT ASSOCIATES,11867991.1533,6878,141
2011,GILEAD SCIENCES,26588.1602,2,1
2011,GILL GROUP,12398081.5735,8200,740
2011,GIOIA ENTERPRISES INTERNATIONA,5113931.625,2885,6
2011,GLAXOSMITHKLINE,419014.3692,1503,25
2011,GLOBAL AVIATION,2363389,3512,9
2011,GLOBAL CONTAINER LINE,0,3,3
2011,GLOBAL CROSSING,131385.9735,3318,7
2011,GLOBAL INSIGHT,276930,2245,7
2011,GLOBAL KNOWLEDGE,751072.7801,6616,28
2011,GLOBAL LINGUIST SOLUTIONS,282082457.6054,1960,37
2011,GLOBAL MARITIME SERVICES,9057085,2359,48
2011,GLOBAL STRATEGIES GROUP,184803624.0544,1787,483
2011,GLOBAL TECHNOLOGY RESOURCES,31834393.2725,4264,166
2011,GLOBALSIM,1045735.5819999999,4398,8
2011,GLOBECOMM SYSTEMS,89661964.25,1902,24
2011,GOLDBELT,56110053.6389,8369,198
2011,GOMEZ & ASSOCIATE,57705,4919,10
2011,GOODRICH,416294119.5611,7491,1896
2011,GOODWILL INDUS,79138171.01020001,5251,96
2011,GORDON N STOWE & ASSOCIATES,11249,2239,4
2011,GOVERNMENT ACQUISITIONS,186938.8802,2246,16
2011,GOVERNMENT OF CANADA,194413.5098,1136,3
2011,GOVPLACE,215162.1232,3815,22
2011,GP STRATEGIES,6700521.4262,7212,48
2011,GPC CONSOLIDATED REPORTING,431342691.8439,9274,752
2011,GRACON,13632003.4195,3537,97
2011,GRANITE CONSTRUCTION COMPANY,87544296.0151,7961,71
2011,GRANT THORNTON,9971513.4573,3562,19
2011,GRAYBAR,110515610.37099999,11263,4931
2011,GRD CONSTRUCTION CONSULTANT,22500,2,1
2011,GREAT LAKES DREDGE DOCK,264594211.438,676,165
2011,GREENLAND CONTRACTORS I/S,246341302.7014,2755,55
2011,GRIMCOM,68494743.6828,5745,125
2011,GRINNELL,-945,1798,3
2011,GRUNLEY CONSTRUCTION CO,131115,2241,5
2011,GS CALTEX [Joint Venture Chevron/GS Group],107374160.2871,3512,21
2011,GSC CONSTRUCTION,31250479.9375,1628,33
2011,GT MACHINING & FABRICATING,295579,1567,26
2011,GTE [VERIZON],1209319.4697,4559,50
2011,GTS DURATEK,11685134.2033,1480,249
2011,GTSI,117142026.58070001,15896,567
2011,GULFSTREAM HOLDINGS,-1067119.8204,5310,12
2011,GZA GEOENVIRONMENTAL TECHNOLOGIES,145640,1798,4
2011,"HAAS TCM, INC , KEMFAST AEROSPACE GROUP",11092457.8396,4149,656
2011,HALIFAX,42673.1992,2,1
2011,HALLIBURTON,-1854218.4901,2701,29
2011,HAMILTON PRODUCTS,1423796.2769,9965,261
2011,HAMILTON SUNDSTRAND,-21086.9219,2270,5
2011,HAMPDEN ENGINE,405364.2861,162,12
2011,HANSON GROUP,975587.03,2200,43
2011,HARDING SECURITY ASSOCIATES,85428888.0156,5618,38
2011,HARPER CONSTRUCTION COMPANY,243013292.9248,3311,70
2011,HARPER INDUSTRIES,29072845.75,3940,115
2011,HARRIS,1432839646.7687001,27707,7185
2011,HARSCO,202237.8799,4400,9
2011,HARTMAN WALSH,758152.5219,2037,35
2011,HARZA ENGINEERING,-54028.7508,1134,2
2011,HASKELL COMPANY,144942826.4782,1993,38
2011,HAWAIIAN ELECT,12e3,2,1
2011,HAWORTH,26072188.2377,16020,402
2011,HAYES SEAY MATTERN & MATTERN,359369.7413,4452,41
2011,HDR,138714935.1808,5183,848
2011,HEALTH NET,2962852975.8458,6366,315
2011,HEICO,4929316.1201,7002,50
2011,HELLFIRE SYSTEMS,50875007.8891,100,106
2011,HELLMUTH OBATA & KASSABAUM,28909523.4063,4255,12
2011,HENSEL PHELPS CONSTRUCTION,632739527.5938001,7098,510
2011,HERCULES,53553.7007,2885,6
2011,HERLEY INDUSTRIES,6506745,9380,90
2011,HERMAN MILLER,62274101.8164,15463,1208
2011,HEROUX DEVTEK,0,1,1
2011,HERSTAL GROUP,60828128.519499995,7415,242
2011,HESCO BASTION,103732215.4704,1406,120
2011,HESS,23134334.5175,3812,77
2011,HEWLETT PACKARD,1934654835.3323002,26395,3544
2011,HEXAGON AB,32805710.3446,6007,374
2011,HIGHLAND ACQUISITION,489436.2798,7187,14
2011,HIGHMARK,585688418.9844,2359,50
2011,HILLENBRAND IND,4320659.9275,6386,77
2011,HILLER INVESTMENTS,3682973.2751,6295,192
2011,HISPANIC ASSOC OF COLLEGES &,103200,2885,6
2011,HITACHI,4451488.4146,8041,40
2011,HITACHI ZOSEN,950920.9023,1134,2
2011,HMC GROUP,156.06,1134,2
2011,HMD,7705027.1808,2886,62
2011,HNTB,13644200.6474,3604,103
2011,HOCHTIEF AG,121352778.6816,3960,45
2011,HOFMANN MONDIAL,392095.8403,5755,15
2011,HOLLYFRONTIER,25758380,2,2
2011,HOLMAN CONSTRUCTION & GENERAL,53462.4702,1798,3
2011,HOLMES TUCKER INTERNATIONAL,4337961.504,3297,79
2011,HOMESTEAD VILLAGE,0,1,1
2011,HONCAD,476057.0083,3121,7
2011,HONEYWELL,1576902448.1154,20654,8412
2011,HR STAFF MANAGEMENT,435179.6093,1567,27
2011,HSU DEVELOPMENT COMPANY,9025714.0391,438,16
2011,HUGHES,-4283,3125,9
2011,HUMANA,3448239963.8173003,5537,671
2011,HUNT COMPANIES,2290340.625,3318,8
2011,HUSKY ENERGY,49324302,1134,7
2011,HYDRO MECHANICAL,16820,2,1
2011,HYDROGEOLOGIC,37092799.702700004,6620,176
2011,Hydroid,8238191.6017000005,3424,36
2011,HYPERION SOFTWARE,5154021.0912999995,4038,76
2011,HYUNDAI,32133801.7813,2239,11
2011,I&S ACQUISITION CORPORATION,191035889.1215,355,127
2011,IAP WORLDWIDE SERVICES,176164523.0468,437,143
2011,IBM,451995987.6374,26048,1161
2011,ICARO INTERNATIONAL SERVICES SA,123646878,3,14
2011,ICF INTERNATIONAL,3575354.7989,3376,16
2011,ICF KAISER INTERNATIONAL,10637431.2718,6734,67
2011,ICMA,77266.2398,2239,5
2011,"ICON SYSTEMS, INC , SM CONSULTING",6564760.0849,3586,81
2011,ICX TECHNOLOGIES,347e3,2,1
2011,IDEAL SCANNERS & SYSTEMS,45580,1802,5
2011,IDEDGE,10656.530200000001,4,2
2011,iGOV,78760942.3258,4133,211
2011,IHI,5369690.8744,3007,24
2011,IKON,1441922.1476,8959,83
2011,IL KWANG INDUSTRIAL,10021214.248,2601,52
2011,IL state government,15798.479500000001,4,2
2011,ILC INDUSTRIES,12672819.2656,3648,39
2011,ILEX ENGINEERING,13911.6897,1798,3
2011,ILLINOIS TOOL WORKS,1119919.5196,4088,25
2011,IMMIXGROUP,145443645.7394,37710,1318
2011,IMO INDUSTRIES,8651259.0855,6567,306
2011,IMT DEFENSE,12746586.0518,2600,7
2011,IN Q TEL,15312137.4072,10941,40
2011,INDYNE,209757615.7559,8556,111
2011,INFOPRO,6278429.103499999,1959,45
2011,INFORMATION HANDLING SERVICES,18475524.5217,5529,173
2011,INGENESIS,7079386.081599999,6931,95
2011,INNOVATIVE LOGISTICS TECHNIQUES,8807657.5721,14198,114
2011,Innovative Technical Solutions [Gilbane Building Company],1234381.5488999998,2887,7
2011,INSIGHT ENTERPRISES,16347546.5475,19484,261
2011,INSTITUTE FOR DEFENSE ANALYSES,159335318.0287,1438,24
2011,INSTRUMENTARIUM,3088782.472,3944,77
2011,INTEGRA LIFE SC,1315357.9988,8116,115
2011,INTEGRAL SYSTEMS,29005737.952099998,5587,114
2011,INTEGRAL TECHN,4495217,3375,7
2011,INTEGRATED RESOURCES,1281308.6953,5310,12
2011,INTEL,27480,1136,3
2011,INTELLIGENCE ENTERPRISE SOLUTI,2803364.151,8239,67
2011,INTELLIGENT DECISIONS,56065503.0049,21412,581
2011,INTELLIGENT SOFTWARE,191170931.7185,3023,134
2011,INTERAD,85848.7,2932,5
2011,INTERFACE,242315.4386,7054,16
2011,INTERMAGNETICS GENERAL,-3034.96,1800,4
2011,INTERNATIONAL DATA GROUP,55600,4,2
2011,INTERNATIONAL PAPER COMPANY,2213652.3008,7412,24
2011,INTERNATIONAL SHIPHOLDING,70566953.8593,3640,115
2011,INTERNATIONAL SOS,102192319.0226,825,320
2011,INTERNATIONAL SYSTEMS MARKETING,2035269.1920999999,8592,46
2011,INTERNATIONAL TECHNOLOGY,32996409.0391,3512,9
2011,INTERPUBLIC GROUP OF COMPANIES,238658236.7253,4266,405
2011,INTERTEK TESTING SERVICES,205827.8906,2934,7
2011,INTUIT,128148,1798,3
2011,INTUITIVE,155772922.87330002,4946,362
2011,INVISION TECHNOLOGIES [GENERAL ELECTRIC],0,1798,3
2011,IOWA STATE UNIVERSITY,3313952.0162,4040,37
2011,IPSEN INTERNATIONAL,181494.59960000002,4685,10
2011,IRIDIUM COMMUNICATIONS,77245801,3512,9
2011,IROBOT,75111187.595,11843,169
2011,IRON MOUNTAIN,860671.0117,10256,68
2011,ISO,1253473.2132,6457,50
2011,ISRAEL AIRCRAFT INDUSTRIES,20149836.7969,4403,20
2011,ISYS,1933360.431,8003,18
2011,IT GROUP,128024,3121,7
2011,IT RESEARCH INSTITUTE,66348708.9146,3377,207
2011,ITEL SOLUTIONS,-761821.5904,2885,6
2011,ITOCHU,14030.1699,2,1
2011,ITT,4331919085.6567,21408,3778
2011,IVEY MECHANICA,0,1,1
2011,J & J WORLDWIDE SERVICES,202072900.3629,3015,678
2011,J.E. DUNN CONSTRUCTION GROUP,126046650.9883,3669,100
2011,JA JONES CONSTRUCTION [PHILLIP HOLZMANN AG],-1525826.5683,1800,4
2011,JACOBS ENGINEERING GROUP,1010093222.4658,18187,3095
2011,JAMES G DAVIS CONSTRUCTION,-7711.02,2,1
2011,JAMES W SEWALL,259083,1798,3
2011,JAPAN MINISTRY OF DEFENSE,175885506.5913,3,10
2011,JAS W GLOVER HOLDING COMPANY,5e3,3,4
2011,JAVELIN [LOCKHEED MARTIN/TEXAS INSTRUMENTS/RAYTHEON],254788875.5059,2805,118
2011,JAY HENGES ENTERPRISES,842533.6457,7990,17
2011,JBT HOLDING,6497711,2,4
2011,JCAHO,540092.834,3321,18
2011,JEANNE BUSSARD,1120186.3036,6885,15
2011,JEOL,2004606.0581999999,5874,57
2011,JET INDUSTRIAL ELECTRONICS,439855,1136,5
2011,JF TAYLOR,44997448.97099999,55,108
2011,JIER SHIN KOREA,23613282.5,2239,8
2011,JJMA,148161236.7073,3268,1141
2011,JJMA HOLDINGS,17353536.526100002,1852,32
2011,JOHN MILNER ASSOCIATS,181332.2,2600,7
2011,JOHN Q HAMMONS HOTELS,56420,1134,2
2011,JOHNS HOPKINS UNIVERSITY,1101242327.1255999,19332,1366
2011,JOHNSON & JOHNSON,3132299.3893999998,4161,41
2011,JOHNSON CONTROLS,605710147.3644,16816,2124
2011,JOINT VENTURE [Boeing/UTC],243289394.9999,3041,34
2011,JOINT VENTURE [ITT/NORTHROP],6199049.0625,1135,21
2011,JOINT VENTURE [THALES/RAYTHEON],113324896.56019999,4633,171
2011,JOINT VENTURE [URS/BERGER],133184472.8799,5467,109
2011,JOINT VENTURE [UT-BATTELLE],4170,2,1
2011,JONES & STOKES ASSOCIATES,546448.2404,3094,39
2011,JONES LANG LASALLE,16933448.7792,2985,54
2011,JORGE SCIENTIFIC,103072606.77250001,3602,65
2011,JVYS [YULISTA/SES],480166616.2037,1362,230
2011,JW CHILDS EQUITY PARTNERS,70660,2239,5
2011,K TECHNOLOGY,-3093.8301,2,1
2011,KAISER AEROPSACE & ELECTRONICS,3426125.7695999998,5638,26
2011,KAISER HILL,15e3,1134,2
2011,KALITTA CHARTERS,4690861.0313,1294,23
2011,KAMAN,92707295.1622,14846,388
2011,KANE COMPANY,5530,2,1
2011,KAWASAKI HEAVY INDUSTRIES,41303.4295,2241,5
2011,KCI HOLDINGS,1721145.0238,1626,30
2011,KCI KONECRANES,31735.32040000001,5126,12
2011,KE ENTERPRISES,969.68,1134,2
2011,KEANE,36111202.887899995,12407,157
2011,KELLOGG BROWN & ROOT,2724191897.845,3873,579
2011,"KELLY AEROSPACE, INC [BUSINESS]; LIMCO PIEDMONT, INC [BUSINESS]",39836.6401,2239,4
2011,KELLY AVIATION CENTER [Joint Venture Lockheed Martin/Rolls Royce],474534847.917,6555,107
2011,KELLY SERVICES,359161.3064,1800,4
2011,KENNETH SUDOL & ASSOCIATES,14400,2,1
2011,KEYPOINT GOVERNMENT SOLUTIONS,15e5,1136,3
2011,KEYSTONE PEER REVIEW ORGANIZATION,4914157.8894,3512,30
2011,KFORCE,21733097.965,12553,79
2011,KIEWET,3424270.5704,2125,46
2011,KIEWIT,-98808728.7236,5015,143
2011,Kiewit & Traylor Bros,9563758.625,2409,44
2011,KILOHANA,745564,2600,6
2011,KIMBALL,23013194.77,11882,394
2011,KIPPER TOOL COMPANY,103032883.0202,10268,561
2011,KIRBYORAT,485385.55720000004,3124,17
2011,KLA TENCOR,60888.04,1134,2
2011,KLEINFELDER,167627,2239,6
2011,KNIGHT PROTECTIVE SERVICES,96272.15,1134,2
2011,KNOLL,53150169.5864,14235,754
2011,KNOWLEDGE ANALYSIS TECHNOLOGIE,4e5,2239,4
2011,KNOWLEDGE SHARING SYSTEMS,53778,2,1
2011,KOC HOLDING,342325139,2239,12
2011,KOMATSU,1014617.5987000001,7515,69
2011,KONE HOLDINGS,2281710.4505000003,6986,152
2011,KONGSBERG GRUPPEN,348074090.79069996,4948,313
2011,KONIAG DEVELOPMENT,366378.06190000003,678,31
2011,KONTRON AG,3336335.9896,3619,53
2011,KOR ELECTRONICS,17262118.4561,5518,49
2011,KOREA ELECTRIC POWER,41123945.0984,3450,107
2011,KPMG,27565457.1098,8093,69
2011,KRAFT FOODS,406864005.5158,2433,48
2011,KRIMA CONSTRUCTION,-2060423.7197,2989,66
2011,KRUEGER INTERNATIONAL,2363022.824,11536,79
2011,KUWAIT PETROLEUM,886795523,3318,17
2011,KWAJALEIN RANGE SERVICES [Joint Venture - Bechtel/Lockheed/Chugach],132749950.4531,1055,19
2011,L3 COMMUNICATIONS,7190208175.5851,20922,14418
2011,LABEL MASTER,38821.5684,4,2
2011,LAKESHORE TOLTEST,551683761.3758,5777,630
2011,LANDSTAR CARRIER GROUP,6187.5,2,1
2011,LANE INDUSTRIES,39437908.104,7317,106
2011,LAPI,26529310.9745,258,120
2011,LARSON DAVIS I,-79243.5113,1800,4
2011,LASON,73926.76,1138,4
2011,LAW ENGINEERING & ENVIRONMENTAL SERVICES,17475,1798,3
2011,LAWGIBB GROUP,-306434.8261,2600,5
2011,LAYNE WESTERN,-1631.4,2,1
2011,LB & B ASSOCIATES,51906922.3181,12779,954
2011,LB FOSTER COMPANY,396136.3085,301,12
2011,LEADING TECHNOLOGY COMPOSITES,873816.5425,2241,5
2011,LEARNING TREE INTERNATIONAL,137437.8398,3598,7
2011,LECHMOTOREN GMBH,5322883.597,3909,95
2011,LECROY,493019.1609,2885,33
2011,LEGEND TECHNIC,0,2,2
2011,LEXMARK INTERNATIONAL,6208499.8048,4724,171
2011,LFC HOLDINGS,545001.7925,8615,100
2011,LG EVERIST,-142447.7031,1134,2
2011,LHI,214493097.3891,149,114
2011,LIEBERT,76473,5918,13
2011,LIFE CYCLE ENGINEERING,71342781.0775,4457,270
2011,LINEAR INDUSTRIES,41383.5195,1134,2
2011,LIONEL HENDERSON &,7439867.6953,2885,6
2011,LIRBY,303197.7276,3318,8
2011,LITTON [NORTHROP GRUMMAN],-570770.8598,5407,28
2011,LJB,246413.8536,3446,22
2011,LM&O,83246362.4805,2283,44
2011,LOCKHEED MARTIN,34603755332.4373,28705,20711
2011,LOGIAN,571413.5313,3318,10
2011,LOGICON [NORTHROP GRUMMAN],-116513.1484,2,1
2011,LOGIS TECH,19640552.3521,5599,50
2011,LOGISTICS MANAGEMENT INSTITUTE,52574735.656,10154,280
2011,LONG FENCE COMPANY,23836.0605,2,1
2011,LONGBOW [LOCKHEED MARTIN/NORTHROP GRUMMAN],106715724.2159,5876,101
2011,LORAL SPACE,24954492.6406,3706,28
2011,LSI,128806.0469,3512,9
2011,LUCENT TECHNOLOGIES,1306598.914,1140,6
2011,LUKE & ASSOCIATES,115416334.4657,4536,1010
2011,LUSTER NATIONA,-9e3,2,1
2011,LYKES LINES,80742187,1139,50
2011,LYNDEN,36035286.134,3513,107
2011,M.C. DEAN,157113408.82900003,9772,567
2011,MA MORTENSON COMPANY,116165853.8086,926,186
2011,MACAULAY BROWN,156084561.6532,11494,750
2011,MACQUARIE GROUP [TAURUS AEROSPACE GROUP],479.21,2239,8
2011,MACRO INTERNATIONAL,2225514.2915,5487,14
2011,MACTEC,120070058.09920001,6491,243
2011,MAGELLAN AEROSPACE,1023393,2543,48
2011,MAGELLAN HEALTH SERVICE,1813320,2,1
2011,MAIN ELECTRIC,194512,1798,3
2011,MANAGEMENT ANALYSIS COMPANY,227987.66280000002,4019,8
2011,MANAGEMENT CONCEPTS,1932286.9302,5665,26
2011,"MANAGEMENT CONSULTING, INC.",29876032.3611,13422,591
2011,MANCOM MANUFACTURING,180835.5156,2,1
2011,MANHATTAN TORCON A JOINT VENTURE,9674046,1907,32
2011,Mansfield Oil,41552508.4451,1441,76
2011,MANSON CONSTRUCTION,169038237.1186,3620,137
2011,Mantech,1925753937.7849,21969,1465
2011,MAPCO INC,14208201.3563,6787,174
2011,MARCONI,21630.1802,4507,8
2011,MARITIME HELICOPTER SUPPORT [Lockheed Martin/Sikorsky Joint Venture],290954350.5,301,15
2011,MARRIOTT,6799940.3691,9371,317
2011,MARSH & MCLENNAN COMPANIES,27325,6,3
2011,MARTEK POWER,56261,3127,19
2011,MARTIN'S POINT HEALTH CARE,271256891.0601,2200,39
2011,MASON & HANGER,13093085.9198,2701,186
2011,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,951341058.0915,9675,156
2011,MASSEY CONSTRUCTION,14862.1299,1134,2
2011,MASTER SOLUTIONS,0,2,1
2011,MATCOM,-30,2239,4
2011,MATHEMATICA,2060806,1798,3
2011,MAXIMUS,1816359.2504,4646,19
2011,MBB OF AMERICA,23110889.3881,3721,67
2011,MC VAC ENVIRONMENTAL,50350,436,14
2011,MCBRIDE & ASSOCIATED,0,2,1
2011,MCC DEVELOPMEN,50017548.0517,4649,99
2011,MCCARTHY BUSH,116e5,2,1
2011,MCDERMOTT INTERNATIONAL,504082.2895,6885,17
2011,MCI/WORLDCOM [VERIZON],2672047.5061000003,8685,18
2011,MCKESSON,774445735.3981,9387,5822
2011,MCLANE ADVANCED TECHNOLOGIES,11805706.0523,1628,28
2011,MCMUA,52049.0391,2239,4
2011,MCMUNN ASSOCIATES,347862.1905,1142,6
2011,MCNEIL TECHNOLOGIES,59757814.5887,7831,161
2011,MCR FEDERAL,13263316.850300001,8901,86
2011,MDA,3990020.3125,5796,24
2011,MEDAPHIS,-134892.1074,4,2
2011,MEDICINE,9648272.0062,3662,68
2011,Medimmune,18120598.386,2623,509
2011,MEDQUEST,44312.1395,4683,9
2011,MEDTRONIC,8295681.5415,10134,427
2011,MEGGITT CORP USA,97742671.2622,7146,1022
2011,MEI TECHNOLOGIES,15160231.172400001,7084,44
2011,MERCK,529695.7256,2574,28
2011,MERCURY AIR GROUP,2517702.9111,3674,85
2011,MERCURY COMPUTER SYSTEMS,1245721.1016,5174,32
2011,MERISTAR HOSPITALITY,86852.4604,2605,16
2011,MERLIN PETROLEUM COMPANY,41911143.321,5505,59
2011,MERLIN SHIPHOLDING,0,2,1
2011,METALCRAFT MARINE,4067,2239,4
2011,"METALMARK CAPITAL, LLC [HUNTER DEFENSE TECHNOLOGIES]",16115348.1574,7532,143
2011,METHODE ELECTRONICS,11050,2,1
2011,METI,3113616.0932,10758,86
2011,METLIFE,14098628,2885,6
2011,METRO MACHINE [General Dynamics],253511294,2042,352
2011,METROPOLITAN SECURITY SERVICE,8112475.8693,1055,19
2011,MEYERINCK GROUP GMBH,75348.0312,2239,4
2011,MHF LOGISTICAL SOLUTIONS,-2200,2,1
2011,MICHAEL BAKER,70111397.64549999,7121,273
2011,MICHEAL BAKER,6549627.0488,2543,49
2011,MICRO NETWORKS,310124.4258,4257,10
2011,MICROCOSM,867648.2969,1801,13
2011,MICRON,-289786.0614,1662,35
2011,MICRONETICS,1011497,865,17
2011,MICROS SYSTEMS,244359.1572,3602,28
2011,MICROSAT SYSTEMS,1123525,301,12
2011,MICROSEMI,13808.8197,7107,13
2011,MICROSOFT,99929928.03690001,23475,255
2011,MICROTECHNOLOGIES,79343819.7339,19850,409
2011,MICROVISION,0,2,1
2011,MID ATLANTIC DOOR GROUP,55204.5996,1798,3
2011,MIDCO CONSTRUC,52853.5193,561,14
2011,MIDWEST RESEARCH INSTITUTE,30152661.671099998,5755,66
2011,MILCOM,116236088.75989999,5114,942
2011,MILITARY PERSONNEL SERVICES CORPORATION,125807998.0526,8755,499
2011,MILITARY PRODUCE GROUP,205680214.9926,1578,108
2011,MILLENNIUM DATA SYSTEMS,0,1134,2
2011,MILLINGTON TELEPHONE,247673.3121,2932,4
2011,MINA CORPORATION,357446852.75,3318,21
2011,MINE SAFETY APPLIANCES COMPANY,4326498.2585,8571,168
2011,MISSION ESSENTIAL PERSONNEL,688977806.5788,381,141
2011,MISSION SYSTEMS,1021316.8009,3734,7
2011,MITA INDUSTRIA,998518.48,12219,97
2011,MITSUBISHI (EXCLUDING MHI),4243486.330499999,3682,21
2011,MITSUBISHI HEAVY INDUSTRIES,3506481.1948,4759,91
2011,MOBIL OIL,13789157.6563,1134,5
2011,MOFFATT & NICHOL ENGINEERS,6860045.7519000005,3080,62
2011,MOHAWK INDUSTRIES,126483.1212,2268,4
2011,MOOG CLASS A,108929151.85429999,8211,732
2011,MORAN TOWING,12068511.9901,2320,44
2011,MORGAN MEMORIA,3621612.5617,3672,20
2011,MORGAN STANLEY DEAN WITT CORPER,5558800,3121,7
2011,MORRISON KNUDSEN,31881.7305,1134,2
2011,MOTOR OILCORINTH REFINERIES SA,395618680.1397,3,23
2011,MOTOR TECHNOLOGY,18428.75,1134,2
2011,MOTOROLA,57798358.908,12689,685
2011,Motorola Joint Venture [AIEE],6818597.2998,768,16
2011,MRO SOFTWARE,860311.3429,5485,11
2011,MSE,6180645.2269,3736,10
2011,MTA,14645643.2904,3617,52
2011,MTC TECHNOLOGIES,-597783.5918,4454,11
2011,MTS3,14441499.9651,381,131
2011,MUSCOGEE NATION BUSINESS ENTER,20161851.9109,6049,69
2011,MVM,653241.0313,2600,5
2011,MWH GLOBAL,47117728.652899995,5784,269
2011,MYRIAD GENETICS,853332.9492,5203,23
2011,MYTHICS,66922267.92779999,21979,284
2011,NAME EDGE TECHNOLOGIES,543710,3320,9
2011,NAMMO,58682709.272999994,10851,135
2011,NAN INC,101590304.2384,2992,62
2011,NANA DEVELOPMENT,71245062.984,19069,566
2011,NANA REGIONAL,38309030.808800004,13554,409
2011,NASATKA BARRIER,691119.8022,5364,13
2011,NATIONAL ACADEMY OF PUBLIC,341483.2178,1134,2
2011,NATIONAL ACADEMY OF SCIENCES,26855490.220200002,12647,182
2011,National Agricultural Cooperative Federation,0,2,3
2011,NATIONAL AIR CARGO,207672638.7597,2866,33
2011,NATIONAL CONTRACT MGMT ASSOC,36822.0801,2606,8
2011,NATIONAL DAIRY,765931.4492,2543,8
2011,NATIONAL FUEL,531100674.5468,1960,58
2011,NATIONAL INDUSTRIES FOR THE BLIND,128182310.4818,11527,430
2011,NATIONAL INTEREST SECURITY [IBM],2024076.6406999999,8803,20
2011,NATIONAL SEMICONDUCTOR,3529190.5,1134,3
2011,NATIONAL SERVICE INDUSTRIES,54267.8402,3547,33
2011,NAVIGANT INTERNATIONAL,1141294,7573,18
2011,Navistar International,1400254494.7731001,7249,1196
2011,NAVMAR APPLIED SCIENCES,253478871.07410002,3078,145
2011,NCI INFORMATION SYSTEMS,335517741.162,11436,695
2011,NCR,-165162.69300000003,7,12
2011,NCS HOLDING COMPANY,-1045.03,2,1
2011,NDI ENGINEERING COMPANY,21523104.7039,749,163
2011,NEEL SCHAFFER,14999.98,1798,5
2011,NEL,0,2,1
2011,NESTLE,211575363.6253,5766,54
2011,NETFIRES,-30993717.6484,1626,27
2011,NETIQ,44263.9502,1138,4
