"Fiscal_Year","Contracting_Agency_ID","ProductOrServiceCode","PlatformPortfolio","ProjectID","majorprogramcode...6","Vehicle","CompetitionClassification","ClassifyNumberOfOffers","informationtechnologycommercialitemcategory","commercialitemacquisitionprocedures","commercialitemtestprogram","PricingUCA","VendorSize","fundedbyforeignentity","PlaceISOalpha3","pop_state_code","placeofperformancezipcode","VendorISOalpha3","VendorStateCode","OriginISOalpha3","PlaceOfManufacture","IsSiliconValley","majorprogramcode...24","IsZipTraditionalSiliconValley","EntityText","EntityID","Action_Obligation_Then_Year","NumberOfActions","ContractingAgencyName","PricingUCA.sum","Action_Obligation_OMB23_GDP21","dFYear","ContractingAgencyName.1","ContractingAgencyName.2","Customer","SubCustomer","SubCustomer.sum","SubCustomer.platform","Competition.detail","Competition.sum","Competition.Graph","Competition.effective.only","Competition.multisum","No.Competition.sum","No.Competition.Offer","CompOffr","Vehicle.sum","Vehicle.sum7","Vehicle.AwardTask","informationtechnologycommercialitemcategoryText","Commercial","ITcategory","ProductOrServiceCodeText","SimpleArea","ProductOrServiceArea","ProductServiceOrRnDarea","CrisisProductOrServiceArea","ProjectName","IsUnknown","SubCustomer.JPO","Shiny.VendorSize","PlaceOfManufactureText","PlaceOfManufacture_Sum","PlaceIsForeign","VendorIsForeign"
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium <1B","X","USA","MA","018864105","USA","MA","USA","C",,"",,"147951230",334896,2160,1,"DEPT OF THE AIR FORCE","FFP",2216.98853951484,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium <1B","X","USA","NH","037432247","USA","NH","USA","C",,"",,"RED RIVER",668906,1000,1,"DEPT OF THE AIR FORCE","FFP",1026.38358310872,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium <1B","X","USA","NY","132122558","USA","NY","USA","C",,"",,"SRC MANAGEMENT",672078,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium <1B","X","USA","VA","201201969","USA","VA","USA","C",,"",,"945825453",610659,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium <1B","X","USA","VA","201513856","USA","VA","USA","C",,"",,"079445471",1193923,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium <1B","X","USA","VA","201513868","USA","VA","USA","C",,"",,"047939504",11633,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium <1B","X","USA","VA","201905631","USA","VA","USA","C",,"",,"107939233",269922,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium <1B","X","USA","VA","201911440","USA","VA","USA","C",,"",,"371655857",1200780,3484,1,"DEPT OF THE AIR FORCE","FFP",3575.92040355079,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium <1B","X","USA","VA","201914373","USA","VA","USA","C",,"",,"117419678",1198724,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium <1B","X","USA","VA","221025154","USA","VA","USA","C",,"",,"ALION SCIENCE & TECHNOLOGY",682320,1160,1,"DEPT OF THE AIR FORCE","FFP",1190.60495640612,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium <1B","X","USA","WA","981095210","USA","WA","USA","C",,"",,"884745530",581743,2450,1,"DEPT OF THE AIR FORCE","FFP",2514.63977861637,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium >1B","X","USA","CA","911240001","USA","CA","USA","C",,"",,"PARSONS",666932,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium >1B","X","USA","CA","920647103","USA","CA","USA","C",,"",,"GENERAL ATOMICS",649310,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium >1B","X","USA","CA","923738118","USA","CA","USA","C",,"",,"ENVIRONMENTAL SYSTEMS RESEARCH",686708,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Medium >1B","X","USA","FL","336342411","USA","FL","USA","C",,"",,"CAE",684104,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Medium","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","CA","920091602","USA","CA","USA","C",,"",,"VIASAT",675875,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","CA","920143951","USA","CA","USA","C",,"",,"080243169",1169009,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","CA","921236402","USA","CA","USA","C",,"",,"078543232",134079,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","CA","926121603","USA","CA","USA","C",,"",,"080788349",1171865,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","CA","941071919","USA","CA","USA","C",,"",,"080183826",1168783,1000,1,"DEPT OF THE AIR FORCE","FFP",1026.38358310872,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","CA","941582411","USA","CA","USA","C",,"",,"080259147",1169066,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","CA","943011705","USA","CA","USA","C",,"",,"532147984",1184795,3000,1,"DEPT OF THE AIR FORCE","FFP",3079.15074932617,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","CA","951132029","USA","CA","USA","C",,"",,"079995785",1194252,3420,1,"DEPT OF THE AIR FORCE","FFP",3510.23185423183,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","CO","802063847","USA","CO","USA","C",,"",,"116948199",1196955,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","CO","809205378","USA","CO","USA","C",,"",,"131860632",279844,3366,1,"DEPT OF THE AIR FORCE","FFP",3454.80714074396,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","DC","200061265","USA","DC","USA","C",,"",,"080051825",773994,1436,1,"DEPT OF THE AIR FORCE","FFP",1473.88682534412,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","FL","329011822","USA","FL","USA","C",,"",,"038379579",131368,3800,1,"DEPT OF THE AIR FORCE","FFP",3900.25761581314,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","FL","334324833","USA","FL","USA","C",,"",,"080452390",1169948,2200,1,"DEPT OF THE AIR FORCE","FFP",2258.04388283919,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
2020,"5700","AD93","Other R&D and Knowledge Based",2255,"","MULTIPLE AWARD IDC","Limited Competition with multiple offers","25-99 Offers","Z","D","0","FFP","Small","X","USA","MO","631052226","USA","MO","USA","C",,"",,"079205644",210744,3000,1,"DEPT OF THE AIR FORCE","FFP",3079.15074932617,2020-01-01,"DEPT OF THE AIR FORCE","DEPT OF THE AIR FORCE","Defense","Air Force","Air Force","Air Force","5+ Offers","3+ Offers",TRUE,"Effective Comp.","2+ Offers","2+ Offers","5+ Offers","5+ Offers","Multi-Awd.","Multi-Awd.","Task Order","NOT IT PRODUCTS OR SERVICES","Not IT","Not IT","OTHER DEFENSE (ADVANCED)","R&D","R&D","Advanced Technology Development (6.3)","R&D","ABMS",0,"Air Force","Small","NOT A MANUFACTURED END PRODUCT","Not Manufactured End Product",0,0
