fiscal_year,Customer,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove2016constantOneMillionThreshold,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2007,DHS,S,Always Small Vendor,PID,1,0,1,1,9,9,19,-166513.7575
2007,DHS,S,Always Small Vendor,PID,1,1,1,1,43,43,1058,328061278.5074
2007,DHS,U,Unlabeled Vendor,Duns,1,0,0,0,16,2,38,31649.0000
2007,DHS,U,Unlabeled Vendor,Duns,1,0,0,1,32,2,92,702989.7864
2007,DHS,U,Unlabeled Vendor,Duns,1,0,1,1,5,1,20,351491.2976
2007,DHS,U,Unlabeled Vendor,Duns,1,1,1,1,1,1,2,-180018.0000
2007,DHS,U,Unlabeled Vendor,Name,1,0,0,0,1,1,4,-196.0000
2007,DHS,U,Unlabeled Vendor,Name,1,0,0,1,7,2,14,66724.2792
2007,DHS,U,Unlabeled Vendor,Name,1,0,1,1,9,1,26,-74749.0220
2007,DHS,U,Unlabeled Vendor,Name,1,1,1,1,1,1,20,1734569.0664
2007,DHS,U,Unlabeled Vendor,PDuns,1,1,1,1,1,4,5,829232.0000
2007,Energy,NULL,NULL,PID,NULL,NULL,NULL,NULL,7,7,163,1849240254.6866
2007,Energy,B,Big Five,PID,1,1,1,1,5,5,153,3008115564.3477
2007,Energy,J,Large: Big 5 JV,PID,1,1,1,1,1,1,18,450179129.5000
2007,Energy,L,Large Vendor,PID,1,1,1,1,90,90,1837,16252024872.0832
2007,Energy,M,Medium Vendor,Duns,1,1,1,1,3,3,9,127767.1484
2007,Energy,M,Medium Vendor,PDuns,NULL,0,0,0,2,2,0,0.0000
2007,Energy,M,Medium Vendor,PDuns,NULL,1,1,1,1,1,3,14468985.0000
2007,Energy,M,Medium Vendor,PDuns,1,0,0,0,13,13,19,-1681542.4508
2007,Energy,M,Medium Vendor,PDuns,1,0,0,1,71,71,92,936331.6014
2007,Energy,M,Medium Vendor,PDuns,1,0,1,1,64,64,172,5487805.5382
2007,Energy,M,Medium Vendor,PDuns,1,1,1,1,81,84,373,378854416.2218
2007,Energy,M,Medium Vendor,PID,1,0,0,0,1,1,2,-1522.0200
2007,Energy,M,Medium Vendor,PID,1,0,0,1,1,1,1,10500.0000
2007,Energy,M,Medium Vendor,PID,1,0,1,1,2,2,4,53516.9399
2007,Energy,M,Medium Vendor,PID,1,1,1,1,25,25,223,1181119519.7411
2007,Energy,N,Sometimes Small Vendor,Duns,1,1,1,1,3,3,54,29390320.0000
2007,Energy,N,Sometimes Small Vendor,PDuns,1,0,0,0,1,1,4,2323.7001
2007,Energy,N,Sometimes Small Vendor,PDuns,1,0,0,1,97,98,195,1335434.3412
2007,Energy,N,Sometimes Small Vendor,PDuns,1,0,1,1,217,226,557,-18747968.0960
2007,Energy,N,Sometimes Small Vendor,PDuns,1,1,1,1,373,426,1842,484504423.6079
2007,Energy,N,Sometimes Small Vendor,PID,1,0,1,1,11,11,38,641731.5999
2007,Energy,N,Sometimes Small Vendor,PID,1,1,1,1,168,168,1540,300884822.5860
2007,Energy,S,Always Small Vendor,Duns,1,0,1,1,3,3,4,170454.1572
2007,Energy,S,Always Small Vendor,PDuns,NULL,0,0,0,5,5,0,0.0000
2007,Energy,S,Always Small Vendor,PDuns,NULL,0,0,1,1,1,0,19000.0000
2007,Energy,S,Always Small Vendor,PDuns,NULL,1,1,1,3,3,0,687349.7813
2007,Energy,S,Always Small Vendor,PDuns,1,0,0,0,46,46,79,223276.9312
2007,Energy,S,Always Small Vendor,PDuns,1,0,0,1,559,559,1283,8117392.5944
2007,Energy,S,Always Small Vendor,PDuns,1,0,1,1,326,329,965,26343762.2555
2007,Energy,S,Always Small Vendor,PDuns,1,1,1,1,344,344,2727,708796163.0518
2007,Energy,S,Always Small Vendor,PID,1,0,0,1,1,1,1,10263.3604
2007,Energy,S,Always Small Vendor,PID,1,0,1,1,3,3,13,920985.0000
2007,Energy,S,Always Small Vendor,PID,1,1,1,1,6,6,26,1283346.0846
2007,GSA,NULL,NULL,PID,NULL,NULL,NULL,NULL,22,22,666,46104401.9541
2007,GSA,B,Big Five,PID,1,1,1,1,5,5,2884,715148471.3803
2007,GSA,L,Large Vendor,PID,1,0,0,1,1,1,40,69.9200
2007,GSA,L,Large Vendor,PID,1,0,1,1,1,1,1,10840.0000
2007,GSA,L,Large Vendor,PID,1,1,1,1,141,141,53636,2752819924.7281
2007,GSA,M,Medium Vendor,Duns,NULL,1,1,1,3,3,0,0.0000
2007,GSA,M,Medium Vendor,Duns,1,0,0,0,1,1,1,-2376.0000
2007,GSA,M,Medium Vendor,Duns,1,0,0,1,2,2,2,3110.0000
2007,GSA,M,Medium Vendor,Duns,1,0,1,1,8,8,2145,347273.3398
2007,GSA,M,Medium Vendor,Duns,1,1,1,1,23,23,133,53197438.8638
2007,GSA,M,Medium Vendor,PDuns,NULL,0,0,0,9,9,1,1000.0000
2007,GSA,M,Medium Vendor,PDuns,NULL,0,0,1,1,1,1,0.0000
2007,GSA,M,Medium Vendor,PDuns,NULL,0,1,1,92,92,5,638402.2500
2007,GSA,M,Medium Vendor,PDuns,NULL,1,1,1,97,97,0,3021064.2573
2007,GSA,M,Medium Vendor,PDuns,1,0,0,0,279,279,2487,2805499.3730
2007,GSA,M,Medium Vendor,PDuns,1,0,0,1,798,800,7838,72051727.1386
2007,GSA,M,Medium Vendor,PDuns,1,0,1,1,787,809,28766,332005479.3072
2007,GSA,M,Medium Vendor,PDuns,1,1,1,1,908,961,12044,1543335089.0509
2007,GSA,M,Medium Vendor,PID,NULL,0,1,1,2,2,0,0.0000
2007,GSA,M,Medium Vendor,PID,NULL,1,1,1,2,2,0,0.0000
2007,GSA,M,Medium Vendor,PID,1,0,0,0,2,2,8,4490.0000
2007,GSA,M,Medium Vendor,PID,1,0,0,1,4,4,15,44750.9611
2007,GSA,M,Medium Vendor,PID,1,0,1,1,9,9,51,954937.7104
2007,GSA,M,Medium Vendor,PID,1,1,1,1,88,88,1096,337266208.6477
2007,GSA,N,Sometimes Small Vendor,Duns,1,1,1,1,7,6,181,4419701.4996
2007,GSA,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,1,0,0.0000
2007,GSA,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,4,4,0,0.0000
2007,GSA,N,Sometimes Small Vendor,PDuns,1,0,0,0,37,38,747,271673.5925
2007,GSA,N,Sometimes Small Vendor,PDuns,1,0,0,1,492,499,13192,26754046.4306
2007,GSA,N,Sometimes Small Vendor,PDuns,1,0,1,1,1216,1265,48620,288329603.2814
2007,GSA,N,Sometimes Small Vendor,PDuns,1,1,1,1,2170,2703,319939,2582007348.7260
2007,GSA,N,Sometimes Small Vendor,PID,1,0,0,1,5,5,11,74463.3608
2007,GSA,N,Sometimes Small Vendor,PID,1,0,1,1,33,33,517,7314600.7377
2007,GSA,N,Sometimes Small Vendor,PID,1,1,1,1,498,498,99205,1678773801.7025
2007,GSA,S,Always Small Vendor,Duns,NULL,0,1,1,7,7,0,0.0000
2007,GSA,S,Always Small Vendor,Duns,NULL,1,1,1,21,21,0,0.0000
2007,GSA,S,Always Small Vendor,Duns,1,0,0,0,3,3,17,33392.8886
2007,GSA,S,Always Small Vendor,Duns,1,0,0,1,2,2,53,105546.1206
2007,GSA,S,Always Small Vendor,Duns,1,0,1,1,16,16,1829,2489003.8391
2007,GSA,S,Always Small Vendor,Duns,1,1,1,1,22,22,346,755147.0030
2007,GSA,S,Always Small Vendor,PDuns,NULL,0,0,0,60,60,29,9620192.0244
2007,GSA,S,Always Small Vendor,PDuns,NULL,0,0,1,17,17,1,10513.7598
2007,GSA,S,Always Small Vendor,PDuns,NULL,0,1,1,1115,1115,17,358119.9505
2007,GSA,S,Always Small Vendor,PDuns,NULL,1,1,1,655,656,40,4535833.2125
2007,GSA,S,Always Small Vendor,PDuns,1,0,0,0,909,909,11258,8637865.2400
2007,GSA,S,Always Small Vendor,PDuns,1,0,0,1,3154,3156,55230,267142544.7090
2007,GSA,S,Always Small Vendor,PDuns,1,0,1,1,3291,3299,98075,726469788.2683
2007,GSA,S,Always Small Vendor,PDuns,1,1,1,1,3399,3412,62020,1705343441.0730
2007,GSA,S,Always Small Vendor,PID,NULL,0,1,1,2,2,0,0.0000
2007,GSA,S,Always Small Vendor,PID,NULL,1,1,1,1,1,0,0.0000
2007,GSA,S,Always Small Vendor,PID,1,0,0,0,2,2,21,9549.1300
2007,GSA,S,Always Small Vendor,PID,1,0,0,1,7,7,19,356268.8752
2007,GSA,S,Always Small Vendor,PID,1,0,1,1,19,19,135,6385558.6908
2007,GSA,S,Always Small Vendor,PID,1,1,1,1,77,77,350,44294687.0847
2007,GSA,U,Unlabeled Vendor,PDuns,1,1,1,1,1,2,35,237776.2810
2007,HHS,NULL,NULL,PID,NULL,NULL,NULL,NULL,10,10,103,21800019.5104
2007,HHS,B,Big Five,PID,1,1,1,1,4,4,720,469904736.4597
2007,HHS,L,Large Vendor,PID,1,0,0,1,1,1,1,360.0000
2007,HHS,L,Large Vendor,PID,1,0,1,1,2,2,4,-941.6001
2007,HHS,L,Large Vendor,PID,1,1,1,1,108,108,10188,6078318370.7561
2007,HHS,M,Medium Vendor,Duns,NULL,0,0,0,6,6,0,0.0000
2007,HHS,M,Medium Vendor,Duns,NULL,1,1,1,1,1,1,154311.0000
2007,HHS,M,Medium Vendor,Duns,1,0,0,0,1,1,1,-31628.0195
2007,HHS,M,Medium Vendor,Duns,1,0,0,1,2,2,18,62815.3398
2007,HHS,M,Medium Vendor,Duns,1,0,1,1,3,3,31,570758.8994
2007,HHS,M,Medium Vendor,Duns,1,1,1,1,20,20,198,122384473.6186
2007,HHS,M,Medium Vendor,PDuns,NULL,0,0,0,9,9,2,0.0000
2007,HHS,M,Medium Vendor,PDuns,NULL,0,0,1,2,2,3,90653.3007
2007,HHS,M,Medium Vendor,PDuns,NULL,0,1,1,16,16,1,1242325.0000
2007,HHS,M,Medium Vendor,PDuns,NULL,1,1,1,16,16,4,7962089.2070
2007,HHS,M,Medium Vendor,PDuns,1,0,0,0,110,110,190,753450.0794
2007,HHS,M,Medium Vendor,PDuns,1,0,0,1,450,451,716,6331078.4972
2007,HHS,M,Medium Vendor,PDuns,1,0,1,1,380,389,839,35835788.9780
2007,HHS,M,Medium Vendor,PDuns,1,1,1,1,405,428,2925,938778684.5869
2007,HHS,M,Medium Vendor,PID,NULL,1,1,1,1,1,0,51289480.0000
2007,HHS,M,Medium Vendor,PID,1,0,0,1,4,4,13,111822.5596
2007,HHS,M,Medium Vendor,PID,1,0,1,1,8,8,12,577281.0801
2007,HHS,M,Medium Vendor,PID,1,1,1,1,49,49,609,1112391369.1784
2007,HHS,N,Sometimes Small Vendor,Duns,1,1,1,1,7,5,989,27654016.1237
2007,HHS,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,2,2,0,0.0000
2007,HHS,N,Sometimes Small Vendor,PDuns,1,0,0,0,33,33,59,42833.3899
2007,HHS,N,Sometimes Small Vendor,PDuns,1,0,0,1,563,574,1854,11234868.0730
2007,HHS,N,Sometimes Small Vendor,PDuns,1,0,1,1,880,960,4338,77417688.1233
2007,HHS,N,Sometimes Small Vendor,PDuns,1,1,1,1,1104,1620,14739,1478378269.7603
2007,HHS,N,Sometimes Small Vendor,PID,1,0,0,1,3,3,6,41807.0000
2007,HHS,N,Sometimes Small Vendor,PID,1,0,1,1,34,34,199,2377717.6339
2007,HHS,N,Sometimes Small Vendor,PID,1,1,1,1,307,307,7201,2185546194.5744
2007,HHS,S,Always Small Vendor,Duns,NULL,0,0,0,9,9,0,0.0000
2007,HHS,S,Always Small Vendor,Duns,1,0,0,1,6,6,15,66291.0804
2007,HHS,S,Always Small Vendor,Duns,1,0,1,1,15,13,181,4999899.9042
2007,HHS,S,Always Small Vendor,Duns,1,1,1,1,14,14,190,26784082.7393
2007,HHS,S,Always Small Vendor,PDuns,NULL,0,0,0,71,71,0,2000.0000
2007,HHS,S,Always Small Vendor,PDuns,NULL,0,0,1,10,10,3,154249.5000
2007,HHS,S,Always Small Vendor,PDuns,NULL,0,1,1,33,33,9,1906074.1025
2007,HHS,S,Always Small Vendor,PDuns,NULL,1,1,1,21,21,11,7575508.4375
2007,HHS,S,Always Small Vendor,PDuns,1,0,0,0,409,409,667,787849.6500
2007,HHS,S,Always Small Vendor,PDuns,1,0,0,1,2596,2597,5486,39553239.3774
2007,HHS,S,Always Small Vendor,PDuns,1,0,1,1,1459,1459,5239,148639166.7478
2007,HHS,S,Always Small Vendor,PDuns,1,1,1,1,751,755,4102,1049571137.7775
2007,HHS,S,Always Small Vendor,PID,1,0,0,1,5,5,13,199732.3799
2007,HHS,S,Always Small Vendor,PID,1,0,1,1,10,10,27,1248263.3189
2007,HHS,S,Always Small Vendor,PID,1,1,1,1,42,42,1390,185127103.4341
2007,HHS,U,Unlabeled Vendor,Duns,1,1,1,1,1,1,0,0.0000
2007,HHS,U,Unlabeled Vendor,Name,1,0,1,1,2,2,6,104000.0000
2007,NASA,NULL,NULL,PID,NULL,NULL,NULL,NULL,13,13,212,265121509.0884
2007,NASA,B,Big Five,PID,1,1,1,1,5,5,1789,2876182876.4763
2007,NASA,J,Large: Big 5 JV,PID,1,1,1,1,1,1,101,1822951517.0000
2007,NASA,L,Large Vendor,PID,1,0,1,1,1,1,1,31656.5000
2007,NASA,L,Large Vendor,PID,1,1,1,1,98,98,4352,3651414132.1757
2007,NASA,M,Medium Vendor,Duns,1,0,0,1,1,1,1,14391.0000
2007,NASA,M,Medium Vendor,Duns,1,0,1,1,2,2,2,47615.0000
2007,NASA,M,Medium Vendor,Duns,1,1,1,1,2,2,11,2767618.0000
2007,NASA,M,Medium Vendor,PDuns,NULL,1,1,1,3,3,33,23354755.7974
2007,NASA,M,Medium Vendor,PDuns,1,0,0,0,10,10,11,45433.9998
2007,NASA,M,Medium Vendor,PDuns,1,0,0,1,150,150,269,11956716.8248
2007,NASA,M,Medium Vendor,PDuns,1,0,1,1,111,114,224,7649287.8003
2007,NASA,M,Medium Vendor,PDuns,1,1,1,1,91,96,360,182931693.1172
2007,NASA,M,Medium Vendor,PID,1,0,0,1,1,1,1,8500.0000
2007,NASA,M,Medium Vendor,PID,1,0,1,1,2,2,2,130430.0000
2007,NASA,M,Medium Vendor,PID,1,1,1,1,28,28,1857,2285398983.4933
2007,NASA,N,Sometimes Small Vendor,PDuns,1,0,0,1,160,160,355,3016922.4606
2007,NASA,N,Sometimes Small Vendor,PDuns,1,0,1,1,423,449,1141,28833525.5100
2007,NASA,N,Sometimes Small Vendor,PDuns,1,1,1,1,503,645,3351,627408520.3902
2007,NASA,N,Sometimes Small Vendor,PID,1,0,0,1,1,1,5,78643.3476
2007,NASA,N,Sometimes Small Vendor,PID,1,0,1,1,26,26,124,4106850.4160
2007,NASA,N,Sometimes Small Vendor,PID,1,1,1,1,233,233,4775,1262013313.5787
2007,NASA,S,Always Small Vendor,Duns,1,0,0,0,1,1,1,0.0000
2007,NASA,S,Always Small Vendor,Duns,1,0,1,1,4,4,5,127064.1997
2007,NASA,S,Always Small Vendor,Duns,1,1,1,1,6,6,14,204549.9703
2007,NASA,S,Always Small Vendor,Name,1,0,0,1,1,1,2,-5004.5400
2007,NASA,S,Always Small Vendor,PDuns,NULL,0,0,0,4,4,1,135316.0000
2007,NASA,S,Always Small Vendor,PDuns,NULL,0,1,1,3,3,0,13829.7798
2007,NASA,S,Always Small Vendor,PDuns,NULL,1,1,1,7,7,0,6995173.0334
2007,NASA,S,Always Small Vendor,PDuns,1,0,0,0,32,32,111,1004280.7067
2007,NASA,S,Always Small Vendor,PDuns,1,0,0,1,928,929,1508,14495365.1452
2007,NASA,S,Always Small Vendor,PDuns,1,0,1,1,854,857,2324,117719276.2748
2007,NASA,S,Always Small Vendor,PDuns,1,1,1,1,514,516,3758,633966924.8782
2007,NASA,S,Always Small Vendor,PID,1,0,0,1,3,3,10,84790.0000
2007,NASA,S,Always Small Vendor,PID,1,0,1,1,14,14,43,2322435.1408
2007,NASA,S,Always Small Vendor,PID,1,1,1,1,21,21,247,155693166.0862
2007,NASA,U,Unlabeled Vendor,Duns,1,0,0,0,1,1,2,0.0000
2007,NASA,U,Unlabeled Vendor,Duns,1,0,1,1,1,1,12,130880.2404
2007,NASA,U,Unlabeled Vendor,PDuns,1,1,1,1,1,1,3,310182.0000
2007,Other Agencies,NULL,NULL,PID,NULL,NULL,NULL,NULL,24,24,27338,357187278.1504
2007,Other Agencies,B,Big Five,PID,1,1,1,1,5,5,3953,2564949001.4677
2007,Other Agencies,L,Large Vendor,PID,1,0,0,1,2,2,4,-17236.3496
2007,Other Agencies,L,Large Vendor,PID,1,0,1,1,5,5,53,1206677.5477
2007,Other Agencies,L,Large Vendor,PID,1,1,1,1,175,175,209177,8626546213.1559
2007,Other Agencies,M,Medium Vendor,Duns,NULL,0,1,1,1,1,0,125183.9375
2007,Other Agencies,M,Medium Vendor,Duns,1,0,0,0,1,1,1,0.0000
2007,Other Agencies,M,Medium Vendor,Duns,1,0,0,1,18,18,20,41893.5804
2007,Other Agencies,M,Medium Vendor,Duns,1,0,1,1,17,17,32,940098.1900
2007,Other Agencies,M,Medium Vendor,Duns,1,1,1,1,22,22,189,23063351.4317
2007,Other Agencies,M,Medium Vendor,PDuns,NULL,0,0,0,101,102,562,5753526.5635
2007,Other Agencies,M,Medium Vendor,PDuns,NULL,0,0,1,68,68,48,276742.5886
2007,Other Agencies,M,Medium Vendor,PDuns,NULL,0,1,1,59,59,3,3937344.5993
2007,Other Agencies,M,Medium Vendor,PDuns,NULL,1,1,1,40,40,137,89048959.4849
2007,Other Agencies,M,Medium Vendor,PDuns,1,0,0,0,1400,1402,2178,1896687.1283
2007,Other Agencies,M,Medium Vendor,PDuns,1,0,0,1,3554,3588,7392,52595592.8833
2007,Other Agencies,M,Medium Vendor,PDuns,1,0,1,1,1905,1984,11154,273763468.9558
2007,Other Agencies,M,Medium Vendor,PDuns,1,1,1,1,1378,1546,640707,4542700241.2743
2007,Other Agencies,M,Medium Vendor,PID,NULL,0,0,0,2,2,0,0.0000
2007,Other Agencies,M,Medium Vendor,PID,NULL,0,1,1,1,1,0,173000.0000
2007,Other Agencies,M,Medium Vendor,PID,NULL,1,1,1,1,1,0,434053.2109
2007,Other Agencies,M,Medium Vendor,PID,1,0,0,0,4,4,9,4770.2500
2007,Other Agencies,M,Medium Vendor,PID,1,0,0,1,23,23,62,266614.2601
2007,Other Agencies,M,Medium Vendor,PID,1,0,1,1,35,35,705,6357745.2739
2007,Other Agencies,M,Medium Vendor,PID,1,1,1,1,165,165,2907,3021551646.5741
2007,Other Agencies,N,Sometimes Small Vendor,Duns,1,0,1,1,2,2,12,756210.6269
2007,Other Agencies,N,Sometimes Small Vendor,Duns,1,1,1,1,11,9,1083,283774722.0587
2007,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,1,1,0,0.0000
2007,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,0,1,1,1,0,8000.0000
2007,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,4,4,0,741527.0157
2007,Other Agencies,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,7,11,4,1605189.4250
2007,Other Agencies,N,Sometimes Small Vendor,PDuns,1,0,0,0,273,281,1348,1040821.9109
2007,Other Agencies,N,Sometimes Small Vendor,PDuns,1,0,0,1,2799,2931,14255,77436199.6003
2007,Other Agencies,N,Sometimes Small Vendor,PDuns,1,0,1,1,3233,3790,30878,532051498.6015
2007,Other Agencies,N,Sometimes Small Vendor,PDuns,1,1,1,1,3056,5827,584496,6828749231.4773
2007,Other Agencies,N,Sometimes Small Vendor,PID,1,0,0,0,2,2,3,1072.9500
2007,Other Agencies,N,Sometimes Small Vendor,PID,1,0,0,1,11,11,100,310208.0196
2007,Other Agencies,N,Sometimes Small Vendor,PID,1,0,1,1,119,119,1361,26211244.0491
2007,Other Agencies,N,Sometimes Small Vendor,PID,1,1,1,1,632,632,52176,6252479857.5019
2007,Other Agencies,S,Always Small Vendor,Duns,NULL,0,0,0,5,5,0,0.0000
2007,Other Agencies,S,Always Small Vendor,Duns,NULL,0,1,1,4,4,0,273163.6104
2007,Other Agencies,S,Always Small Vendor,Duns,NULL,1,1,1,2,2,0,842581.4493
2007,Other Agencies,S,Always Small Vendor,Duns,1,0,0,0,8,8,13,3142.5000
2007,Other Agencies,S,Always Small Vendor,Duns,1,0,0,1,60,60,76,199032.2007
2007,Other Agencies,S,Always Small Vendor,Duns,1,0,1,1,51,51,188,3496220.2702
2007,Other Agencies,S,Always Small Vendor,Duns,1,1,1,1,53,53,341,43854051.3844
2007,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,0,0,1519,1519,274,2063863.2046
2007,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,0,1,722,722,151,5283976.6905
2007,Other Agencies,S,Always Small Vendor,PDuns,NULL,0,1,1,748,749,61,47615809.1997
2007,Other Agencies,S,Always Small Vendor,PDuns,NULL,1,1,1,95,95,41,71905004.5283
2007,Other Agencies,S,Always Small Vendor,PDuns,1,0,0,0,6312,6322,17416,19673921.5495
2007,Other Agencies,S,Always Small Vendor,PDuns,1,0,0,1,20263,20298,48556,325036102.9121
2007,Other Agencies,S,Always Small Vendor,PDuns,1,0,1,1,9782,9827,40494,1249466944.2259
2007,Other Agencies,S,Always Small Vendor,PDuns,1,1,1,1,4714,4768,599864,6125951598.9103
2007,Other Agencies,S,Always Small Vendor,PID,NULL,0,1,1,1,1,0,0.0000
2007,Other Agencies,S,Always Small Vendor,PID,1,0,0,0,4,4,5,4500.0000
2007,Other Agencies,S,Always Small Vendor,PID,1,0,0,1,31,31,77,403051.9990
2007,Other Agencies,S,Always Small Vendor,PID,1,0,1,1,49,49,149,4331293.5673
2007,Other Agencies,S,Always Small Vendor,PID,1,1,1,1,98,98,19834,543341129.2258
2007,Other Agencies,U,Unlabeled Vendor,Duns,1,1,1,1,3,1,5,1543186.9610
2007,Other Agencies,U,Unlabeled Vendor,Name,1,0,0,0,2,2,6,-2081.0000
2007,Other Agencies,U,Unlabeled Vendor,Name,1,1,1,1,2,1,10,560597.9376
2007,Other Agencies,U,Unlabeled Vendor,PDuns,1,1,1,1,1,7,13,1816729.3171
2007,State and IAP,NULL,NULL,PID,NULL,NULL,NULL,NULL,10,10,108,14372455.3993
2007,State and IAP,B,Big Five,PID,1,1,1,1,4,4,187,331156382.9256
2007,State and IAP,L,Large Vendor,PID,1,0,1,1,3,3,3,58674.3096
2007,State and IAP,L,Large Vendor,PID,1,1,1,1,94,94,3260,1790378215.3659
2007,State and IAP,M,Medium Vendor,Duns,1,0,1,1,2,2,3,77391.7182
2007,State and IAP,M,Medium Vendor,Duns,1,1,1,1,6,6,16,6873763.7994
2007,State and IAP,M,Medium Vendor,PDuns,NULL,0,0,0,19,19,2,11048.0200
2007,State and IAP,M,Medium Vendor,PDuns,NULL,0,0,1,15,15,3,91141.7500
2007,State and IAP,M,Medium Vendor,PDuns,NULL,0,1,1,20,20,5,1834404.5083
2007,State and IAP,M,Medium Vendor,PDuns,NULL,1,1,1,4,4,0,708912.3047
2007,State and IAP,M,Medium Vendor,PDuns,1,0,0,0,123,123,173,94920.5196
2007,State and IAP,M,Medium Vendor,PDuns,1,0,0,1,481,482,1035,8606721.4790
2007,State and IAP,M,Medium Vendor,PDuns,1,0,1,1,328,335,962,33747383.5949
2007,State and IAP,M,Medium Vendor,PDuns,1,1,1,1,238,241,1454,653988611.0649
2007,State and IAP,M,Medium Vendor,PID,NULL,0,0,1,1,1,0,1611.0000
2007,State and IAP,M,Medium Vendor,PID,1,0,0,0,1,1,1,2800.0801
2007,State and IAP,M,Medium Vendor,PID,1,0,0,1,3,3,3,24624.3896
2007,State and IAP,M,Medium Vendor,PID,1,0,1,1,3,3,6,141430.0200
2007,State and IAP,M,Medium Vendor,PID,1,1,1,1,66,66,950,2083526017.4069
2007,State and IAP,N,Sometimes Small Vendor,Duns,1,1,1,1,6,5,179328,863340856.6674
2007,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,0,0,0,4,4,0,0.0000
2007,State and IAP,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,2,2,0,147628.6300
2007,State and IAP,N,Sometimes Small Vendor,PDuns,1,0,0,0,15,15,62,-115759.3997
2007,State and IAP,N,Sometimes Small Vendor,PDuns,1,0,0,1,400,404,931,6551286.9301
2007,State and IAP,N,Sometimes Small Vendor,PDuns,1,0,1,1,558,592,2600,60062499.0375
2007,State and IAP,N,Sometimes Small Vendor,PDuns,1,1,1,1,644,751,4788,719266012.4326
2007,State and IAP,N,Sometimes Small Vendor,PID,1,0,0,0,1,1,1,1328.0400
2007,State and IAP,N,Sometimes Small Vendor,PID,1,0,0,1,2,2,4,28897.1001
2007,State and IAP,N,Sometimes Small Vendor,PID,1,0,1,1,25,25,80,2451274.2860
2007,State and IAP,N,Sometimes Small Vendor,PID,1,1,1,1,252,252,5819,3371681247.2996
2007,State and IAP,S,Always Small Vendor,Duns,1,0,0,0,37,2,82,93118.4796
2007,State and IAP,S,Always Small Vendor,Duns,1,0,0,1,74,2,235,1514588.5425
2007,State and IAP,S,Always Small Vendor,Duns,1,0,1,1,15,4,133,2867117.7851
2007,State and IAP,S,Always Small Vendor,Duns,1,1,1,1,3,3,4,724642.8945
2007,State and IAP,S,Always Small Vendor,Name,1,0,1,1,1,1,2,81178.3204
2007,State and IAP,S,Always Small Vendor,PDuns,NULL,0,0,0,314,314,3,13284.7500
2007,State and IAP,S,Always Small Vendor,PDuns,NULL,0,0,1,16,16,1,172008.6107
2007,State and IAP,S,Always Small Vendor,PDuns,NULL,0,1,1,33,33,4,2465562.4147
2007,State and IAP,S,Always Small Vendor,PDuns,NULL,1,1,1,9,9,1,1356754.1309
2007,State and IAP,S,Always Small Vendor,PDuns,1,0,0,0,158,158,249,623010.6921
2007,State and IAP,S,Always Small Vendor,PDuns,1,0,0,1,826,827,1935,15916187.2560
2007,State and IAP,S,Always Small Vendor,PDuns,1,0,1,1,444,445,1391,52567031.9500
2007,State and IAP,S,Always Small Vendor,PDuns,1,1,1,1,282,285,1700,351253818.1368
2007,State and IAP,S,Always Small Vendor,PID,NULL,0,0,0,5,5,0,0.0000
2007,State and IAP,S,Always Small Vendor,PID,1,0,0,0,1,1,0,0.0000
2007,State and IAP,S,Always Small Vendor,PID,1,0,1,1,4,4,3,426360.6675
2007,State and IAP,S,Always Small Vendor,PID,1,1,1,1,13,13,153,6359904.1498
2007,State and IAP,U,Unlabeled Vendor,Duns,1,0,0,0,88,2,216,175847.4598
2007,State and IAP,U,Unlabeled Vendor,Duns,1,0,0,1,76,2,194,1559049.2016
2007,State and IAP,U,Unlabeled Vendor,Duns,1,0,1,1,19,3,58,3358911.3204
2007,State and IAP,U,Unlabeled Vendor,Duns,1,1,1,1,3,1,12,1152116.0000
2007,State and IAP,U,Unlabeled Vendor,Name,1,0,0,0,3,1,6,9219.8200
2007,State and IAP,U,Unlabeled Vendor,Name,1,0,0,1,5,2,22,155648.1404
2007,State and IAP,U,Unlabeled Vendor,Name,1,0,1,1,2,1,8,154288.4346
2007,State and IAP,U,Unlabeled Vendor,PDuns,1,1,1,1,1,1,2,13441.0000
2007,VA,NULL,NULL,PID,NULL,NULL,NULL,NULL,16,16,10430,302483358.7360
2007,VA,B,Big Five,PID,1,1,1,1,3,3,419,88676072.7978
2007,VA,L,Large Vendor,PID,1,0,1,1,5,5,11,96908.5501
2007,VA,L,Large Vendor,PID,1,1,1,1,133,133,117537,5063270950.8487
