fiscal_year	Customer	PlatformPortfolio	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-2	1	0	0	1	1	2	2	9	2290088.6875
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-2	1	0	1	1	1	6	7	74	29423520.4872
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-2	1	1	0	0	1	4	4	7	95457.5293
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-2	1	1	0	1	1	6	6	33	2093540.4299
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-2	1	1	1	1	1	10	10	117	48024448.6326
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-3+	1	0	0	0	1	1	1	1	17949.0000
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-3+	1	0	0	1	1	2	2	2	106160.0000
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-3+	1	0	1	1	1	3	3	5	631630.2031
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-3+	1	1	1	1	1	3	6	23	35845155.6720
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PID	1	0	0	0	1	3	3	3	29500.0000
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PID	1	0	1	1	1	9	9	50	319476107.5390
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PID	1	1	0	1	1	2	2	13	1554302.3438
2008	Defense	Ordnance and Missiles	M	Medium Vendor	PID	1	1	1	1	1	6	6	397	167315462.2499
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	Duns	1	0	1	1	1	1	1	2	294832.7031
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	Duns	1	1	0	1	1	1	1	1	27825.0000
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	Duns	1	1	1	1	1	2	2	17	1153620.3702
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	1	0	0.0000
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	2	2	2	30350.5898
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	55	55	114	949476.8888
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	258	258	1196	25812154.8428
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	226	226	1593	312426150.4985
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	16	16	31	305274.2009
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	83	83	262	7252857.4617
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	79	79	472	102682058.3903
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	6	6	8	99467.2500
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	35	36	65	910715.6121
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	40	45	313	79168316.2216
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	1	1	1	2	29081.0000
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	7	7	42	1878904.6219
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	22	23	126	50511171.0366
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	9	10	16	117631.5600
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	22	24	42	1402551.9491
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	79	106	671	244628001.1400
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	14	15	33	789201.2205
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	94	161	930	498800200.1371
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	1	1	9900.0000
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	1	0	0	1	1	8	8	24	202887.1599
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	1	0	1	1	1	96	96	1196	877019907.1824
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	1	1	0	1	1	6	6	18	160641.7205
2008	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	1	1	1	1	1	76	76	966	1045586594.6196
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	Duns	1	0	1	1	1	1	1	1	3400.0000
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	8	8	0	0.0000
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	5	5	0	0.0000
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	2	2	0	0.0000
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	0	0	0	0	55	55	66	416334.5903
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	0	0	0	1	393	393	732	8234565.4340
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	0	0	1	1	750	750	2594	82760235.0624
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	0	1	1	1	469	469	2857	621006086.6557
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	1	0	0	1	4	4	18	93312.6001
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	1	0	1	1	26	26	109	3008096.0696
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	1	1	1	1	1	15	15	87	3671584.2770
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	1	0	0	0	0	1	1	2	0.0000
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	1	0	0	0	1	22	22	38	380585.1313
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	1	0	0	1	1	26	26	78	4661185.0432
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	1	0	1	1	1	34	37	256	320110275.3979
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	1	1	0	1	1	3	3	5	223967.8848
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	1	1	1	1	1	1	1	3	23610.4697
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-3+	1	0	0	0	0	1	1	1	45.0000
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	2	2	2	34500.3301
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	9	10	21	951654.3500
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	6	8	38	15419503.9428
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-3+	1	1	1	1	1	1	1	4	118277.9590
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PID	1	0	0	0	1	2	2	3	10710.0000
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PID	1	0	0	1	1	4	4	41	5309747.2784
2008	Defense	Ordnance and Missiles	S	Always Small Vendor	PID	1	0	1	1	1	16	16	75	24931280.4502
2008	Defense	Other Products	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	19	19	789	102154842.2800
2008	Defense	Other Products	B	Big Five	PID	1	1	1	1	1	5	5	4530	480102992.1456
2008	Defense	Other Products	J	Large: Big 5 JV	PID	1	0	1	1	1	1	1	1	3884.0000
2008	Defense	Other Products	L	Large Vendor	Duns	1	1	1	1	1	2	2	37	229809.5401
2008	Defense	Other Products	L	Large Vendor	PID	NULL	NULL	1	1	1	1	1	0	0.0000
2008	Defense	Other Products	L	Large Vendor	PID	1	0	0	1	1	1	1	1	9795.0000
2008	Defense	Other Products	L	Large Vendor	PID	1	0	1	1	1	31	31	93639	3831615797.1362
2008	Defense	Other Products	L	Large Vendor	PID	1	1	0	1	1	2	2	67	622266.9194
2008	Defense	Other Products	L	Large Vendor	PID	1	1	1	1	1	96	96	82483	13038525925.7427
2008	Defense	Other Products	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	1	0	0.0000
2008	Defense	Other Products	M	Medium Vendor	Duns	1	0	0	0	1	1	1	5	-1479.5199
2008	Defense	Other Products	M	Medium Vendor	Duns	1	0	0	1	1	4	4	14	334375.4295
2008	Defense	Other Products	M	Medium Vendor	Duns	1	0	1	1	1	5	5	188	9191607.8428
2008	Defense	Other Products	M	Medium Vendor	Duns	1	1	0	1	1	1	1	1	7195.2598
2008	Defense	Other Products	M	Medium Vendor	Duns	1	1	1	1	1	2	2	23	232535.6001
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	5	5	0	0.0000
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	2	2	0	0.0000
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	59	59	0	0.0000
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	13	13	0	0.0000
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	0	0	0	36	36	48	101034.0400
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	0	0	1	238	238	442	3263720.6468
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	0	1	1	151	151	2218	34465240.1598
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	1	0	1	1	1	76	76	1416	385544495.0059
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	1	1	0	0	0	62	62	140	101005.6302
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	1	1	0	0	1	256	256	674	4534426.0926
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	1	1	0	1	1	183	183	1086	20950743.6641
2008	Defense	Other Products	M	Medium Vendor	PDuns-1	1	1	1	1	1	94	94	1283	164589931.9923
2008	Defense	Other Products	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	7	7	0	0.0000
2008	Defense	Other Products	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	0.0000
2008	Defense	Other Products	M	Medium Vendor	PDuns-2	1	0	0	0	0	2	2	2	832.0000
2008	Defense	Other Products	M	Medium Vendor	PDuns-2	1	0	0	0	1	21	21	67	385242.6107
2008	Defense	Other Products	M	Medium Vendor	PDuns-2	1	0	0	1	1	33	33	164	11222088.1842
2008	Defense	Other Products	M	Medium Vendor	PDuns-2	1	0	1	1	1	20	22	90	237817448.6802
2008	Defense	Other Products	M	Medium Vendor	PDuns-2	1	1	0	0	0	2	2	3	4200.0000
2008	Defense	Other Products	M	Medium Vendor	PDuns-2	1	1	0	0	1	42	42	176	1052965.0818
2008	Defense	Other Products	M	Medium Vendor	PDuns-2	1	1	0	1	1	33	36	154	2602478.5622
2008	Defense	Other Products	M	Medium Vendor	PDuns-2	1	1	1	1	1	28	29	471	215839810.4337
2008	Defense	Other Products	M	Medium Vendor	PDuns-3+	1	0	0	0	1	5	6	8	55097.0000
2008	Defense	Other Products	M	Medium Vendor	PDuns-3+	1	0	0	1	1	8	8	49	580302.8699
2008	Defense	Other Products	M	Medium Vendor	PDuns-3+	1	0	1	1	1	21	22	149	92797058.3458
2008	Defense	Other Products	M	Medium Vendor	PDuns-3+	1	1	0	1	1	5	5	21	1018360.9581
2008	Defense	Other Products	M	Medium Vendor	PDuns-3+	1	1	1	1	1	10	13	24	96534268.6899
2008	Defense	Other Products	M	Medium Vendor	PID	1	0	0	1	1	3	3	14	154125.8300
2008	Defense	Other Products	M	Medium Vendor	PID	1	0	1	1	1	20	20	918	357243283.3564
2008	Defense	Other Products	M	Medium Vendor	PID	1	1	0	1	1	3	3	27	204221.0000
2008	Defense	Other Products	M	Medium Vendor	PID	1	1	1	1	1	19	19	8411	2307278061.1133
2008	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	0	0	0	1	1	1	37	233673.5508
2008	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	0	0	1	1	6	6	57	692849.4600
2008	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	0	1	1	1	7	7	1030	72589315.6853
2008	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	1	0	0	1	1	1	959	2937338.1709
2008	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	1	0	1	1	8	8	48	1167619.4613
2008	Defense	Other Products	N	Sometimes Small Vendor	Duns	1	1	1	1	1	12	11	59380	7697363761.9933
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	0	0.0000
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	1	0	0.0000
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	30	30	125	99262.3200
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	627	627	2317	14211765.4075
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1013	1013	14108	188546855.4841
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	580	580	20376	1000262351.0406
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	0	4	4	6	9145.0000
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	132	132	503	3546693.0003
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	352	352	3417	68961649.0111
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	249	249	15175	648994254.9987
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	0	1	1	2	0	0.0000
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	0	8	8	28	14779.1800
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	69	73	269	1830970.7812
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	174	195	1711	28961389.3249
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	130	153	8933	448970215.4543
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	1	14	14	56	370124.7006
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	49	58	756	17497443.1166
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	56	64	2425	332525310.3475
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	50	69	139	804849.5885
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	135	226	1455	30071393.7863
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	281	655	17070	520554118.5500
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	1	0	0	1	10	13	23	219119.7998
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	75	153	1118	21367622.7423
2008	Defense	Other Products	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	238	807	19813	798357274.2811
2008	Defense	Other Products	N	Sometimes Small Vendor	PID	1	0	0	0	1	2	2	27	30148.4000
2008	Defense	Other Products	N	Sometimes Small Vendor	PID	1	0	0	1	1	27	27	480	8695575.5750
2008	Defense	Other Products	N	Sometimes Small Vendor	PID	1	0	1	1	1	130	130	3534	1475269490.4572
2008	Defense	Other Products	N	Sometimes Small Vendor	PID	1	1	0	0	1	1	1	2	27271.2002
2008	Defense	Other Products	N	Sometimes Small Vendor	PID	1	1	0	1	1	12	12	409	7580320.3019
2008	Defense	Other Products	N	Sometimes Small Vendor	PID	1	1	1	1	1	135	135	38946	1783965663.0299
2008	Defense	Other Products	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	1	1	0	0.0000
2008	Defense	Other Products	S	Always Small Vendor	Duns	1	0	0	0	0	1	1	1	-2375.5200
2008	Defense	Other Products	S	Always Small Vendor	Duns	1	0	0	0	1	2	2	3	20840.0000
2008	Defense	Other Products	S	Always Small Vendor	Duns	1	0	0	1	1	4	4	6	320150.3098
2008	Defense	Other Products	S	Always Small Vendor	Duns	1	0	1	1	1	5	5	15	449767.5101
2008	Defense	Other Products	S	Always Small Vendor	Duns	1	1	0	0	1	2	2	4	31651.8999
2008	Defense	Other Products	S	Always Small Vendor	Duns	1	1	0	1	1	3	3	4	566344.5000
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	13	13	0	0.0000
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	11	11	0	0.0000
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	264	264	0	0.0000
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	29	29	0	0.0000
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	0	0	0	0	362	362	607	722213.7940
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	0	0	0	1	3574	3574	8943	62552874.6555
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	0	0	1	1	2701	2701	24521	453224308.1801
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	0	1	1	1	912	912	16576	1378975131.9526
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	1	0	0	0	9	9	17	-3154.2699
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	1	0	0	1	82	82	198	1239809.9487
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	1	0	1	1	111	111	956	17387839.2744
2008	Defense	Other Products	S	Always Small Vendor	PDuns-1	1	1	1	1	1	50	50	616	79577824.9705
2008	Defense	Other Products	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	3	4	0	0.0000
2008	Defense	Other Products	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	0.0000
2008	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	0	0	0	0	15	15	20	17490.7699
2008	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	0	0	0	1	164	169	419	2920884.0093
2008	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	0	0	1	1	127	135	1254	23670810.3331
2008	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	0	1	1	1	74	89	1620	225665823.3588
2008	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	1	0	0	0	1	1	1	1489.0000
2008	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	1	0	0	1	4	4	4	17545.9800
2008	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	1	0	1	1	10	14	107	1390036.6972
2008	Defense	Other Products	S	Always Small Vendor	PDuns-2	1	1	1	1	1	4	6	88	16553677.5360
2008	Defense	Other Products	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	18	21	84	464906.7796
2008	Defense	Other Products	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	39	56	371	6125965.8326
2008	Defense	Other Products	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	18	28	899	64335859.9596
2008	Defense	Other Products	S	Always Small Vendor	PDuns-3+	1	1	0	1	1	1	1	1	-476.0000
2008	Defense	Other Products	S	Always Small Vendor	PID	1	0	0	0	1	2	2	2	3918.0000
2008	Defense	Other Products	S	Always Small Vendor	PID	1	0	0	1	1	7	7	31	1600488.7599
2008	Defense	Other Products	S	Always Small Vendor	PID	1	0	1	1	1	12	12	264	273467714.8806
2008	Defense	Other Products	S	Always Small Vendor	PID	1	1	1	1	1	1	1	1	0.0000
2008	Defense	Other Products	U	Unlabeled Vendor	Duns	1	0	1	1	1	1	1	0	0.0000
2008	Defense	Other Products	U	Unlabeled Vendor	Duns	1	1	0	1	1	1	1	2	154.0000
2008	Defense	Other R&D and Knowledge Based	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	23	23	996	360967901.1407
2008	Defense	Other R&D and Knowledge Based	B	Big Five	PID	1	1	1	1	1	5	5	8808	4714281220.1470
2008	Defense	Other R&D and Knowledge Based	J	Large: Big 5 JV	PID	1	0	1	1	1	3	3	33	5233301.3299
2008	Defense	Other R&D and Knowledge Based	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	1	584557.5000
2008	Defense	Other R&D and Knowledge Based	L	Large Vendor	Duns	1	1	1	1	1	2	2	3	97418.8900
2008	Defense	Other R&D and Knowledge Based	L	Large Vendor	PID	1	0	1	1	1	29	29	3287	1860936990.2232
2008	Defense	Other R&D and Knowledge Based	L	Large Vendor	PID	1	1	1	1	1	103	103	25854	10188012447.7085
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	NULL	NULL	1	1	1	1	1	2	-105419.8516
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	1	0	0	1	1	2	2	1	0.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	1	0	1	1	1	11	11	100	26213942.6250
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	Duns	1	1	1	1	1	3	3	10	773980.2803
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	12	12	0	0.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	3	3	0	0.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	20	20	0	0.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	12	12	0	0.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	0	0	0	0	69	69	113	106596.9299
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	0	0	0	1	510	510	825	6730207.8545
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	0	0	1	1	408	408	1350	50576060.4953
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	0	1	1	1	275	275	3047	723662408.0134
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	1	0	0	0	63	63	124	135705.7796
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	1	0	0	1	336	336	645	3837347.3053
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	1	0	1	1	284	284	752	18085725.8429
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-1	1	1	1	1	1	113	113	518	162162741.1123
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	0	0.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	2	2	0	0.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	3	3	0	0.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	0	0	0	0	3	3	3	3500.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	0	0	0	1	66	67	140	903655.2606
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	0	0	1	1	54	58	149	4829039.8466
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	0	1	1	1	58	70	1593	118469102.8772
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	1	0	0	0	6	6	9	12365.2400
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	1	0	0	1	10	10	16	200041.8603
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	1	0	1	1	20	22	76	1192373.8435
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-2	1	1	1	1	1	19	19	114	31548109.7170
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	0	0	0	0	1	1	2	2000.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	0	0	0	1	12	14	17	215660.9004
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	0	0	1	1	20	23	61	1892664.9414
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	0	1	1	1	32	54	483	133746412.6330
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	1	0	1	1	3	4	4	26171.7207
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PDuns-3+	1	1	1	1	1	11	15	130	10429333.0546
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	0	0	0	0	1	1	2	3000.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	0	0	0	1	2	2	1	139999.0938
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	0	0	1	1	18	18	276	3629568.9133
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	0	1	1	1	65	65	1894	894919201.8037
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	1	0	1	1	1	1	1	222000.0000
2008	Defense	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	1	1	1	1	31	31	2521	663451967.1595
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	1	0	0	0	1	1	1	1	9368.0000
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	1	0	0	1	1	1	1	3	231700.7600
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	1	0	1	1	1	38	38	258	87762600.2229
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	1	1	0	0	1	1	2	4	125189.0000
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	1	1	0	1	1	1	1	2	66008.5601
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Duns	1	1	1	1	1	17	16	838	55630005.6388
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	2	2	0	0.0000
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	3	3	0	0.0000
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	7	7	0	0.0000
2008	Defense	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	14	14	24	19007.7299
