AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,CDC_Name,CDC_Street,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_Name,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,GrossApproval_Then_Year,ApprovalDate,ApprovalFiscalYear,FirstDisbursementDate,DeliveryMethod,subpgmdesc,TermInMonths,NaicsCode,NaicsDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidInFullDate,ChargeOffDate,GrossChargeOffAmount,JobsSupported,GrossApproval_OMB24_GDP22,AnyTag,CriticalTech
20230930,504,National Exposure Testing Inc.,3211 Centennial Road.,Sylvania,OH,43560,SBA Denver Finance Center,721 19th St. 3rd floor,Denver,CO,80202,"FIRSTMERIT BANK, N.A.",TOLEDO,OH,550000,446000,2010-10-01,2011,10/17/2012,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541380,Testing Laboratories,NA,NA,LUCAS,OH,CLEVELAND DISTRICT OFFICE,05,CORPORATION,NA,EXEMPT,NA,NA,0,5,571942.7695957496,TRUE,High Technology
20230930,504,Kenexiz Consulting Corporation,3366 Riverside Drive.,Columbus,OH,43221,Ohio Statewide Development Cor,1650 Lake Shore Dr.,Columbus,OH,43204,NATIONAL CITY BANK,CLEVELAND,OH,366500,296000,2010-10-02,2011,02/16/2011,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541690,Other Scientific and Technical Consulting Services,NA,NA,FRANKLIN,OH,COLUMBUS DISTRICT OFFICE,03,CORPORATION,NA,EXEMPT,NA,NA,0,6,379585.335875206,TRUE,High Technology
20230930,504,Third Helix Technology Inc.,"1145 W. I-240 Service Road, Un",Oklahoma city,OK,73139,Metro Area Development Corpora,1144 NW 50th Street,Oklahoma City,OK,73118,INTERBANK,OKLAHOMA CITY,OK,107500,90000,2010-10-04,2011,11/16/2011,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,OKLAHOMA,OK,OKLAHOMA DISTRICT OFFICE,04,CORPORATION,NA,PIF,11/30/2018,NA,0,2,115414.46023232615,TRUE,Computing
20230930,504,Entec Services Inc.,30 Monroe Drive.,Pelham,AL,35124,Birmingham Citywide Local Deve,1500 First Avenue North,Birmingham,AL,35203,VALLEY NATIONAL BANK,PASSAIC,NJ,467059,382000,2010-10-05,2011,07/13/2011,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541380,Testing Laboratories,NA,NA,SHELBY,AL,ALABAMA DISTRICT OFFICE,06,CORPORATION,NA,PIF,12/31/2015,NA,0,6,489870.264541651,TRUE,High Technology
20230930,504,Smartavi Inc.,11651 & 11655 Vanowen Street.,Los angeles,CA,91605,Mortgage Capital Development C,1611 Telegraph Ave,Oakland,CA,94612,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,800000,506000,2010-10-06,2011,12/15/2010,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334111,Electronic Computer Manufacturing,NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,28,CORPORATION,NA,PIF,05/31/2016,NA,0,5,648885.743083967,TRUE,Computing
20230930,504,Chemtech-Ford Inc.,9832 South 500 West..,Sandy,UT,84070,Mountain West Small Business F,2595 East 3300 South,Salt Lake City,UT,84109,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,877750,714000,2010-10-07,2011,03/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541380,Testing Laboratories,NA,NA,SALT LAKE,UT,UTAH DISTRICT OFFICE,03,CORPORATION,NA,PIF,10/31/2021,NA,0,14,915621.3845097874,TRUE,High Technology
20230930,504,QuinStar Technology Incorporat,3425 Lomita Blvd..,Torrance,CA,90505,California Statewide Certified,426 D Street,Davis,CA,95616,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",COLUMBUS,OH,1786200,1441000,2010-10-15,2011,02/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334419,Other Electronic Component Manufacturing,NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,33,CORPORATION,NA,PIF,07/31/2016,NA,0,50,1847913.7466086887,TRUE,Microelectronics
20230930,504,Luitporia Software Consultancy,435 Boulder Court Suite 500.,Pleasanton,CA,94566,Bay Area Employment Developmen,1801 Oakland Boulevard,Walnut Creek,CA,94596,BMO BANK NATIONAL ASSOCIATION,CHICAGO,IL,150000,119000,2010-10-15,2011,03/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,ALAMEDA,CA,SAN FRANCISCO DISTRICT OFFICE,15,CORPORATION,NA,PIF,09/30/2016,NA,0,15,152603.56408496457,TRUE,Computing
20230930,504,Spry-Net Systems Inc.,2517 Windward Way.,Chula vista,CA,91914,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",COLUMBUS,OH,204000,167000,2010-10-15,2011,01/12/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,53,CORPORATION,NA,EXEMPT,NA,NA,0,18,214157.94287553852,TRUE,Computing
20230930,504,Software Licensing Consultants,1001 Shannon Court Suite B.,Livermore,CA,94550,Bay Area Employment Developmen,1801 Oakland Boulevard,Walnut Creek,CA,94596,"BANK OF AMERICA, NATIONAL ASSOCIATION",CHARLOTTE,NC,240125,196000,2010-10-18,2011,02/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,ALAMEDA,CA,SAN FRANCISCO DISTRICT OFFICE,10,CORPORATION,NA,PIF,10/31/2020,NA,0,4,251347.04672817694,TRUE,Computing
20230930,504,"Sigmatronix, Inc.",2109 S. Susan Street.,Santa ana,CA,92704,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,497679,404000,2010-10-18,2011,01/12/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334419,Other Electronic Component Manufacturing,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,46,CORPORATION,NA,PIF,12/31/2015,NA,0,35,518082.68815399735,TRUE,Microelectronics
20230930,504,Liquidprint Inc.,7370 N Lincoln Avenue.,Lincolnwood,IL,60712,"SomerCor 504, Inc.",209 S. LaSalle Street,Chicago,IL,60604,PROVIDENCE BANK & TRUST,SOUTH HOLLAND,IL,430000,350000,2010-10-20,2011,06/15/2011,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,COOK,IL,ILLINOIS DISTRICT OFFICE,09,CORPORATION,NA,PIF,05/31/2016,NA,0,10,448834.01201460167,TRUE,Computing
20230930,504,Velocita Technology Inc.,50 Barney Drive.,Joliet,IL,60435,Small Business Growth Corporat,2401 West White Oaks Drive,Springfield,IL,62704,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",COLUMBUS,OH,270000,220000,2010-10-26,2011,09/14/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,518210,"Data Processing, Hosting, and Related Services",NA,NA,WILL,IL,ILLINOIS DISTRICT OFFICE,03,CORPORATION,NA,EXEMPT,NA,NA,0,4,282124.2361234639,TRUE,Computing
20230930,504,Dealership CSI,30212 Tomas Unit 380.,Rancho Santa Margarita,CA,92688,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,"BANK OF AMERICA, NATIONAL ASSOCIATION",CHARLOTTE,NC,225000,184000,2010-10-26,2011,01/12/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,45,CORPORATION,NA,PIF,01/31/2020,NA,0,35,235958.45203053346,TRUE,Computing
20230930,504,South Florida Center of Gastro,1447 Medical Park Boulevard U.,Wellington,FL,33414,Florida First Capital Finance,1351 N. Gadsden Street,Tallahassee,FL,32303,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",COLUMBUS,OH,802433,650000,2010-10-29,2011,11/16/2011,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541712,"Research and Development in the Physical, Engineering, and Life Scienc",NA,NA,PALM BEACH,FL,SOUTH FLORIDA DISTRICT OFFICE,20,CORPORATION,NA,PIF,08/31/2019,NA,0,10,833548.8794556889,TRUE,High Technology
20230930,504,Scientific Glass International,201 Northstar Court.,Sanford,FL,32771,Florida First Capital Finance,1351 N. Gadsden Street,Tallahassee,FL,32303,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,775000,628000,2010-11-02,2011,03/16/2011,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334419,Other Electronic Component Manufacturing,NA,NA,SEMINOLE,FL,NORTH FLORIDA DISTRICT OFFICE,07,CORPORATION,NA,PIF,08/31/2017,NA,0,10,805336.4558433425,TRUE,Microelectronics
20230930,504,Creative Electron Inc.,253 & 259 Pawnee Street.,San marcos,CA,92078,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,"WELLS FARGO BANK, NATIONAL ASSOCIATION",SIOUX FALLS,SD,540850,439000,2010-11-02,2011,03/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,49,CORPORATION,NA,PIF,03/31/2018,NA,0,4,562966.0893554576,TRUE,Computing
20230930,504,Geologic Associates Inc,11415 W. Bernardo Court.,San diego,CA,92127,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,500000,406000,2010-11-04,2011,02/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541690,Other Scientific and Technical Consulting Services,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,49,CORPORATION,NA,PIF,07/31/2015,NA,0,6,520647.45393693796,TRUE,High Technology
20230930,504,Systems Integration Plus Inc.,8221 E. Evans Road.,Scottsdale,AZ,85260,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",COLUMBUS,OH,535000,433000,2010-11-04,2011,01/12/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,06,CORPORATION,NA,PIF,06/30/2023,NA,0,1,555271.7920066358,TRUE,Computing
20230930,504,Skyline Ultd Inc.,117 & 119 Oronoco Street.,Alexandria,VA,22314,"Business Finance Group, Inc.",3930 Pender Drive,Fairfax,VA,22030,UNITED BANK,FAIRFAX,VA,1397500,506000,2010-11-04,2011,NA,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,ALEXANDRIA CITY,VA,WASHINGTON DISTRICT OFFICE,08,CORPORATION,NA,CANCLD,NA,NA,0,14,648885.743083967,TRUE,Computing
20230930,504,Hotair Network Group Inc.,587 W Eau Gallie Blvd.,Melbourne,FL,32953,Florida Business Development C,1715 North Westshore Blvd,Tampa,FL,33607,REGIONS BANK,BIRMINGHAM,AL,125000,101000,2010-11-05,2011,01/12/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,518210,"Data Processing, Hosting, and Related Services",NA,NA,BREVARD,FL,SOUTH FLORIDA DISTRICT OFFICE,08,CORPORATION,NA,EXEMPT,NA,NA,0,4,129520.67203849934,TRUE,Computing
20230930,504,Idealstor LLC,1100 Lakeway Drive Unit A.,Lakeway,TX,78734,Capital Certified Development,4330 Gaines Ranch Loop,Austin,TX,78735,INDEPENDENT BANK,MCKINNEY,TX,322500,264000,2010-11-05,2011,NA,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,TRAVIS,TX,SAN ANTONIO DISTRICT OFFICE,25,CORPORATION,NA,CANCLD,NA,NA,0,16,338549.0833481567,TRUE,Computing
20230930,504,Suba Technology Inc.,551 Lundy Place.,Milpitas,CA,95035,"Capital Access Group, Inc.",150 California Street,San Francisco,CA,94111,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,1970000,1589000,2010-11-09,2011,02/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334111,Electronic Computer Manufacturing,NA,NA,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE,17,CORPORATION,NA,PIF,04/30/2018,NA,0,21,2037706.4145462916,TRUE,Computing
20230930,504,Bold Data Systems,48363 Fremont Blvd..,Fremont (centerville),CA,94538,"Capital Access Group, Inc.",150 California Street,San Francisco,CA,94111,"BANK OF AMERICA, NATIONAL ASSOCIATION",CHARLOTTE,NC,2400000,2016000,2010-11-10,2011,02/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334111,Electronic Computer Manufacturing,NA,NA,ALAMEDA,CA,SAN FRANCISCO DISTRICT OFFICE,15,CORPORATION,NA,PIF,01/31/2017,NA,0,30,2585283.909204106,TRUE,Computing
20230930,504,4Most LLC,8155 E. Indian Rd Bldg 1 Uni,Scottsdale,AZ,85258,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,329000,252000,2010-11-10,2011,04/13/2011,PCLP,Sec. 504 - Premier Certified Lender Program,240,541511,Custom Computer Programming Services,NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,06,CORPORATION,NA,PIF,03/31/2016,NA,0,7,323160.48865051323,TRUE,Computing
20230930,504,Grace Global Inc.,1343-1345 South Main Street.,Salt lake city,UT,84115,Utah Certified Development Com,5333 South Adams Ave.,Ogden,UT,84405,CYPRUS FCU,WEST JORDAN,UT,262300,216000,2010-11-15,2011,04/13/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,SALT LAKE,UT,UTAH DISTRICT OFFICE,02,CORPORATION,NA,PIF,03/31/2017,NA,0,5,276994.70455758274,TRUE,Computing
20230930,504,Rapid Manufacturing,8080 East Crystal Drive.,Anaheim,CA,92807,Southland Economic  Developmen,400 N. Tustin Ave,Santa Ana,CA,92705,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",COLUMBUS,OH,2205458,1778000,2010-11-15,2011,04/13/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334419,Other Electronic Component Manufacturing,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,39,PARTNERSHIP,NA,PIF,09/30/2017,NA,0,25,2280076.7810341767,TRUE,Microelectronics
20230930,504,Colorado Metallurgical Service,10605 10691 10695 E. 25th Ave.,Aurora,CO,80010,B:Side Capital,3550 Brighton Blvd,Denver,CO,80216,FIRSTBANK,LAKEWOOD,CO,381160,310000,2010-11-16,2011,08/17/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541380,Testing Laboratories,NA,NA,ARAPAHOE,CO,COLORADO DISTRICT OFFICE,01,CORPORATION,NA,PIF,06/30/2021,NA,0,2,397538.6963557901,TRUE,High Technology
20230930,504,iMedRis Data Corporation,446 Missouri Court.,Redlands,CA,92373,California Statewide Certified,426 D Street,Davis,CA,95616,"BANK OF AMERICA, NATIONAL ASSOCIATION",CHARLOTTE,NC,427343,347000,2010-11-16,2011,12/14/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,SAN BERNARDINO,CA,SANTA ANA DISTRICT OFFICE,08,CORPORATION,NA,PIF,11/30/2016,NA,0,2,444986.86334019084,TRUE,Computing
20230930,504,Coxreels,5865 S. Ash Ave.,Tempe,AZ,85283,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,1ST ENTERPRISE BANK,LOS ANGELES,CA,1700000,1372000,2010-11-22,2011,02/16/2011,PCLP,Sec. 504 - Premier Certified Lender Program,240,334119,Other Computer Peripheral Equipment Manufacturing,NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,07,CORPORATION,NA,PIF,07/31/2016,NA,0,0,1759429.3270972387,TRUE,Computing
20230930,504,Crisp Analytical Lab L.L.C.,1929 Old Denton Road.,Carrollton,TX,75006,Capital Certified Development,4330 Gaines Ranch Loop,Austin,TX,78735,AMERICAN BANK OF COMMERCE,WOLFFORTH,TX,256000,210000,2010-11-22,2011,05/11/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541380,Testing Laboratories,NA,NA,DALLAS,TX,DALLAS / FT WORTH DISTRICT OFFICE,24,CORPORATION,NA,PIF,10/31/2014,NA,0,4,269300.407208761,TRUE,High Technology
20230930,504,Enfotech & Consulting Inc.,1368 How Ln..,North brunswick (township of),NJ,08901,Trenton Business Assistance Co,3111 Quakerbridge Road,Mercerville,NJ,08619,"FULTON BANK, NATIONAL ASSOCIATION",LANCASTER,PA,1097500,887000,2010-11-26,2011,02/15/2012,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,MIDDLESEX,NJ,NEW JERSEY DISTRICT OFFICE,06,CORPORATION,NA,PIF,11/30/2021,NA,0,15,1137473.6247341477,TRUE,Computing
20230930,504,Technotects Inc.,140 Clemens Road.,Harleysville,PA,19438,South Eastern Economic Develop,737 Constitution Drive,Exton,PA,19341,UNIVEST BANK AND TRUST CO.,SOUDERTON,PA,1516030,1226000,2010-11-30,2011,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,MONTGOMERY,PA,PHILADELPHIA DISTRICT OFFICE,04,CORPORATION,NA,CANCLD,NA,NA,0,19,1572201.4249425763,TRUE,Computing
20230930,504,Cherney Microbiological Servic,1110 Huron Rd.,Green bay,WI,54311,"WBD, Inc.",5202 Eastpark Boulevard,Madison,WI,53718,BAYLAKE BANK,GREEN BAY,WI,1919000,1548000,2010-12-01,2011,07/11/2012,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541380,Testing Laboratories,NA,NA,BROWN,WI,WISCONSIN DISTRICT OFFICE,08,CORPORATION,NA,PIF,03/31/2021,NA,0,7,1985128.7159960098,TRUE,High Technology
20230930,504,Sansa Technology LLC,1144 Cadillac Court.,Milpitas,CA,95035,Mortgage Capital Development C,1611 Telegraph Ave,Oakland,CA,94612,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,115000,118000,2010-12-03,2011,03/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE,17,CORPORATION,NA,PIF,08/31/2014,NA,0,2,151321.1811934943,TRUE,Computing
20230930,504,The Telesis Group Inc.,23011 IH 10 West.,San antonio,TX,78257,North Texas Certified Developm,1255 West 15th Street,Plano,TX,75075,FROST BANK,SAN ANTONIO,TX,2090000,1687000,2010-12-03,2011,05/11/2011,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334111,Electronic Computer Manufacturing,NA,NA,BEXAR,TX,SAN ANTONIO DISTRICT OFFICE,20,CORPORATION,NA,PIF,09/30/2016,NA,0,27,2163379.9379103803,TRUE,Computing
20230930,504,Software Resources Inc.,1325 S International Parkway.,Lake mary,FL,32746,Independent Development Servic,8280 College Parkway,Fort Myers,FL,33919,SEACOAST NATIONAL BANK,STUART,FL,257500,210000,2010-12-06,2011,02/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,SEMINOLE,FL,NORTH FLORIDA DISTRICT OFFICE,07,CORPORATION,NA,EXEMPT,NA,NA,0,12,269300.407208761,TRUE,Computing
20230930,504,PN California Inc.,9016 Somerset Blvd..,Bellflower,CA,90706,Southland Economic  Developmen,400 N. Tustin Ave,Santa Ana,CA,92705,"WELLS FARGO BANK, NATIONAL ASSOCIATION",SIOUX FALLS,SD,346292,277000,2010-12-06,2011,NA,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,38,CORPORATION,NA,CANCLD,NA,NA,0,5,355220.06093727046,TRUE,Computing
20230930,504,"Brien Laufer, as trustee of th",3544 Seagate Way.,Oceanside,CA,92056,SBA - EDF Enforcement Action,SBA Denver Finance Center,Denver,CO,80202,MANUFACTURERS BANK,LOS ANGELES,CA,575000,582000,2010-12-06,2011,02/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,49,INDIVIDUAL,NA,EXEMPT,NA,NA,0,4,746346.8428357091,TRUE,Computing
20230930,504,Secured Network Solutions Inc.,912 EXECUTIVE CT,CHESAPEAKE,VA,23320,504 Capital Corporation,501 Independence Parkway,Chesapeake,VA,23320,"PNC BANK, NATIONAL ASSOCIATION",WILMINGTON,DE,550000,446000,2010-12-06,2011,03/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,CHESAPEAKE CITY,VA,RICHMOND DISTRICT OFFICE,02,CORPORATION,NA,EXEMPT,NA,NA,0,8,571942.7695957496,TRUE,Computing
20230930,504,Innovative Technology Partners,4604 Columbine Avenue NE,Albuquerque,NM,87113,Capital Certified Development,4330 Gaines Ranch Loop,Austin,TX,78735,ENTERPRISE BANK & TRUST,CLAYTON,MO,350391,286000,2010-12-06,2011,07/13/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,BERNALILLO,NM,NEW MEXICO DISTRICT OFFICE,01,CORPORATION,NA,PIF,05/31/2022,NA,0,5,366761.5069605031,TRUE,Computing
20230930,504,TNZ Technologies Incorporated,99 Inverness Drive East Suite.,Englewood,CO,80112,B:Side Capital,3550 Brighton Blvd,Denver,CO,80216,FIRSTBANK,LAKEWOOD,CO,234963,192000,2010-12-07,2011,02/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,ARAPAHOE,CO,COLORADO DISTRICT OFFICE,04,CORPORATION,NA,PIF,01/31/2020,NA,0,1,246217.51516229578,TRUE,Computing
20230930,504,Distron Corporation,87 John L. Dietsch Square.,Attleboro,MA,02763,South Eastern Economic Develop,80 Dean Street,Taunton,MA,02780,THE BANK OF CANTON,CANTON,MA,472500,384000,2010-12-07,2011,01/11/2012,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334111,Electronic Computer Manufacturing,NA,NA,BRISTOL,MA,MASSACHUSETTS DISTRICT OFFICE,04,CORPORATION,NA,PIF,09/30/2019,NA,0,10,492435.03032459156,TRUE,Computing
20230930,504,Amtec Industries,7079 Commerce Circle.,Pleasanton,CA,94588,Bay Area Employment Developmen,1801 Oakland Boulevard,Walnut Creek,CA,94596,FREMONT BANK,FREMONT,CA,1225000,989000,2010-12-08,2011,03/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334419,Other Electronic Component Manufacturing,NA,NA,ALAMEDA,CA,SAN FRANCISCO DISTRICT OFFICE,11,CORPORATION,NA,PIF,02/28/2015,NA,0,11,1268276.6796641173,TRUE,Microelectronics
20230930,504,Bokam Engineering Inc.,2720 Shannon Street.,Santa ana,CA,92704,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,730000,591000,2010-12-09,2011,05/11/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334411,Electron Tube Manufacturing,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,46,CORPORATION,NA,PIF,04/30/2017,NA,0,10,757888.2888589418,TRUE,Microelectronics
20230930,504,Omega Scientific Inc.,8605 Commerce Avenue.,San diego,CA,92121,Bay Area Employment Developmen,1801 Oakland Boulevard,Walnut Creek,CA,94596,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",COLUMBUS,OH,377500,306000,2010-12-10,2011,NA,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,325414,Biological Product (except Diagnostic) Manufacturing,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,49,CORPORATION,NA,CANCLD,NA,NA,0,3,392409.1647899089,TRUE,Biotechnology
20230930,504,Manufacturing Information Exch,13252 Garden Grove Boulevard.,Garden grove,CA,92843,SBA - EDF Enforcement Action,SBA Denver Finance Center,Denver,CO,80202,"ZIONS BANK, A DIVISION OF",SALT LAKE CITY,UT,182500,150000,2010-12-13,2011,02/16/2011,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,511210,Software Publishers,NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,46,CORPORATION,NA,PIF,07/31/2018,NA,0,0,192357.43372054357,TRUE,Computing
20230930,504,Camp Chef,3985 North 75 West.,Hyde park,UT,84318,Mountain West Small Business F,2595 East 3300 South,Salt Lake City,UT,84109,CACHE VALLEY BANKING COMPANY,LOGAN,UT,925000,752000,2010-12-13,2011,01/11/2012,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334290,Other Communications Equipment Manufacturing,NA,NA,CACHE,UT,UTAH DISTRICT OFFICE,01,CORPORATION,NA,PIF,12/31/2016,NA,0,20,964351.9343856585,TRUE,Modern Telecom
20230930,504,R0R3 Devices Inc.,3139 Independence Drive.,Livermore,CA,94551,Bay Area Employment Developmen,1801 Oakland Boulevard,Walnut Creek,CA,94596,BMO BANK NATIONAL ASSOCIATION,CHICAGO,IL,200000,163000,2010-12-14,2011,03/14/2012,ALP,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541519,Other Computer Related Services,NA,NA,ALAMEDA,CA,SAN FRANCISCO DISTRICT OFFICE,11,CORPORATION,NA,PIF,02/28/2015,NA,0,4,209028.41130965736,TRUE,Computing
