fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2011,MERLIN PETROLEUM COMPANY,41911143.321,5246,59
2011,MERLIN SHIPHOLDING,0,2,1
2011,METALCRAFT MARINE,4067,2135,4
2011,"METALMARK CAPITAL, LLC [HUNTER DEFENSE TECHNOLOGIES]",16115348.1574,7153,143
2011,METHODE ELECTRONICS,11050,2,1
2011,METI,3113616.0932,10249,86
2011,METLIFE,7049314,1702,3
2011,METRO MACHINE [General Dynamics],253511294,1938,352
2011,METROPOLITAN SECURITY SERVICE,8112475.8693,1016,19
2011,MEYERINCK GROUP GMBH,75348.0312,2135,4
2011,MHF LOGISTICAL SOLUTIONS,-2200,2,1
2011,MICHAEL BAKER,65793648.8485,6498,257
2011,MICHEAL BAKER,6549627.0488,2416,49
2011,MICRO NETWORKS,310124.4258,4076,10
2011,MICROCOSM,867648.2969,1705,13
2011,MICRON,-289786.0614,1589,35
2011,MICRONETICS,1011497,848,17
2011,MICROS SYSTEMS,244359.1572,3444,28
2011,MICROSAT SYSTEMS,1123525,282,12
2011,MICROSEMI,13808.8197,6809,13
2011,MICROSOFT,99929928.03690001,22392,255
2011,MICROTECHNOLOGIES,79343819.7339,18915,409
2011,MICROVISION,0,2,1
2011,MID ATLANTIC DOOR GROUP,55204.5996,1702,3
2011,MIDCO CONSTRUC,52853.5193,541,14
2011,MIDWEST RESEARCH INSTITUTE,30152661.671099998,5505,66
2011,MILCOM,116240021.1899,4899,940
2011,MILITARY PERSONNEL SERVICES CORPORATION,117665909.89829999,7756,351
2011,MILITARY PRODUCE GROUP,205680214.9926,1498,108
2011,MILLENNIUM DATA SYSTEMS,0,1101,2
2011,MILLINGTON TELEPHONE,247673.3121,2803,4
2011,MINA CORPORATION,357446852.75,3161,21
2011,MINE SAFETY APPLIANCES COMPANY,4326498.2585,8156,168
2011,MISSION ESSENTIAL PERSONNEL,690149610.4538,345,140
2011,MISSION SYSTEMS,1021316.8009,3573,7
2011,MITA INDUSTRIA,998518.48,11649,97
2011,MITSUBISHI (EXCLUDING MHI),4243486.330499999,3514,21
2011,MITSUBISHI HEAVY INDUSTRIES,3506481.1948,4528,91
2011,MOBIL OIL,13789157.6563,1101,5
2011,MOFFATT & NICHOL ENGINEERS,6860045.7519000005,2959,62
2011,MOHAWK INDUSTRIES,126483.1212,2202,4
2011,MOOG CLASS A,108929151.85429999,7802,731
2011,MORAN TOWING,12068511.9901,2211,44
2011,MORGAN MEMORIA,3621612.5617,3499,20
2011,MORGAN STANLEY DEAN WITT CORPER,5558800,2973,7
2011,MORRISON KNUDSEN,31881.7305,1101,2
2011,MOTOR OILCORINTH REFINERIES SA,395618680.1397,3,23
2011,MOTOR TECHNOLOGY,18428.75,1101,2
2011,MOTOROLA,57798358.908,12170,685
2011,Motorola Joint Venture [AIEE],6818597.2998,741,16
2011,MRO SOFTWARE,860311.3429,5215,11
2011,MSE,6180645.2269,3575,10
2011,MTA,14645643.2904,3457,52
2011,MTC TECHNOLOGIES,-597783.5918,4264,11
2011,MTS3,10886668.3791,75,110
2011,MUSCOGEE NATION BUSINESS ENTER,20161851.9109,5731,69
2011,MVM,653241.0313,2472,5
2011,MWH GLOBAL,47227578.856,5409,268
2011,MYRIAD GENETICS,853332.9492,4947,23
2011,MYTHICS,55939946.8691,17317,222
2011,NAME EDGE TECHNOLOGIES,543710,3163,9
2011,NAMMO,58682709.272999994,10309,135
2011,NAN INC,101590304.2384,2876,62
2011,NANA DEVELOPMENT,71245062.984,18316,566
2011,NANA REGIONAL,38309030.808800004,12891,409
2011,NASATKA BARRIER,691119.8022,5112,13
2011,NATIONAL ACADEMY OF PUBLIC,341483.2178,1101,2
2011,NATIONAL ACADEMY OF SCIENCES,26855490.220200002,12076,182
2011,National Agricultural Cooperative Federation,0,2,3
2011,NATIONAL AIR CARGO,207672638.7597,2729,33
2011,NATIONAL CONTRACT MGMT ASSOC,36822.0801,2478,8
2011,NATIONAL DAIRY,765931.4492,2416,8
2011,NATIONAL FUEL,531100674.5468,1851,58
2011,NATIONAL INDUSTRIES FOR THE BLIND,121429901.7318,10955,428
2011,NATIONAL INTEREST SECURITY [IBM],2024076.6406999999,8376,20
2011,NATIONAL SEMICONDUCTOR,3529190.5,1101,3
2011,NATIONAL SERVICE INDUSTRIES,54267.8402,3357,33
2011,NAVIGANT INTERNATIONAL,1141294,7235,18
2011,Navistar International,1400254494.7731001,6926,1196
2011,NAVMAR APPLIED SCIENCES,253478871.07410002,2927,145
2011,NCI INFORMATION SYSTEMS,332313783.5058,9826,689
2011,NCR,-165162.69300000003,7,12
2011,NCS HOLDING COMPANY,-1045.03,2,1
2011,NDI ENGINEERING COMPANY,21523104.7039,724,163
2011,NEEL SCHAFFER,14999.98,1702,5
2011,NEL,0,2,1
2011,NESTLE,211575363.6253,5511,54
2011,NETFIRES,-30993717.6484,1542,27
2011,NETIQ,44263.9502,1105,4
2011,NETWORK APPLIANCE,289206.4414,2743,6
2011,NETWORK EQUIPMENT TECHNOLOGIES,5577086.1263999995,7884,108
2011,NETWORK IMAGINING,49136098.6911,3377,247
2011,NETWORK INNOVATIONS,15419963.7365,4152,43
2011,NEW COM,-49544.5391,1101,2
2011,NEW ENGLAND EL,0,2,1
2011,NEXTIRA FEDERAL,64410733.1559,5778,261
2011,NI INDUSTRIES,-268790.21,282,13
2011,NIAGARA MOHAWK POWER,7453.3999,3,4
2011,NIBS,8991414.75,5452,63
2011,NIKA TECHNOLOGI,1902446.7656999999,4111,44
2011,NIPPI KOSAN,32964961.8587,5563,695
2011,NIPPON OIL,0,1,3
2011,NIPPON SANSO,2645551.4479,10451,99
2011,NISHIMATSU CONSTRUCTION,8715074.0753,4375,114
2011,NMC GROUP,1039596.1769000001,5987,46
2011,NOBLIS,23828819.8228,8501,115
2011,NONPUBLIC EDUC,9612032.0005,3260,87
2011,NORAM ENERGY,100908.1418,141,11
2011,NORDIC CAMP SUPPLY APS,90231660,1101,12
2011,NORRIS REALTY ADVISORS,6e4,2,1
2011,NORTHERN STATES POWER,7483477.1994,1745,31
2011,NORTHROP GRUMMAN,17397801640.0581,31810,18349
2011,NORTHWESTERN,18684.1499,2743,6
2011,NOVA SCIENTIFIC,3002129.1733,1311,25
2011,NOVARTIS DIAGNOSTICS,241356.6137,4609,10
2011,NOVELL,214636.25,1704,4
2011,NSTAR,3773672.75,3844,8
2011,NTS TECHNICAL SYSTEMS,3790533.1181,4178,42
2011,OAK RIDGE ASSOCIATED UNIVERSITIES,3711076.5551,944,19
2011,OBERON ASSOCIATES,102123400.08379999,2666,68
2011,OCE USAHOLDINGCO,3242877.0804,8225,132
2011,OCEAN SHIPHOLDINGS,161550526.6603,2616,55
2011,OCEANEERING INTERNATIONAL,79141607.7406,816,128
2011,OCEUSAHOLDING,51879.3203,1101,2
2011,OERLIKON SPACE AG,771327.7002,1105,4
2011,OFFSHORE,62745,3837,8
2011,OFFSHORE LOGISTICS,4587.2002,1702,3
2011,OFS/STYLINE IND,1443794.3809,6295,52
2011,OGDEN,0,2,1
2011,OGE ENERGY,1531307.1407,2472,6
2011,OHIO STATE UNI,6323502.9272,7978,113
2011,OI ANALYTICAL CMS FIELD PROD,2305582.76,4820,43
2011,OKLAHOMA GAS & ELECTRIC,0,2,1
2011,OKLAND CONSTRUCTION,25845391,3066,75
2011,OLIN,68884635.9955,4350,55
2011,OMI,1595915.68,1702,3
2011,OMNI HOTELS MANAGEMENT,170013.3611,2269,23
2011,OMNICOM,5698300.4375,4270,8
2011,Omran Holding Group,156815772,1102,20
2011,OMV MEDICAL,51274971.7576,4698,319
2011,ONYX NORTH AMERICA,1123682.6328,2135,4
2011,OPEN TEXT,3598526.8083,7901,61
2011,OPTICAL CABLE,596374.252,4445,10
2011,OPTICS 1,7620214.5,2408,29
2011,ORACLE,155618991.4988,20186,531
2011,ORBITAL SCIENCES,119165954.6026,5903,240
2011,OREGON FREEZE DRY,1254716.2337999998,3844,9
2011,OREGON IRON WORKS,22919997.9492,3416,26
2011,OSHKOSH,4739954189.9536,8677,3095
2011,OSI,109939942.35689999,9969,62
2011,OSSI SAFENET SECURITY SERVICES,2244805.7742,6983,16
2011,OUTDOOR VENTURE,8559117.9204,5363,9
2011,OVID TECHNOLOGIES,2493299.2109,7073,13
2011,OWENS & MINOR,378693385.6517,3423,18655
2011,OWL COMPANY,6630126.1601,1235,22
2011,OYO USA,301690,2202,4
2011,P & L POWER SERVICES,17801.6001,1101,2
2011,P3I,2910561.0609,7606,20
2011,PACIFIC GAS & ELECTRIC COMPANY,1120522.581,4602,23
2011,PACIFIC INSTRUMENTS,634991.5976,4676,10
2011,PACIFIC MARINE,8071790,649,15
2011,PACIFIC MEDICAL CENTERS,143438219.86,1888,34
2011,PACIFIC TELECOM,1820012.6775,1713,50
2011,PAL TECH,2010063.0841,412,20
2011,PALOMAR TECHNOLOGIES,7760,2,1
2011,PAR TECHNOLOGY,60506516.933299996,9900,165
2011,PARAGON DYNAMICS,1804855,3,10
2011,Paramount Petroleum [Alon USA],12182584,1101,4
2011,PARKER HANNIFIN,177770109.2712,4603,2556
2011,PARSONS,165269529.96580002,9567,670
2011,PARSONS BRINCKERHOFF [BALFOUR BEATTY],2257335.6739,1745,39
2011,PATRIOT HOLDING,66151538.875,1934,35
2011,PATRIOT TECHNOLOGIES [HARRIS],0,2,1
2011,PCITEC,2877109.8471999997,7569,82
2011,PE SYSTEMS,2163170.4883,2745,7
2011,PEARSON ENGINEERING,121480696.39680001,4193,91
2011,PECKHAM,67468165.3333,6045,82
2011,PEMCO AVIATION GROUP,2909950.6686,5947,36
2011,PENNSYLVANIA STATE UNIVERSITY,193730676.02519998,10617,516
2011,PENSKE TRUCK L,110736.6102,7636,40
2011,PEOPLESOFT,6609256.875,2973,7
2011,PEPCO,1945921.1316,7606,20
2011,PERKIN ELMER,15002545.4552,8486,339
2011,PERSONNEL DECISIONS INTL,397e3,2975,9
2011,PETROLEUM TRADERS,48233631.1993,2416,89
2011,PFIZER,483768,2745,7
2011,PHILIPS,117284649.3609,6375,795
2011,PHILLIPS AND JORDAN,200641224.1043,1920,350
2011,PHOTONICS MANAGEMENT,21552,2202,4
2011,PHOTRONIX,99961,2,1
2011,PHYSICAL OPTIC,1003895.0703,3846,9
2011,PHYSICAL SCIENCES,3281692,1382,25
2011,PICKERING,324318.6478,2745,8
2011,PITNEY BOWES,6253450.752,12179,461
2011,PLACID REFINING,-3813.9302,1101,6
2011,PLANET PACIFIC,27113.1289,3359,12
2011,PLANNING SYSTEMS,16395560.5155,8134,123
2011,PLATINUM EQUITY HOLDINGS,272927.9644,3573,7
2011,PM & AM RESEARCH,349820,2137,6
2011,PMC SOLUTIONS,966877.289,3161,8
2011,POINT BLANK ENTERPRISES,576441.6068,5583,35
2011,POINT REYES BI,39600,2,1
2011,POND SECURITY SERVICE GMBH,144252110.62579998,3392,24
2011,POST BUCKLEY SCHUH & JERNIGA,10510531.277999999,4064,134
2011,PPD,4251939.0313,1016,20
2011,PRAGMATICS,120514516.5745,7844,96
2011,PRAXAIR,9962251.6325,6918,459
2011,PRAXIS INTERNATIONAL,30564131.1932,1764,107
2011,PRECISION STANDARD,695219.0781,1980,39
2011,PREFERRED SYSTEMS SOLUTIONS,13235153.4973,5750,45
2011,PREMIER PROFESSIONAL SYSTEMS I,3379786.7089,1172,23
2011,PRESIDIO TRUST,16290499.164,13008,96
2011,PRI,50260778.607099995,4177,115
2011,PRICEWATERHOUSECOOPERS,19630677.5761,8261,43
2011,PRIDE INDUSTRIES,115148302.1341,9928,329
2011,PRIVATE SECRETA,-61643.8711,2,1
2011,Pro-Telligent [TETRA],2060730.6485,7235,17
2011,PRO DATA MANAG,0,1,2
2011,PROCTER & GAMBLE,292180564.4478,4147,8
2011,PROFESSIONAL RESOURCE GROUP I,142588,2,1
2011,PROGENY SYSTEMS,83307749.5275,7693,235
2011,PROGRESS SOFTWARE,70710.1602,3404,6
2011,PROLOGIC,9534585.4278,3677,31
2011,PROPPER INTERNATIONAL,139310231.4357,7529,115
2011,PROQUEST COMPAN,2037865.858,6883,81
2011,PRUDENTIAL,184523.50900000002,853,20
2011,PSI INDUSTRIES,5313074.6001,4609,10
2011,PUMYANG CONSTRUCTION,319428.4004,2135,5
2011,QINETIQ GROUP,286932744.1167,10307,945
2011,QIOPTIQ,1378479.6484,3165,11
2011,QPI,3170211.7656,2472,5
2011,QTC MANAGEMENT,7425,1103,4
2011,QUALCOMM,288600.3003,9876,18
2011,QUALITY RESEARCH,-174992.875,1101,2
2011,QUANTA SERVICES,11212,1101,2
2011,QUANTA SYSTEMS,449355.6406,2135,4
2011,QUANTUM 3D,754549,1707,9
2011,QUANTUM RESEARCH INTERNATIONAL,18988588.965400003,4167,83
2011,QUEST DIAGNOSTICS,42658391.298,6567,741
2011,QUINTILES TRANSNATIONAL,0,2,1
2011,QWEST,70266034.1963,9577,4649
2011,RABANCO,-365.86,2,1
2011,RACKABLE SYSTEMS,46159.5098,1702,3
2011,RADIAN INT L,0,1,1
2011,RADIANCE TECHNOLOGIES,74810769.30849999,7900,244
2011,RADIANTBLUE TECHNOLOGIES,6e4,2,1
2011,RAND,145067135.385,1378,34
2011,RANGE TELEPHONE COOPERATIVE I,-203.01,2,1
2011,RANGER LAND SYSTEMS,376187.4063,2,1
2011,RAYMOND HANDLI,13791,2807,7
2011,RAYTHEON,14292132108.578901,13759,11537
2011,RB PAMPLIN,13719077.5654,2973,9
2011,READYONE INDUSTRIES,98501523.23110001,5938,91
2011,RECON/OPTICAL,10044172.3984,4609,10
2011,RED RIVER,59916908.0256,17128,676
2011,RED STAR ENTERPRISES,194450734.75,2472,14
2011,Reed Elsevier,4920836.6375,16855,176
2011,REFINERY ASSOCIATES OF TEXAS,208764051.6306,141,49
2011,RELATIVITY CAPITAL,2712995.0283,3733,43
2011,REMINGTON ARMS COMPANY,14209780.311099999,4164,71
2011,REPUBLIC INDUSTRIES,131199.18170000002,6101,16
2011,REPUBLIC SERVICES,1977770.3723000002,7946,114
2011,RESEARCH ANALYSIS,36740559.0299,3122,194
2011,RESEARCH IN MOTION,34201.649900000004,2476,7
2011,RESEARCH TRIANGLE INSTITUTE,21347807.479,10694,73
2011,RESOURCE MANAGEMENT CONCEPTS,5211797.4662999995,2410,28
2011,RESUN LEASING,747042.9549,3779,61
2011,RGB GROUP,1128432.053,4176,13
2011,RGII TECHNOLOGIES,9587368.2061,2975,9
2011,RHEINMETALL AG,31204625.0713,2754,39
2011,RHODE ISLAND STATE GOVERNMENT,3569275.7658,7731,87
2011,RICOH,25773371.724,15221,875
2011,RIO MAR ASSOCIATES LPSE,57775.4033,1101,3
2011,RLM SERVICES,51059459.6103,5716,655
2011,RMA Group,408327624.7435,2356,50
2011,RNL FACILITIES,2815951.1974,1703,33
2011,ROAD AND ROOF CONSTRUCTION COMPANY,43656180,1101,2
2011,ROBERTS OXYGEN,141180.8992,3244,140
2011,ROBERTSON AND,4382214.5782,3487,117
2011,ROBERTSON FUEL SYSTEMS,279508412.1159,9120,289
2011,ROBERTSON PENN,140793.0234,1101,2
2011,ROCKWELL AUTOMATION,10458366.8349,5407,127
2011,ROCKWELL COLLINS,1169176218.9788,15621,2196
2011,ROE ENTERPRISES,16487414.5385,2908,69
2011,ROLLS ROYCE,1037752957.6211,18919,1519
2011,RONCO,3494452.7305,6136,16
2011,RONCO CONSULTING,3515028.5174,2576,62
2011,ROPER,86075.8,2805,6
2011,ROSOBORONEXPORT FGUP,375051456,1702,3
2011,ROSSER INTERNATIONAL,2024645.0215999999,4445,11
2011,ROY ANDERSON HOLDING,2162013.1534,4074,10
2011,ROYAL DUTCH SHELL,862125607.875,649,34
2011,RQ CONSTRUCTION,50175603.1803,2593,53
2011,RS INFORMATION SYSTEMS,54470035.79099999,2572,141
2011,RS MEANS COMPANY,756811.5229000001,3949,36
2011,RUAG,3492061,284,15
2011,RUST INTERNATIONAL,-126146,2,1
2011,RUTTEN,961316.4199,3404,8
2011,S-OIL,173352512.625,1702,8
2011,S & W MANAGEMENT,0,2,1
2011,S&K TECHNOLOGIES,40619635.868099995,3463,92
2011,SAALEX SOLUTIONS,19713248.0522,5627,128
2011,SABA,51216.4805,2,1
2011,SABRE SYSTEMS,27212640.4271,7968,100
2011,SABRELINER,28972127.0368,5510,45
2011,SAFE BOATS INTERNATIONAL,15906764.275899999,4866,39
2011,SAFETY KLEEN,3848614.935,11431,239
2011,SAGE TECHNOLOGIES,187639,3837,7
2011,SAIC,5358623547.230101,20844,22926
2011,SAID,0,2,1
2011,SAINT GOBAIN,694040.613,5108,11
2011,SAINT VINCENTS CATHOLIC MEDICAL CENTERS OF NEW YORK,113019396.2266,2091,39
2011,SALLYPORT GLOBAL HOLDINGS,1157664.125,2472,5
2011,SALTCHUK RESOURCES,3514112.9219,3360,12
2011,SAMSUNG,225696.1901,3575,8
2011,SANOFI,14101517.5302,6892,111
2011,SATURN FASTENERS,-5860.5,2,1
2011,Sauer Holdings Inc,336346303.4963,3033,288
2011,SC COMPANIES,9893274.2382,7567,53
2011,SCANA,118273.02,2944,16
2011,SCANDIA MANUFACTURING COMPANY,-9934.409200000002,3164,18
2011,SCHAFER,51791506.2684,5380,233
2011,SCHEMMER ASS,0,2,2
2011,SCHINDLER ENTERPRISES,617129.4813,5609,34
2011,SCHLUMBERGER T,3500,2,1
2011,SCHOTT NORTH AMERICA,2526421,2139,7
2011,SCI SYSTEMS,43885788.0725,10770,357
2011,SCIENCE & ENGINEERING SERVICES,264658730.9484,10662,352
2011,SCIENTIFIC RESEARCH,292380277.5499,9006,1327
2011,SCION ASSOCIATES,106e3,2,1
2011,SCOTT CONSTRUCTION,1253078.9248,2744,10
2011,SCRA,17960958.117200002,3758,90
2011,SCRIPTPRO,4267000.2368,6512,83
2011,SCWARTZ ELECTRO OPTICS,2102927.5313,6744,14
2011,SCYTALE,298286.2392,2472,7
2011,SDS INTERNATION,4733701.4066,2442,49
2011,SEA LION,12247.6802,2973,2
2011,SEALIFT HOLDINGS,92243722.0986,2902,82
2011,SECURITAS AB,7420284.9437,4612,22
2011,SECURITY FORCES,19337.0293,2,1
2011,"Seek Engineering and Construction (SEACON), Inc",0,2,1
2011,SEMCOR,-115719.3285,2743,6
2011,SEMPRA ENERGY,1553855.2813,853,29
2011,SENSOR SYSTEMS,2121719.5096,9320,92
2011,SEONG BO CONSTRUCTION IND,22492702.9967,345,128
2011,SERCO GROUP PLC,502228356.2727,9334,1829
2011,SERENA HOTELS,63710,141,11
2011,SERGENT MECHAN,5738007,2,1
2011,SERVICE MASTER,18657.6207,2805,6
2011,SES GLOBAL,50429312.1986,2995,231
2011,SEVENSON ENVIRONMENTAL SERVICE,75728363.457,2473,53
2011,SFL,3379,2,1
2011,SGL CARBON,1526136.7903,4878,12
2011,SHAKESPEARE,768054.7649,5083,35
2011,SHAMBAUGH & SON,36672,1101,2
2011,SHAW GROUP INC,332226063.7743,5500,947
2011,SHOLDERS & SANFORD,7092235.635,2578,57
2011,SI INTERNATIONAL [SERCO GROUP PLC],2988739.091,4675,10
2011,SIDEREAL SOLUTIONS,-6360.1499,2,1
2011,SIEMENS,110112272.3171,17299,1066
2011,SIERRA MONOLITHICS,211407,2745,7
2011,SIERRA NEVADA,834226249.6327,12616,584
2011,SIERRACIN,17698107.5,7006,30
2011,SIGNAL TECHNOL,20139673.492200002,10025,104
2011,SILICON GRAPHICS,15024454.403,3609,67
2011,SILVER LAKE SUMERU,3577881.1922000004,9215,93
2011,SIMRAD NORTH A,-273.45,2,1
2011,SIMTEK,-173.34,2,1
2011,SIUTHWESTERN BELL,-431489.7915,2136,40
2011,SK ENERGY,69026161.6875,1101,5
2011,SK GROUP,156560356.8476,2475,26
2011,SKANSKA USA,91741913,1805,32
2011,SKE INTERNATIONAL,11399337.24,1307,23
2011,SKYLINE INDUSTRIES,2887213.0508,2045,21
2011,SMALL BUSINESS CONSOLIDATED REPORTING,8316.5,3236,6
2011,SMC,102258.51180000001,2805,6
2011,SMITH BUCKLIN & ASSOCIATES I,0,2,1
2011,SMITHGROUP,1953788.5801,6101,15
2011,SMITHS GROUP,115190806.3757,10416,460
2011,SNOW PHIPPS GROUP,120061773.795,649,16
2011,SOC,93645936.1905,2779,112
2011,SOCIETY OF NUCLEAR MEDICINE,4580,2,1
2011,SODEXHO USA,1850342.2649,5493,13
2011,SODEXO,218801979.0826,3614,1229
2011,SOFTMART,120253333.435,7957,154
2011,SOLAR SECURITY FILMS,55421,2,1
2011,SOLARS,14727757.155399999,9956,89
2011,SOLPAC,21925926.6965,4526,31
2011,SONETICOM,271e4,1702,3
2011,SONIC SOLUTIONS,6823.7998,1103,3
2011,SOPAKCO,109947989.7915,601,147
2011,SOURIS RIVER TELECOMMUNICATION,274062.3135,7803,17
2011,SOUTHERN CALIFORNIA EDISON,64800191.282199994,5455,26
2011,SOUTHERN COMPANY,717985.8101,2745,7
2011,SOUTHERN ELEVATOR GROUP,24730.9199,1101,2
2011,SOUTHERN RESEARCH TECHNOLOGIES,8893968.1875,6295,37
2011,SOUTHWEST AIRLINES,14207007.6699,1146,210
2011,SOUTHWEST CHARTER LINES,-47087.4609,1702,3
2011,SOUTHWEST RESEARCH INSTITUTE,34008639.664799996,12444,250
2011,SOUTHWESTERN BELL,-162258.0202,4360,39
2011,SOUTHWESTERN ELECTRIC,2926719.4534,282,12
2011,SPACE CREATIONS TANZANIA,70696.7422,1101,2
2011,SPACE ENVIRONMENT,0,2,1
2011,SPARTA,155488341.2016,7240,256
2011,SPARTON,1810504,2385,15
2011,SPATIAL INTEGRATED SYSTEMS,3204541.7667,3079,39
2011,SPECPRO,118474.20850000001,1853,36
2011,SPECTRUM CONTROL,25006.2695,2,1
2011,SPECTRUM HEALTHCARE RESOURCES,17021061.9809,6688,337
2011,"SPECTRUM MICROWAVE, INC [SPACE LEVEL POWER PRODUCTS]",414712,1643,34
2011,SPENCER REED GROUP,-114614.1484,2,1
2011,SPIRENT COMMUNICATIONS,4811073.5063000005,2417,54
2011,SPORTS OFFICIAL,106793,2973,9
2011,SPRINT,76307522.3382,19387,1563
2011,SRA INTERNATIONAL,352308469.9689,21578,789
2011,SRC MANAGEMENT,163542527.97449997,6921,290
2011,SRI INTERNATIONAL,181894515.0997,13784,342
2011,SRS TECHNOLOGIES,41510833.033,9785,180
2011,SSAI,8179,2,1
2011,SSG,56343472,1101,2
2011,SSI SERVICES,-7392.6001,2,1
2011,ST BERNARD LEVEE PARTNERS,-7655474.375,1702,3
2011,ST ENGINEERING,117992837,2863,65
2011,ST NET APPTIS FIRSTSOURCE JOINT VENTURE,115714.8008,1103,3
2011,STANDARD AERO,14945096.203,2955,77
2011,STANDEX INTERNATIONAL,10275,2,1
2011,STANFORD UNIVERSITY,18187654.626199998,7781,49
2011,STAPLES,1234547.5386,9363,118
2011,STARFIRE INDUSTRIES MANAGEMENT,135e4,2472,5
2011,STARR [Joint Venture - Atkins/Greenhorne & Oâ€™Mara/Stantec/CDM],363759,649,15
2011,STATE OF MASSACHUSETTS,8105385.296999999,8712,36
2011,STATE UNIVERSITY OF NEW YORK,7498517.8101,884,28
2011,STC GROUP,34955554.2571,1716,307
2011,STEALTH NETWORK COMMUNICATIONS,50512.0391,6,9
2011,STEELCASE,37665446.8266,17893,793
2011,STERICYCLE,1978257.182,5648,150
2011,STERISORAT,7067443.2277,11629,245
2011,STERLING,83369.9599,1710,7
2011,STERLING COMPUTERS,15773831.739,16931,304
2011,STERLING MEDICAL,35233555.0812,6040,277
2011,STEVENS VAN LINES SAGINAW,48862,2,1
2011,STEWART & STEVENSON,-1412282.0289,4614,72
2011,STEWART TITLE COMPANY,-15084,1702,3
2011,STEYR MOTORS,48873.2695,1702,3
2011,STG INTERNATIONAL,129206502.7263,7493,499
2011,STI INDUSTRIES,-365.47,2,1
2011,STORAGE TECHNOLOGY,-0.45,2,1
2011,STORM PRODUCTS,148891.67979999998,3642,22
2011,STRUCTURAL DYN,-2543.75,2,1
2011,STUART C IRBY COMPANY,37480.6386,3573,8
2011,STV,1212157,2975,11
2011,SUBSURFACE SOLUTIONS,36567.1602,1101,2
2011,SUBSYSTEMS TEC,3782884.4843,1542,29
2011,SULLIVANENVIRONMENTALSOLUTIO,-4377,2,1
2011,SUMARIA SYSTEMS,18822678.1291,3997,160
2011,SUMITOMO HEAVY INDUSTRIES,68806431.6173,4495,750
2011,SUNDSTRAND,60438.2403,2135,4
2011,SUNDT COMPANIES,147140269.2346,6419,90
2011,SUNPOWER,0,2,5
2011,SUNTORY INTERNATIONAL,22374.3502,6243,15
2011,SUPERFOS CONST,-176276.2975,3358,9
2011,SUPERIOR SERVICES,13767337.6818,4840,44
2011,SUPPLYCORE,86073733.7271,7672,2825
2011,SUPREME GROUP,2221494224.1437,4970,27568
2011,SUTRON,635276.0004,1934,36
2011,SVT ASSOCIATES,78859.6,6,3
2011,SWIRE PACIFIC,821059.3299,283,20
2011,SWORD & SHIELD ENTERPRISE SECURITY,16066717.0666,18737,248
2011,SYBASE,23512192.209000003,8699,83
2011,Symantec,2929736.6876999997,11429,56
2011,SYMBOL TECHNOLOGIES,-7276.1499,1101,2
2011,SYNNEX,3217165.6396,10585,133
2011,SYNTHES USA,1320633.4774,3907,53
2011,SYRIS SOLUTIONS,-10298.5498,2,1
2011,SYSCO,47256773.721899994,2300,4432
2011,SYSTEM PLANNING,2793033.3702,4457,36
2011,SYSTEM TECHNOLOGIES,13960712,2973,7
2011,SYSTEM TECHNOLOGY SOLUTIONS,269372,1105,4
2011,SYSTEMS & ELECTRONICS,87049,1702,3
2011,SYSTEMS GROUP,7749697,2743,6
2011,SYSTEMS MADE SIMPLE,243267,2,1
2011,TAMPA ELECTRIC COMPANY,16774497.2656,1978,37
2011,TANADQUISX,10447169.299999999,1260,38
2011,TASKS UNLIMITED,927135.2128,3404,6
2011,TAT TECHNOLOGIES,7464523,3627,34
2011,TDS,95e3,2,1
2011,TEAC AMERICA,-14144.74,1702,3
2011,TEAM APACHE SYSTEMS,-859721.1718,1704,4
2011,TEBI,901614.2872,5447,15
2011,TECH SYM,7147142.0306,7389,180
2011,TECHFLOW,7766120.6993,3416,24
2011,TECHNICORP INT,4246.5,2,1
2011,TECHNOLOGY SERVICESORATIO,40412563.5389,8639,137
2011,TECHTREND,7118034.2032,4506,28
2011,TECTA AMERICA,0,1,1
2011,TEKTRONIX,7980053.514199999,5308,127
2011,TELALASKA,90936.561,2497,15
2011,TELDATA COMMUNICATIONS,0,1101,2
2011,TELECOTE RESEARCH,79393456.9469,6311,404
2011,TELEDYNE TECHNOLOGIES,164750885.6575,11133,768
2011,TELEFLEX,-50,1103,3
2011,TELEPHONE & DATA SYSTEMS,85808577.8706,1716,330
2011,TELTARA,3590994.1342,3991,37
2011,TENNESSEE APPAREL,2872728.8701,5139,30
2011,TENNESSEE VALLEY AUTHORITY,19627894,2417,8
2011,TENNIER INDUSTRIES,56158642.4292,4447,11
2011,TERADYNE,81812417.5758,17906,229
2011,TERRACON COMPANIES,1492442.8038,2796,75
2011,TESORO,341563051.5683,3015,102
2011,TestAmerica,1070990.8357,1371,258
2011,TETRA TECH,390687762.6627,16836,1847
2011,TEXAS A&M,5352159.9202,2836,58
2011,TEXAS INSTRUMENTS,-142224.6563,2,1
2011,TEXAS RESEARCH,3430603.0385,3988,29
2011,TEXTRON,2445627002.4552,11748,5497
2011,THALES,128642988.70549999,13604,419
2011,THE AEROSPACE,886148713.5,1102,20
2011,THE ALEUT,13087270.0277,3745,76
2011,THE ALPINE GROUP,2012820.5292,6577,54
2011,THE ANALYTIC SCIENCES,209736,6124,30
2011,THE ASSOCIATED PRESS,314290,2803,5
2011,THE BENHAM COMPANIES,7250880.4571,9135,87
