fiscal_year	fiscal_quarter_YTD	contractingofficeagencyid	ProductOrServiceCode	PlatformPortfolio	ProjectID	VehicleClassification	CompetitionClassification	ClassifyNumberOfOffers	anycommercial	PricingUCA	VendorSize	fundedbyforeignentity	PlaceISOalpha3	pop_state_code	VendorISOalpha3	VendorStateCode	OriginISOalpha3	placeofmanufacture	EntityID	parentid	IsEntityTraditional	SumOfobligatedAmount	SumOfNumberOfActions	NumberOfRecords
2014	NULL	5700	AC23	Space Systems	NULL	NULL	Full Competition (Multiple Offers)	10-24 Offers	N	Other CB	Large: Big 5	X	NULL	NULL	USA	WA	NULL	NULL	683750	BOEING	1	0.0000	NULL	3
2014	NULL	5700	AC23	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	10-24 Offers	N	Other CB	Large: Big 5		USA	WA	USA	WA	USA	C	683750	BOEING	1	0.0000	4	4
2014	NULL	5700	AC23	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	NULL	NULL	NULL	USA	CA	NULL	NULL	665531	NORTHROP GRUMMAN	1	0.0000	NULL	2
2014	NULL	5700	AC23	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	NM	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	449687.0000	3	3
2014	NULL	5700	AC24	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	617285.0000	7	7
2014	NULL	5700	AC25	Space Systems	1325	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	-3712532.0000	6	6
2014	NULL	5700	AC25	Space Systems	1325	DCA	No Competition (Only One Source Exception)	No competition	N	Incentive	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	567765.0000	1	1
2014	NULL	5700	AC26	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	MA	USA	MA	USA	C	665531	NORTHROP GRUMMAN	1	4549149.0000	7	7
2014	NULL	5700	AC26	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	MA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	171362.0000	3	3
2014	NULL	5700	AC26	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	NM	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	252290.0000	4	4
2014	NULL	5700	AD95	Space Systems	622	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	21438585.5600	10	10
2014	NULL	5700	AR14	Space Systems	NULL	NULL	Competition with single offer	One Offer	N	Other CB	Large: Big 5	NULL	NULL	NULL	USA	VA	NULL	NULL	665531	NORTHROP GRUMMAN	1	0.0000	NULL	1
2014	NULL	5700	AR23	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Incentive	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	13217280.8000	7	7
2014	NULL	5700	AR23	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	2351622.8800	4	4
2014	NULL	5700	AR23	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	9365992.3200	4	4
2014	NULL	5700	AR55	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	5000000.0000	1	1
2014	NULL	5700	C211	Space Systems	62	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	CO	USA	CO	USA	C	683750	BOEING	1	3175947.0000	6	6
2014	NULL	5700	J059	Space Systems	1809	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5		USA	MD	USA	MD	USA	C	665531	NORTHROP GRUMMAN	1	63166.3000	2	2
2014	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	FFP	Large		USA	CA	USA	CA	USA	C	671884	SPACEX	NULL	7084000.0000	3	3
2014	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	10-24 Offers	Y	FFP	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	899757.0000	4	4
2014	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	Two Offers	N	FFP	Large		USA	CA	USA	CA	USA	C	671884	SPACEX	NULL	3152736.0000	5	5
2014	NULL	5700	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	10-24 Offers	Y	FFP	Large: Big 5	X	NULL	NULL	USA	CA	NULL	NULL	683750	BOEING	1	0.0000	NULL	2
2014	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large	X	USA	CA	USA	CA	USA	C	671884	SPACEX	NULL	4252654.0000	2	2
2014	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5 JV		USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	-32334606.0000	1	1
2014	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	FFP	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	1376116829.0000	14	14
2014	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	Incentive	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	978042945.3086	12	12
2014	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	72260108.6875	27	27
2014	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5 JV		USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	16392578.0000	3	3
2014	NULL	5700	V126	Space Systems	72	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5 JV	X	USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	19959971.0000	6	6
2014	NULL	6920	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Incentive	Large: Big 5		USA	WA	USA	WA	USA	C	683750	BOEING	1	500000.0000	1	1
2014	NULL	8000	1810	Space Systems	NULL	NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	Y	FFP	Large: Big 5 (Small Subsidiary)	NULL	NULL	NULL	USA	NM	NULL	NULL	665531	NORTHROP GRUMMAN	0	10000.0000	NULL	3
2014	NULL	8000	1810	Space Systems	NULL	DCA	Limited Competition with multiple offers	3-4 Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA		665531	NORTHROP GRUMMAN	1	237947.6000	1	1
2014	NULL	8000	1810	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	3-4 Offers	N	FFP	Large: Big 5		USA	CA	USA	CA	USA	D	665531	NORTHROP GRUMMAN	1	560000.0000	1	1
2014	NULL	8000	1810	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	3-4 Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	D	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2014	NULL	8000	1820	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	AL	USA	AL	USA	D	683750	BOEING	1	9600000.0000	1	1
2014	NULL	8000	1820	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	D	665531	NORTHROP GRUMMAN	1	36697360.0000	26	26
2014	NULL	8000	1820	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5	X	USA	AL	USA	AL	USA	D	683750	BOEING	1	21703151.0000	4	4
2014	NULL	8000	1820	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5	X	USA	CA	USA	CA	USA	D	665531	NORTHROP GRUMMAN	1	0.0000	2	2
2014	NULL	8000	1820	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	FFP	Large: Big 5	X	NULL	NULL	USA	CA	NULL	NULL	665531	NORTHROP GRUMMAN	1	0.0000	NULL	1
2014	NULL	8000	AC24	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	731306.4200	8	8
2014	NULL	8000	AC24	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	NULL	NULL	USA	CA	NULL	NULL	665531	NORTHROP GRUMMAN	1	0.0000	NULL	6
2014	NULL	8000	AD22	Other R&D and Knowledge Based	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	NonDev	FFP	Large: Big 5 JV		USA	CO	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	0.0000	1	1
2014	NULL	8000	AJ47	Other R&D and Knowledge Based	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large	X	NULL	NULL	USA	CA	NULL	NULL	671884	SPACEX	NULL	129300000.0000	NULL	1
2014	NULL	8000	AR11	Space Systems	NULL	BOA	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	10-24 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	484714.0000	3	3
2014	NULL	8000	AR11	Space Systems	NULL	BOA	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	N	FFP	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	0.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	BOA	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	376367.0000	4	4
2014	NULL	8000	AR11	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5		USA	AL	USA	AL	USA	C	683750	BOEING	1	644183414.0000	18	18
2014	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	10-24 Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	10-24 Offers	N	Other CB	Large: Big 5		USA	PA	USA	PA	USA	C	683750	BOEING	1	0.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	289464.0000	3	3
2014	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5		USA	AZ	USA	AZ	USA	C	683750	BOEING	1	550000.0000	3	3
2014	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5		USA	AZ	USA	AZ	USA	C	683750	BOEING	1	0.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5		USA	MO	USA	MO	USA	C	683750	BOEING	1	450000.0000	2	2
2014	NULL	8000	AR11	Space Systems	NULL	DCA	Limited Competition with multiple offers	100+ Offers	N	FFP	Large: Big 5 (Small Subsidiary)	X	USA	NM	USA	NM	USA	C	665531	NORTHROP GRUMMAN	0	749991.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	DCA	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Large: Big 5		USA	MO	USA	MO	USA	C	683750	BOEING	1	-215599.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	MO	USA	MO	USA	C	683750	BOEING	1	584496.0000	3	3
2014	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	WA	USA	WA	USA		683750	BOEING	1	-2145.9100	1	1
2014	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	5372095.0000	13	13
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	243912.0000	2	2
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	1900000.0000	6	6
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	Other CB	Large: Big 5		USA	CA	USA	WA	USA	C	683750	BOEING	1	-7000.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	20413.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	3-4 Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	0.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	511944.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	3-4 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	479332.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	Two Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	2388957.0000	6	6
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	Two Offers	N	Other CB	Large: Big 5		USA	WA	USA	WA	USA	C	683750	BOEING	1	0.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	Two Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	0.0000	2	2
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	N	Other CB	Large: Big 5	NULL	NULL	NULL	USA	CA	NULL	NULL	683750	BOEING	1	0.0000	NULL	5
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	NULL	NULL	NULL	USA	CA	NULL	NULL	665531	NORTHROP GRUMMAN	1	0.0000	NULL	2
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	NULL	NULL	NULL	USA	CA	NULL	NULL	683750	BOEING	1	0.0000	NULL	3
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5		USA	WA	USA	WA	USA	C	683750	BOEING	1	-45000.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	-7057.7900	1	1
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	-11377.8599	3	3
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	No Competition (Follow on to competed action)	No competition	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	331613.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	8222504.0000	13	13
2014	NULL	8000	AR11	Space Systems	NULL	MULTIPLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	9406531.0000	17	17
2014	NULL	8000	AR11	Space Systems	NULL	PO	Limited Competition with multiple offers	100+ Offers	N	FFP	Large: Big 5 (Small Subsidiary)	X	USA	CT	USA	CT	USA	C	665531	NORTHROP GRUMMAN	1	124995.0000	1	1
2014	NULL	8000	AR11	Space Systems	NULL	PO	No Competition (Other Exception)	No competition	Y	FFP	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	5108.7500	4	4
2014	NULL	8000	AR12	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	100+ Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	899683.0000	3	3
2014	NULL	8000	AR12	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5		USA	MO	USA	MO	USA		683750	BOEING	1	-47801.6200	1	1
2014	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	10-24 Offers	N	NULL	Large: Big 5	X	NULL	NULL	USA	MO	NULL	NULL	683750	BOEING	1	0.0000	NULL	1
2014	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	10-24 Offers	N	Other CB	Large: Big 5		USA	MO	USA	MO	USA	C	683750	BOEING	1	139304.0000	2	2
2014	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Combination/Other	Large: Big 5		USA	MO	USA	MO	NULL	D	683750	BOEING	1	0.0000	1	1
2014	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		MAR		USA	MO	USA	C	683750	BOEING	1	0.0000	1	1
2014	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	MO	USA	MO	NULL	C	683750	BOEING	1	-19475.8000	1	1
2014	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	MO	USA	MO	USA	D	683750	BOEING	1	-35314.4900	3	3
2014	NULL	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	MO	USA	MO	USA	C	683750	BOEING	1	-12900.8000	1	1
2014	NULL	8000	AR13	Space Systems	NULL	NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	10-24 Offers	N	NULL	Large: Big 5	NULL	NULL	NULL	USA	CA	NULL	NULL	665531	NORTHROP GRUMMAN	1	0.0000	NULL	4
2014	NULL	8000	AR13	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	Other CB	Large: Big 5		USA	CA	USA	WA	USA	C	683750	BOEING	1	0.0000	1	1
2014	NULL	8000	AR13	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	CA	USA	WA	USA	C	683750	BOEING	1	-4973.7300	1	1
2014	NULL	8000	AR13	Space Systems	NULL	MULTIPLE AWARD IDC	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	WA	USA	WA	USA	C	683750	BOEING	1	1655859.0000	1	1
2014	NULL	8000	AR13	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers	Two Offers	N	FFP	Large: Big 5		USA	CA	USA	WA	USA	C	683750	BOEING	1	280863.0000	1	1
2014	NULL	8000	AR13	Space Systems	NULL	PO	Limited Competition with multiple offers	5-9 Offers	N	FFP	Large: Big 5	X	USA	MO	USA	MO	USA	C	683750	BOEING	1	43449.0000	1	1
2014	NULL	8000	AR14	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	265348.0000	1	1
2014	NULL	8000	AR14	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	200000.0000	1	1
2014	NULL	8000	AR15	Space Systems	NULL	SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2014	NULL	8000	AR16	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5		USA	MO	USA	MO	USA	C	683750	BOEING	1	80859.6700	4	4
2014	NULL	8000	AR17	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large	X	USA	CA	USA	CA	USA	C	671884	SPACEX	NULL	1469525.0000	2	2
2014	NULL	8000	AR17	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large: Big 5	X	USA	TX	USA	TX	USA	C	683750	BOEING	1	1893000.0000	1	1
2014	NULL	8000	AR21	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	FFP	Large: Big 5		USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	432772.0000	1	1
2014	NULL	8000	AR22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	100+ Offers	N	FFP	Large: Big 5		USA	CA	USA	CA	USA	C	683750	BOEING	1	140194.0000	1	1
2014	NULL	8000	AR22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	100+ Offers	N	FFP	Large: Big 5		USA	WA	USA	CA	USA	C	683750	BOEING	1	110118.0000	1	1
2014	NULL	8000	AR22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	FFP	Large: Big 5		USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	540054.0000	1	1
2014	NULL	8000	AR22	Space Systems	NULL	DCA	No Competition (Unlabeled Exception)	No competition	N	FFP	Large		RUS		RUS		RUS	B	669769	RUSSIA SPACE AGENCY	0	0.0000	2	2
2014	NULL	8000	AR22	Space Systems	NULL	DCA	No Competition (Unlabeled Exception)	No competition	N	FFP	Large	X	RUS		RUS		RUS	B	669769	RUSSIA SPACE AGENCY	0	312278472.2900	10	10
2014	NULL	8000	AR31	Space Systems	NULL	PO	Limited Competition with multiple offers	5-9 Offers	Y	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	500000.0000	1	1
2014	NULL	8000	AR32	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	FFP	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	0.0000	1	1
2014	NULL	8000	AR34	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA		683750	BOEING	1	-73295.1300	1	1
2014	NULL	8000	AR34	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	358602395.0000	14	14
2014	NULL	8000	AR34	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	1641000.0000	1	1
2014	NULL	8000	AR35	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5	X	USA	CA	USA	CA	USA	C	665531	NORTHROP GRUMMAN	1	3563114.0000	8	8
2014	NULL	8000	AR44	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Incentive	Large: Big 5	X	USA	CA	USA	CA	USA	C	683750	BOEING	1	27249031.0400	10	10
2014	NULL	8000	AR62	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5	X	USA	TX	USA	TX	USA		683750	BOEING	1	564206414.9893	132	132
2014	NULL	8000	AR92	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5	X	USA	MD	USA	MD	USA	C	665531	NORTHROP GRUMMAN	1	1054555.0000	1	1
2014	NULL	8000	V126	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	Y	FFP	Large: Big 5 JV		USA	FL	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	40284828.0000	9	9
2014	NULL	8000	V126	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	Y	FFP	Large: Big 5 JV	X	USA	FL	USA	CO	USA	C	675013	UNITED LAUNCH ALLIANCE	1	0.0000	2	2
2014	NULL	8000	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	N	FFP	Large	NULL	NULL	NULL	USA	CA	NULL	NULL	671884	SPACEX	NULL	244685076.0500	NULL	12
2014	NULL	8000	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	N	FFP	Large (Small Subsidiary)	NULL	NULL	NULL	USA	CA	NULL	NULL	671884	SPACEX	NULL	81149027.8500	NULL	3
2014	NULL	8000	V126	Space Systems	NULL	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	5-9 Offers	Y	FFP	Large (Small Subsidiary)	NULL	NULL	NULL	USA	CA	NULL	NULL	671884	SPACEX	NULL	26340884.0000	NULL	9
