"CSIScontractID","Action_Obligation","IsClosed","IsTerminated","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","MinOfEffectiveDate","IsComplete","StartFiscal_Year","topContractingOfficeAgencyID","topContractingOfficeID","topProductOrServiceCode","topPrincipalNAICScode","AgencyID","Customer","SubCustomer","UnmodifiedDays","qDuration","qLowCeiling","qHighCeiling","UnmodifiedContractObligatedAmount","UnmodifiedBase","UnmodifiedCeiling","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","IsModified","ChangeOrderBaseAndAllOptionsValue","SumOfisNewWork","NewWorkBaseAndAllOptionsValue","qNChg","pChangeOrderUnmodifiedBaseAndAll","CBre","qCRais","PlaceCountryISO3","UnmodifiedPlaceCountryISO3","AnyPlaceInternational","PlatformPortfolio","UnmodifiedPlatformPortfolio","ProductOrServiceArea","UnmodifiedProductOrServiceArea","SimpleArea","UnmodifiedSimpleArea","ObligatedAmountIsProducts","ObligatedAmountIsServices","ObligatedAmountIsRnD","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsUrgency","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","IsIDV","Offr","Comp","EffComp","Urg","Veh","IsIncentive","FxCb","Fee","IsUCA","UnmodifiedIsUCA","UCA","SumOfisChangeOrder","ChangeOrderCeilingGrowth","ChangeOrderCeilingRescision","SteadyScopeCeilingModification","AdminCeilingModification","EndingCeilingModification","OtherCeilingModification","ContractBaseAndAllOptionsValue","n_CBre","IsParentCSIScontractID","p_ChangeOrderCeilingGrowth","qGrowth","Why_Outlier","n_CBre_test","p_CBre_test","qp_CBre"
24882013,1551605.0087,0,0,2011-09-03,2008-09-30,2011-09-27,2008-09-30,1,2008,"2100","W912PL","Z199","237990","2100","Defense","Army",164,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3000,3000,3000,2009-03-12,2009-03-12,NA,TRUE,1221002.3281,7,327602.6806,"   2",407.000776033333,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,1551605.0087,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,1221002.3281,0,327602.6806,0,0,0,1551605.0087,1221003.3281,NA,408.0004427,"[10.00,  Inf]","Obligations at least half Orig+CRai",1221002.3281,407.000776033333,"[      10,20440194]"
3413298,11930.6601,0,0,2011-06-12,2011-05-12,2011-06-12,2011-05-12,1,2011,"1700","N49400","J998","336611","1700","Defense","Navy",1,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",320,320,320,2011-05-12,2011-05-12,NA,TRUE,11610.6601,0,0,"[   3,3316]",36.2833128125,"Ceiling Breach","[ 0.150,   Inf]","BHR","BHR","Any International","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,11930.6601,NA,1,1,1,NA,0,1,1,11930.6601,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",3,11610.6601,0,0,0,0,0,11930.6601,11611.6601,NA,37.2801878125,"[10.00,  Inf]","Obligations at least half Orig+CRai",11610.6601,36.2833128125,"[      10,20440194]"
19099943,562903.99,0,0,2013-12-20,2009-01-14,2009-02-19,2009-01-14,1,2009,"1700","N69450","C211","541330","1700","Defense","Navy",31,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",6707,6707,6707,2009-02-13,2009-02-13,NA,TRUE,558960,1,0,"[   3,3316]",83.3397942448188,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,562903.99,NA,5,1,1,NA,0,1,1,562903.99,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",0,0,"Not UCA",4,558960,0,-2763.01,0,0,0,562903.99,556197.99,NA,84.3396451468615,"[10.00,  Inf]","Obligations at least half Orig+CRai",556196.99,82.9278350976592,"[      10,20440194]"
27602251,658992,0,1,2014-09-30,2014-07-20,2014-09-26,2014-07-20,1,2014,"5700","FA4861","5340","332510","5700","Defense","Air Force",73,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",54000,54000,54000,2014-09-30,2014-09-30,NA,TRUE,6e+05,0,0,"   1",11.1111111111111,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Products","Other Products","Other","Other","Products","Products",658992,NA,NA,6,1,1,NA,0,1,1,658992,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,1,6e+05,0,30000,0,-25008,0,658992,600001,NA,12.1110925925926,"[10.00,  Inf]","Obligations at least half Orig+CRai",6e+05,11.1111111111111,"[      10,20440194]"
3026476,21808,0,0,2012-02-17,2011-04-27,2011-10-25,2011-04-27,1,2011,"1700","N00104","1140","811310","1700","Defense","Navy",181,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",850,850,850,2011-10-24,2011-10-24,NA,TRUE,20958,0,0,"   1",24.6564705882353,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Launchers & Munitions","Launchers & Munitions","Products","Products",21808,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,20958,0,0,0,0,0,21808,20959,NA,25.6552941176471,"[10.00,  Inf]","Obligations at least half Orig+CRai",20958,24.6564705882353,"[      10,20440194]"
24798444,171612,0,0,2013-12-31,2009-09-29,2011-07-31,2009-09-28,1,2009,"2100","W912DY","N059","541512","2100","Defense","Army",93.0416666666667,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",40155,40155,40155,2009-12-30,2009-12-30,NA,TRUE,131457,0,0,"[   3,3316]",3.27373926036608,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ERS","ERS","Services","Services",NA,171612,NA,4,0,1,0,0,0,1,171612,0,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",5,550095.75,-418638.75,0,0,0,0,171612,550096.75,NA,14.6992840244054,"[10.00,  Inf]","At Least 1/2 After Change Order Rescision",131457,3.27373926036608,"[       1,       5)"
19099924,134814.71,1,0,2009-09-01,2008-05-23,2008-07-09,2008-05-22,1,2008,"1700","N69450","C211","541330","1700","Defense","Navy",19,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3292,3292,3292,2008-06-10,2008-06-10,NA,TRUE,137261,0,0,"   1",41.6953219927096,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,134814.71,NA,5,1,1,NA,0,1,1,134814.71,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",0,0,"Not UCA",1,137261,0,0,0,-5738.29,0,134814.71,137262,NA,42.6950182260024,"[10.00,  Inf]","Obligations at least half Orig+CRai",137261,41.6953219927096,"[      10,20440194]"
8332348,2678.73,0,0,2012-09-30,2008-07-19,2012-06-25,2008-07-17,1,2008,"2100","W912EK","S114","221310","2100","Defense","Army",348,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",70,70,70,2009-07-01,2009-07-01,NA,TRUE,2458.73,0,0,"[   3,3316]",35.1247142857143,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,2678.73,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",19,3150.9,-692.17,0,150,0,0,2678.73,3151.9,NA,45.9985714285714,"[10.00,  Inf]","Obligations at least half Orig+CRai",2458.73,35.1247142857143,"[      10,20440194]"
60922450,3380,0,0,2016-01-05,2015-02-18,2015-04-08,2015-02-18,1,2015,"97AS","SP4500","S222","562211","97AS","Defense","DLA",322,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",180,180,180,2016-01-05,2016-01-05,NA,TRUE,3200,0,0,"   1",17.7777777777778,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,3380,NA,6,0,1,NA,0,0,1,3380,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,3200,0,0,0,0,0,3380,3201,NA,18.7722222222222,"[10.00,  Inf]","Obligations at least half Orig+CRai",3200,17.7777777777778,"[      10,20440194]"
60907420,933.78,0,0,2015-11-30,2015-01-13,2015-02-18,2015-01-13,1,2015,"97AS","SP4500","S222","562211","97AS","Defense","DLA",322,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",4.52,4.52,4.52,2015-11-30,2015-11-30,NA,TRUE,929.26,0,0,"   1",205.588495575221,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,933.78,NA,5,0,1,NA,0,0,1,933.78,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,929.26,0,0,0,0,0,933.78,930.26,NA,206.367256637168,"[10.00,  Inf]","Obligations at least half Orig+CRai",929.26,205.588495575221,"[      10,20440194]"
3021751,4140.96,0,0,2012-05-07,2010-06-29,2012-03-13,2010-06-29,1,2010,"1700","N00104","1140","811310","1700","Defense","Navy",1,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2010-06-29,2010-06-29,NA,TRUE,4140.96,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Launchers & Munitions","Launchers & Munitions","Products","Products",4140.96,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Cost-Based","Award Fee",0,0,"Not UCA",1,4140.96,0,0,0,0,0,4140.96,4141.96,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",4140.96,NA,NA
25034302,6643.2602,0,0,2010-09-30,2009-09-14,2010-03-03,2009-09-14,1,2009,"97AS","SP3300","D399","517212","97AS","Defense","DLA",382,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2010-09-30,2010-09-30,NA,TRUE,6142.2002,1,501.06,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,6643.2602,NA,2,0,1,0,0,0,1,6643.2602,0,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,6142.2002,0,501.06,0,0,0,6643.2602,6143.2002,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",6142.2002,NA,NA
24597033,8629294.8,1,1,2013-12-31,2012-04-19,2013-06-12,2012-05-01,1,2012,"2100","W900KK","J069","541330","2100","Defense","Army",377,"(~1 year,~2 years]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",439968,439968,439968,2013-04-30,2013-04-30,NA,TRUE,7765142,7,561894,"[   3,3316]",17.6493335878973,"Ceiling Breach","[ 0.150,   Inf]",NA,"USA","Any International","Other Services","Other Services","ERS","ERS","Services","Services",NA,8629294.8,NA,2,1,1,NA,0,1,1,8629294.8,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,10,7765142,0,561894,0,-137709.2,0,8629294.8,7765143,NA,18.6493313150047,"[10.00,  Inf]","Obligations at least half Orig+CRai",7765142,17.6493335878973,"[      10,20440194]"
19403034,53697.8313,0,0,2009-06-15,2008-11-14,2009-05-27,2008-11-14,1,2009,"1700","N68246","J999","336611","1700","Defense","Navy",213.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3700.76,3700.76,3700.76,2009-06-15,2009-06-15,NA,TRUE,49997.0713,0,0,"[   3,3316]",13.5099469568413,"Ceiling Breach","[ 0.150,   Inf]","JPN","JPN","Any International","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,53697.8313,NA,NA,0,1,NA,0,0,1,53697.8313,NA,NA,"IDV",NA,"Comp.",NA,"Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",6,49997.0713,0,0,0,0,0,53697.8313,49998.0713,NA,14.5096767420746,"[10.00,  Inf]","Obligations at least half Orig+CRai",49997.0713,13.5099469568413,"[      10,20440194]"
3521345,6235,0,0,2010-09-30,2010-06-28,2010-08-25,2010-06-24,1,2010,"1700","N65236","6625","541330","1700","Defense","Navy",24,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",250,250,250,2010-07-21,2010-07-21,NA,TRUE,5985,0,0,"   1",23.94,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","Other","Other","Products","Products",6235,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,5985,0,0,0,0,0,6235,5986,NA,24.936,"[10.00,  Inf]","Obligations at least half Orig+CRai",5985,23.94,"[      10,20440194]"
26396582,448895.9122,0,0,2014-09-30,2013-09-30,2014-05-01,2013-09-30,1,2013,"1700","N62649","J020","336611","1700","Defense","Navy",366,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,1,1,2014-09-30,2014-09-30,NA,TRUE,463431.6387,0,0,"[   3,3316]",463431.6387,"Ceiling Breach","[ 0.150,   Inf]","JPN","JPN","Any International","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,448895.9122,NA,1,1,1,NA,0,1,1,448895.9122,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",1,"Cost-Based","Incentive",0,0,"Not UCA",5,554737.17,-91305.5313,0,0,0,0,463432.6387,554738.17,NA,554737.17,"[10.00,  Inf]","Obligations at least half Orig+CRai",463431.6387,463431.6387,"[      10,20440194]"
66055602,50500,0,0,2016-05-31,2015-01-21,2016-01-22,2015-01-21,1,2015,"1700","N00104","4810","332919","1700","Defense","Navy",90.9583333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1500,1500,1500,2015-04-21,2015-04-21,NA,TRUE,49000,0,0,"   1",32.6666666666667,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",50500,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,49000,0,0,0,0,0,50500,49001,NA,33.666,"[10.00,  Inf]","Obligations at least half Orig+CRai",49000,32.6666666666667,"[      10,20440194]"
3402510,56397,0,0,2010-11-28,2010-10-26,2010-11-03,2010-10-13,1,2011,"1700","N40443","J999","333911","1700","Defense","Navy",1,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",4400,4400,4400,2010-10-26,2010-10-26,NA,TRUE,51997,0,0,"   1",11.8175,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,56397,NA,1,0,0,0,1,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Urgency Except.","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,51997,0,0,0,0,0,56397,51998,NA,12.8172727272727,"[10.00,  Inf]","Obligations at least half Orig+CRai",51997,11.8175,"[      10,20440194]"
63525854,6966,0,0,2016-08-17,2015-10-02,2015-11-16,2015-10-02,1,2016,"97AS","SP4500","S222","562211","97AS","Defense","DLA",321,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",162,162,162,2016-08-17,2016-08-17,NA,TRUE,6804,0,0,"   2",42,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,6966,NA,8,0,1,NA,0,0,1,6966,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,6804,0,0,0,0,0,6966,6805,NA,42.9938271604938,"[10.00,  Inf]","Obligations at least half Orig+CRai",6804,42,"[      10,20440194]"
10060169,30274700.5805,0,0,2012-01-22,2010-11-30,2011-06-27,2010-11-30,1,2011,"5700","FA8105","J015","336413","5700","Defense","Air Force",304.958333333333,"[~7 months-~1 year]","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",48496.2305,48496.2305,48496.2305,2011-09-30,2011-09-30,NA,TRUE,10582352,7,22563931,"   2",218.209784366643,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Aircraft","Aircraft","ERS","ERS","Services","Services",NA,30274700.5805,NA,3,1,1,NA,0,1,1,30274700.5805,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,10582352,0,-2485568.06,0,0,22563931,30709211.1705,8096784.94,NA,219.209763746483,"[10.00,  Inf]","Obligations at least half Orig+CRai",8096783.94,166.956974934371,"[      10,20440194]"
28248105,1508342.91,0,0,2014-09-30,2013-11-27,2014-08-13,2013-11-21,1,2014,"2100","W91QVN","S111","221210","2100","Defense","Army",307.958333333333,"[~7 months-~1 year]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",1e+05,1e+05,1e+05,2014-09-30,2014-09-30,NA,TRUE,1408342.91,0,0,"[   3,3316]",14.0834291,"Ceiling Breach","[ 0.150,   Inf]","KOR","KOR","Any International","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,1508342.91,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",5,1459999.9,-51656.99,0,0,0,0,1508342.91,1460000.9,NA,15.599989,"[10.00,  Inf]","Obligations at least half Orig+CRai",1408342.91,14.0834291,"[      10,20440194]"
3397249,84410.7969,0,0,2010-12-29,2010-11-18,2010-11-29,2010-11-18,1,2011,"1700","N40442","2090","423840","1700","Defense","Navy",7,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3000,3000,3000,2010-11-24,2010-11-24,NA,TRUE,81410.7969,0,0,"   2",27.1369323,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Ships","Ships","Products","Products",84410.7969,NA,NA,1,0,1,NA,0,0,1,84410.7969,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,81410.7969,0,0,0,0,0,84410.7969,81411.7969,NA,28.1365989666667,"[10.00,  Inf]","Obligations at least half Orig+CRai",81410.7969,27.1369323,"[      10,20440194]"
24596863,24008561.0685,1,0,2009-12-16,2008-01-25,2009-03-30,2008-01-24,1,2008,"2100","W900KK","J069","541330","2100","Defense","Army",126.958333333333,"[~2 months,~7 months)","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",186180,186180,186180,2008-05-30,2008-05-30,NA,TRUE,10056991,0,0,"[   3,3316]",54.0175690192287,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","ERS","ERS","Services","Services",NA,24008561.0685,NA,2,1,1,NA,0,1,1,24008561.0685,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Other Fee",0,0,"Not UCA",20,10056991,0,14865718.57,-647614,-354334.5015,0,24106941.0685,10056992,NA,55.0175636480825,"[10.00,  Inf]","Obligations at least half Orig+CRai",10056991,54.0175690192287,"[      10,20440194]"
24881612,1024052,0,0,2011-04-27,2009-02-13,2012-08-29,2009-02-13,1,2009,"2100","W912PL","Z299","238990","2100","Defense","Army",69.9583333333333,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",29500,29500,29500,2009-04-23,2009-04-23,NA,TRUE,920565,1,73987,"   1",31.205593220339,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,1024052,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,920565,0,73987,0,0,0,1024052,920566,NA,32.2055593220339,"[10.00,  Inf]","Obligations at least half Orig+CRai",920565,31.205593220339,"[      10,20440194]"
19099909,109699.99,1,0,2011-03-29,2008-03-17,2008-05-28,2008-03-17,1,2008,"1700","N69450","C211","541330","1700","Defense","Navy",32,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3292,3292,3292,2008-04-17,2008-04-17,NA,TRUE,107759,0,0,"   1",32.7335965978129,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,109699.99,NA,5,1,1,NA,0,1,1,109699.99,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",0,0,"Not UCA",1,107759,0,0,0,-1351.01,0,109699.99,107760,NA,33.7332928311057,"[10.00,  Inf]","Obligations at least half Orig+CRai",107759,32.7335965978129,"[      10,20440194]"
19139943,839627,0,0,2011-05-31,2010-03-29,2011-04-06,2010-03-29,1,2010,"1700","N69450","Y300","562910","1700","Defense","Navy",26,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",6469,6469,6469,2010-04-23,2010-04-23,NA,TRUE,788854,1,44304,"   1",121.943731643222,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,839627,NA,6,0,1,NA,0,0,1,839627,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",0,0,"Not UCA",1,788854,0,0,0,0,44304,839627,788855,NA,122.943577059824,"[10.00,  Inf]","Obligations at least half Orig+CRai",788854,121.943731643222,"[      10,20440194]"
28397356,65969,0,0,2015-10-28,2011-11-23,2013-10-28,2011-11-23,1,2012,"1700","N00104","4820","332911","1700","Defense","Navy",180.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1850,1850,1850,2012-05-21,2012-05-21,NA,TRUE,64119,0,0,"   1",34.6589189189189,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",65969,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,64119,0,0,0,0,0,65969,64120,NA,35.6583783783784,"[10.00,  Inf]","Obligations at least half Orig+CRai",64119,34.6589189189189,"[      10,20440194]"
17533060,75736.1797,0,0,2011-07-01,2011-06-25,2011-07-29,2011-06-25,1,2011,"2100","W912L8","W023","532111","2100","Defense","Army",7,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",4386,4386,4386,2011-07-01,2011-07-01,NA,TRUE,71350.1797,0,0,"   1",16.2677108299134,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Land Vehicles","Land Vehicles","ERS","ERS","Services","Services",NA,75736.1797,NA,1,0,0,1,0,0,0,NA,1,0,"IDV","1","No Comp.","No Comp.","Not Urgency","FSS/GWAC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,71350.1797,0,0,0,0,0,75736.1797,71351.1797,NA,17.2674828317373,"[10.00,  Inf]","Obligations at least half Orig+CRai",71350.1797,16.2677108299134,"[      10,20440194]"
27769533,10134,0,0,2014-07-17,2014-06-17,2014-07-08,2014-06-17,1,2014,"97AS","SP4500","S222","562211","97AS","Defense","DLA",31,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",8999.91,8999.91,8999.91,2014-07-17,2014-07-17,NA,TRUE,1134.09,0,0,"   2",0.126011260112601,"Ceiling Breach","[ 0.001, 0.150)","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,10134,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,92340.09,-91206,0,0,0,0,10134,92341.09,NA,11.2600014889038,"[10.00,  Inf]","At Least 1/2 After Change Order Rescision",1134.09,0.126011260112601,"[       0,       1)"
25225082,59242,0,0,2013-12-30,2012-09-25,2013-03-26,2012-09-25,1,2012,"1700","N00104","4820","332911","1700","Defense","Navy",462.041666666667,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",250,250,250,2013-12-30,2013-12-30,NA,TRUE,58992,0,0,"   1",235.968,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",59242,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,58992,0,0,0,0,0,59242,58993,NA,236.964,"[10.00,  Inf]","Obligations at least half Orig+CRai",58992,235.968,"[      10,20440194]"
