fiscal_year	contractingofficeagencyid	ContractingOfficeID	ContractingOfficeName	ContractingAgencyText	fundingrequestingagencyid	fundingrequestingofficeid	ProductOrServiceCode	PlatformPortfolio	ProjectID	majorprogramcode	VehicleClassification	CompetitionClassification	ClassifyNumberOfOffers	informationtechnologycommercialitemcategory	commercialitemacquisitionprocedures	commercialitemtestprogram	PricingUCA	VendorSize	fundedbyforeignentity	PlaceISOalpha3	pop_state_code	placeofperformancezipcode	VendorISOalpha3	VendorStateCode	OriginISOalpha3	placeofmanufacture	IsSiliconValley	majorprogramcode	IsZipTraditionalSiliconValley	EntityText	EntityID	vendorname	EntityVendorName	descriptionofcontractrequirement	contract_transaction_unique_key	contract_award_unique_key	obligatedAmount	numberOfActions
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	VA	NULL		NULL		NULL	147794171	332326	CIS SECURE COMPUTING, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0112_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0112_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Medium <1B	X	NULL			USA	CA	NULL		NULL		NULL	WIND RIVER SYSTEMS	676888	WIND RIVER SYSTEMS, INC.	WIND RIVER SYSTEMS	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861220D0046_P00002_-NONE-_-NONE-	CONT_IDV_FA861220D0046_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	MI	NULL		NULL		NULL	009485124	23204	SOAR TECHNOLOGY, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0084_0_-NONE-_-NONE-	CONT_IDV_FA861221D0084_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	MI	NULL		NULL		NULL	009485124	23204	SOAR TECHNOLOGY, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0084_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0084_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	MI	481052588	USA	MI	USA	C	NULL		NULL	009485124	23204	SOAR TECHNOLOGY, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0584_0_FA861221D0084_0	CONT_AWD_FA861221F0584_9700_FA861221D0084_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Medium <1B	X	USA	CA	945011171	USA	CA	USA	C	NULL		NULL	WIND RIVER SYSTEMS	676888	WIND RIVER SYSTEMS, INC.	WIND RIVER SYSTEMS	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0546_P00001_FA861220D0046_0	CONT_AWD_FA861220F0546_9700_FA861220D0046_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium <1B	X	USA	CA	945011171	USA	CA	USA	C	NULL		NULL	WIND RIVER SYSTEMS	676888	WIND RIVER SYSTEMS, INC.	WIND RIVER SYSTEMS	PROGRAM OVERVIEW	9700_9700_FA861220F0546_0_FA861220D0046_0	CONT_AWD_FA861220F0546_9700_FA861220D0046_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Medium <1B	X	USA	FL	336062837	USA	FL	USA	C	NULL		NULL	117100499	1197422	RISE8, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0542_P00001_FA861220D0042_0	CONT_AWD_FA861220F0542_9700_FA861220D0042_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium <1B	X	USA	FL	336062837	USA	FL	USA	C	NULL		NULL	117100499	1197422	RISE8, INC.	NULL	INITIAL ORDER/PROGRAM OVERVIEW	9700_9700_FA861220F0542_0_FA861220D0042_0	CONT_AWD_FA861220F0542_9700_FA861220D0042_9700	1684.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	WA	980522431	USA	WA	USA	C	NULL		NULL	078571830	1206184	KYMETA CORPORATION	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0653_0_FA861221D0149_0	CONT_AWD_FA861221F0653_9700_FA861221D0149_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	WA	NULL		NULL		NULL	078571830	1206184	KYMETA CORPORATION	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0149_0_-NONE-_-NONE-	CONT_IDV_FA861221D0149_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	WA	NULL		NULL		NULL	081127175	1174594	F9 TEAMS INC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0091_0_-NONE-_-NONE-	CONT_IDV_FA861221D0091_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	WA	982906032	USA	WA	USA	C	NULL		NULL	081127175	1174594	F9 TEAMS INC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0591_0_FA861221D0091_0	CONT_AWD_FA861221F0591_9700_FA861221D0091_9700	2820.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	WA	NULL		NULL		NULL	081127175	1174594	F9 TEAMS INC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0091_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0091_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	VA	NULL		NULL		NULL	829424220	600137	RESEARCH INNOVATIONS INCORPORATED	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0157_0_-NONE-_-NONE-	CONT_IDV_FA861221D0157_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	VA	223103264	USA	VA	USA	C	NULL		NULL	829424220	600137	RESEARCH INNOVATIONS INCORPORATED	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0661_0_FA861221D0157_0	CONT_AWD_FA861221F0661_9700_FA861221D0157_9700	1707.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	CO	802063847	USA	CO	USA	C	NULL		NULL	116948199	1196955	BORSETTA, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM POST AWARD CONFERENCE	9700_9700_FA861220F0506_0_FA861220D0006_0	CONT_AWD_FA861220F0506_9700_FA861220D0006_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Small	X	USA	CO	802063847	USA	CO	USA	C	NULL		NULL	116948199	1196955	BORSETTA, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0506_P00001_FA861220D0006_0	CONT_AWD_FA861220F0506_9700_FA861220D0006_9700	0.0000	1
2021	4732	47QFLA	GSA FAS AAS REGION 5	FEDERAL ACQUISITION SERVICE	5700	F87700	7030	Electronics, Comms, & Sensors	2254		SINGLE AWARD IDC	No Competition (Only One Source Exception)	No competition		A	N	NULL	Medium <1B	X	NULL			USA	NV	NULL		NULL		NULL	SIERRA NEVADA	671157	SIERRA NEVADA CORPORATION	SIERRA NEVADA	UPDATE B.3 PRICING TABLE ADDING IN SCOPE PARTS	4732_-NONE-_47QFLA20D0022_P00003_-NONE-_-NONE-	CONT_IDV_47QFLA20D0022_4732	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Medium <1B	X	USA	NV	894349651	USA	NV	USA	C	NULL		NULL	SIERRA NEVADA	671157	SIERRA NEVADA CORPORATION	SIERRA NEVADA	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0600_0_FA861221D0100_0	CONT_AWD_FA861221F0600_9700_FA861221D0100_9700	2844.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium <1B	X	NULL			USA	NV	NULL		NULL		NULL	SIERRA NEVADA	671157	SIERRA NEVADA CORPORATION	SIERRA NEVADA	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0100_0_-NONE-_-NONE-	CONT_IDV_FA861221D0100_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium <1B	X	NULL			USA	NV	NULL		NULL		NULL	SIERRA NEVADA	671157	SIERRA NEVADA CORPORATION	SIERRA NEVADA	ADVANCED BATTLE MANAGEMENT SYSTEM SUPPORT - MULTIPLE AWARD IDIQ	9700_-NONE-_FA861221D0100_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0100_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Large	X	USA	VA	201905660	USA	VA	USA	C	NULL		NULL	LEIDOS	659358	LEIDOS, INC.	LEIDOS	INITIAL ORDER/PROGRAM OVERVIEW	9700_9700_FA861220F0535_P00001_FA861220D0035_0	CONT_AWD_FA861220F0535_9700_FA861220D0035_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Large	X	USA	VA	201905660	USA	VA	USA	C	NULL		NULL	LEIDOS	659358	LEIDOS, INC.	LEIDOS	INITIAL ORDER/PROGRAM OVERVIEW	9700_9700_FA861220F0535_0_FA861220D0035_0	CONT_AWD_FA861220F0535_9700_FA861220D0035_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Large	X	NULL			USA	VA	NULL		NULL		NULL	KPMG	658588	KPMG LLP	KPMG	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0137_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0137_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Large	X	USA	VA	221025150	USA	VA	USA	C	NULL		NULL	KPMG	658588	KPMG LLP	KPMG	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0639_0_FA861221D0137_0	CONT_AWD_FA861221F0639_9700_FA861221D0137_9700	1000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Large	X	NULL			USA	VA	NULL		NULL		NULL	KPMG	658588	KPMG LLP	KPMG	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0137_0_-NONE-_-NONE-	CONT_IDV_FA861221D0137_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	NY	NULL		NULL		NULL	078840730	178360	TECHNERGETICS, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0130_0_-NONE-_-NONE-	CONT_IDV_FA861221D0130_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	NY	135023526	USA	NY	USA	C	NULL		NULL	078840730	178360	TECHNERGETICS, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0632_0_FA861221D0130_0	CONT_AWD_FA861221F0632_9700_FA861221D0130_9700	1652.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	WA	986077684	USA	WA	USA	C	NULL		NULL	161511043	376041	PLEXSYS INTERFACE PRODUCTS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0658_0_FA861221D0154_0	CONT_AWD_FA861221F0658_9700_FA861221D0154_9700	3014.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	WA	NULL		NULL		NULL	161511043	376041	PLEXSYS INTERFACE PRODUCTS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0154_0_-NONE-_-NONE-	CONT_IDV_FA861221D0154_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Large	X	USA	CO	803012734	USA	CO	USA	C	NULL		NULL	BALL CORP	683268	BALL AEROSPACE & TECHNOLOGIES CORP.	BALL CORP	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0530_P00001_FA861220D0030_0	CONT_AWD_FA861220F0530_9700_FA861220D0030_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Large	X	USA	CO	803012734	USA	CO	USA	C	NULL		NULL	BALL CORP	683268	BALL AEROSPACE & TECHNOLOGIES CORP.	BALL CORP	INITIAL ORDER/PROGRAM OVERVIEW	9700_9700_FA861220F0530_0_FA861220D0030_0	CONT_AWD_FA861220F0530_9700_FA861220D0030_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium <1B	X	NULL			USA	VA	NULL		NULL		NULL	319321147	410814	SOFTWARE AG GOVERNMENT SOLUTIONS INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0161_0_-NONE-_-NONE-	CONT_IDV_FA861221D0161_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Medium <1B	X	USA	VA	201706002	USA	VA	USA	C	NULL		NULL	319321147	410814	SOFTWARE AG GOVERNMENT SOLUTIONS INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0665_0_FA861221D0161_0	CONT_AWD_FA861221F0665_9700_FA861221D0161_9700	1000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Large	X	NULL			USA	VA	NULL		NULL		NULL	LEIDOS	659358	LEIDOS, INC.	LEIDOS	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861220D0035_P00002_-NONE-_-NONE-	CONT_IDV_FA861220D0035_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Medium >1B	X	NULL			USA	CA	NULL		NULL		NULL	PARSONS	666932	PARSONS GOVERNMENT SERVICES INC.	PARSONS	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861220D0020_P00004_-NONE-_-NONE-	CONT_IDV_FA861220D0020_9700	0.0000	NULL
2021	5700	FA8649	FA8649  USAF RESEARCH LAB AFRL SBRK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AC32	Electronics, Comms, & Sensors	2254		PO	Limited Competition with multiple offers	100+ Offers	Z	A	N	FFP	Small	X	USA	VA	234537075	USA	VA	USA	C	NULL		NULL	080299549	1169238	ETC INTERNATIONAL, LLC	NULL	DELIVERING A JOINT ALL-DOMAIN COMMAND AND CONTROL CAPABILITY FOR SECURITY	9700_-NONE-_FA864921P0224_0_-NONE-_0	CONT_AWD_FA864921P0224_9700_-NONE-_-NONE-	149962.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	SC	NULL		NULL		NULL	078434138	234341	CRUNCHY DATA SOLUTIONS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0116_0_-NONE-_-NONE-	CONT_IDV_FA861221D0116_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	SC	294928230	USA	SC	USA	C	NULL		NULL	078434138	234341	CRUNCHY DATA SOLUTIONS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0618_0_FA861221D0116_0	CONT_AWD_FA861221F0618_9700_FA861221D0116_9700	2992.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium <1B	X	USA	VA	201201969	USA	VA	USA	C	NULL		NULL	945825453	610659	SYSTEMATIC INC.	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0561_0_FA861220D0061_0	CONT_AWD_FA861220F0561_9700_FA861220D0061_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Small	X	NULL			USA	CO	NULL		NULL		NULL	116948199	1196955	BORSETTA, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861220D0006_P00002_-NONE-_-NONE-	CONT_IDV_FA861220D0006_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Medium <1B	X	USA	VA	201914373	USA	VA	USA	C	NULL		NULL	117419678	1198724	OCTO CONSULTING GROUP, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0538_P00001_FA861220D0038_0	CONT_AWD_FA861220F0538_9700_FA861220D0038_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium <1B	X	USA	VA	201914373	USA	VA	USA	C	NULL		NULL	117419678	1198724	OCTO CONSULTING GROUP, INC.	NULL	INITIAL ORDER/PROGRAM OVERVIEW	9700_9700_FA861220F0538_0_FA861220D0038_0	CONT_AWD_FA861220F0538_9700_FA861220D0038_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium >1B	X	USA	CA	911240001	USA	CA	USA	C	NULL		NULL	PARSONS	666932	PARSONS GOVERNMENT SERVICES INC.	PARSONS	POST AWARD CONFERENCE	9700_9700_FA861220F0520_0_FA861220D0020_0	CONT_AWD_FA861220F0520_9700_FA861220D0020_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Medium >1B	X	USA	CA	911240001	USA	CA	USA	C	NULL		NULL	PARSONS	666932	PARSONS GOVERNMENT SERVICES INC.	PARSONS	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0520_P00001_FA861220D0020_0	CONT_AWD_FA861220F0520_9700_FA861220D0020_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	CA	920143951	USA	CA	USA	C	NULL		NULL	080243169	1169009	GLOBAL AIR LOGISTICS AND TRAINING, INC.	NULL	INITIAL ORDER/PROGRAM OVERVIEW	9700_9700_FA861220F0534_0_FA861220D0034_0	CONT_AWD_FA861220F0534_9700_FA861220D0034_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Small	X	USA	CA	920143951	USA	CA	USA	C	NULL		NULL	080243169	1169009	GLOBAL AIR LOGISTICS AND TRAINING, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0534_P00001_FA861220D0034_0	CONT_AWD_FA861220F0534_9700_FA861220D0034_9700	0.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	VA	NULL		NULL		NULL	137768482	254876	KIHOMAC, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0135_0_-NONE-_-NONE-	CONT_IDV_FA861221D0135_9700	0.0000	NULL
