"CSIScontractID","Action_Obligation","IsClosed","IsTerminated","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","MinOfEffectiveDate","IsComplete","StartFiscal_Year","topContractingOfficeAgencyID","topContractingOfficeID","topProductOrServiceCode","topPrincipalNAICScode","AgencyID","Customer","SubCustomer","UnmodifiedDays","qDuration","qLowCeiling","qHighCeiling","UnmodifiedContractObligatedAmount","UnmodifiedBase","UnmodifiedCeiling","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","IsModified","ChangeOrderBaseAndAllOptionsValue","SumOfisNewWork","NewWorkBaseAndAllOptionsValue","qNChg","pChangeOrderUnmodifiedBaseAndAll","CBre","qCRais","PlaceCountryISO3","UnmodifiedPlaceCountryISO3","AnyPlaceInternational","PlatformPortfolio","UnmodifiedPlatformPortfolio","ProductOrServiceArea","UnmodifiedProductOrServiceArea","SimpleArea","UnmodifiedSimpleArea","ObligatedAmountIsProducts","ObligatedAmountIsServices","ObligatedAmountIsRnD","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsUrgency","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","IsIDV","Offr","Comp","EffComp","Urg","Veh","IsIncentive","FxCb","Fee","IsUCA","UnmodifiedIsUCA","UCA","SumOfisChangeOrder","ChangeOrderCeilingGrowth","ChangeOrderCeilingRescision","SteadyScopeCeilingModification","AdminCeilingModification","EndingCeilingModification","OtherCeilingModification","p_CBre","Why_Outlier","p_ChangeOrderCeilingGrowth"
2966598,122311967.7894,0,1,2010-09-30,2006-12-08,2012-08-06,2006-12-08,1,2007,"1700","N00030","H914","541330","1700","Defense","Navy",1270.95833333333,"(~2 years+]","[3.0e+07,1.0e+13]","[1.0e+07,7.5e+07)",36049428,36049428,36049428,2010-05-31,2010-05-31,NA,TRUE,1104724224,26,1956479128,"[   3,3316]",30.6447088147973,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ordnance and Missiles","Ordnance and Missiles",NA,"PAMS","Services","Services",NA,122311967.7894,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",NA,"Cost-Based","Combination",NA,0,"Not UCA",9,1104724224,0,629942130,143928609,0,1651491540,31.6447087870576,">=$250M, Insepect",31.6447087870576
60415204,11055.6,0,0,2016-03-27,2015-05-12,2015-06-22,2015-05-12,1,2015,"97AS","SP4500","S222","562211","97AS","Defense","DLA",321,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",100,100,100,2016-03-27,2016-03-27,NA,TRUE,10955.6,0,0,"   1",109.556,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,11055.6,NA,12,0,1,NA,0,0,1,11055.6,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,10955.6,0,0,0,0,0,110.546,"Obligations at least half Orig+CRai",110.546
24618808,464224.92,1,0,2010-04-07,2008-04-07,2009-12-10,2008-04-07,1,2008,"2100","W911NF","AZ11","541710","2100","Defense","Army",85,"[~2 months,~7 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",42062,42062,42062,2008-06-30,2008-06-30,NA,TRUE,422725.9942,0,0,"[   3,3316]",10.0500688079502,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","R&D","R&D","R&D","R&D",NA,NA,464224.92,99,1,1,NA,0,1,1,464224.92,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","FFP or No Fee",0,0,"Not UCA",7,422725.9942,0,0,0,0,0,11.0500450335219,"Obligations at least half Orig+CRai",11.0500450335219
3003995,4365,0,0,2008-02-19,2007-08-28,2007-12-21,2007-08-28,1,2007,"1700","N00104","4810","332912","1700","Defense","Navy",31,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",125,125,125,2007-09-27,2007-09-27,NA,TRUE,4240,0,0,"   1",33.92,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",4365,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,4240,0,0,0,0,0,34.912,"Obligations at least half Orig+CRai",34.912
24682888,1878512.4018,0,0,2012-09-30,2011-09-29,2012-08-29,2011-09-23,1,2011,"2100","W91237","C211","541330","2100","Defense","Army",33,"[0 months,~2 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",94648.6484,94648.6484,94648.6484,2011-10-31,2011-10-31,NA,TRUE,1615394.8684,1,168468.875,"[   3,3316]",17.0672787800739,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,1878512.4018,NA,5,1,1,NA,0,1,1,1878512.4018,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",12,1615394.8684,0,168468.875,0.01,0,0,18.0672682146827,"Obligations at least half Orig+CRai",18.0672682146827
24650420,18885.1706,1,0,2011-01-31,2010-03-24,2010-07-14,2010-02-01,1,2010,"2100","W911S8","S209","812320","2100","Defense","Army",8,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3088,3088,3088,2010-03-31,2010-03-31,NA,TRUE,37115.28,0,0,"[   3,3316]",12.0191968911917,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,18885.1706,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,37115.28,0,0,0,-21318.1094,0,13.0188730569948,"At Least 1/2 After Admin Rescision",13.0188730569948
24502380,64450177.9861,1,0,2013-03-22,2010-07-23,2013-01-25,2010-07-23,1,2010,"2100","W15P7T","R425","541330","2100","Defense","Army",372,"(~1 year,~2 years]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",496535.6563,496535.6563,496535.6563,2011-07-29,2011-07-29,NA,TRUE,17319507,0,0,"[   3,3316]",34.8806914070554,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,64459157.3963,NA,1,0,1,0,0,0,1,64459157.3963,0,NA,"IDV","1","Comp.","1 Offer","Not Urgency","MULTIPLE AWARD IDC",0,"Cost-Based","Other Fee",0,0,"Not UCA",6,17335507,-16000,43613846.2148,3942629.78,-922340.665,0,35.912912658031,"Obligations at least half Orig+CRai",35.912912658031
25229168,15875.5,0,0,2013-12-06,2013-08-08,2013-10-31,2013-08-08,1,2013,"1700","N00104","1140","334513","1700","Defense","Navy",91.0416666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",693,693,693,2013-11-06,2013-11-06,NA,TRUE,15182.5,0,0,"   1",21.9083694083694,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Launchers & Munitions","Launchers & Munitions","Products","Products",15875.5,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,15182.5,0,0,0,0,0,22.9069264069264,"Obligations at least half Orig+CRai",22.9069264069264
27234134,15483.01,0,0,2014-01-27,2013-10-18,2013-11-06,2013-10-18,1,2014,"1700","N00104","6110","335314","1700","Defense","Navy",102.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",360,360,360,2014-01-27,2014-01-27,NA,TRUE,15123.01,0,0,"   1",42.0083611111111,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Engines & Power Plants","Engines & Power Plants","Products","Products",15483.01,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,15123.01,0,0,0,0,0,43.0055833333333,"Obligations at least half Orig+CRai",43.0055833333333
24677457,25174,0,0,2010-06-30,2010-06-28,2010-07-07,2010-06-23,1,2010,"2100","W91236","6810","325188","2100","Defense","Army",3,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1640,1640,1640,2010-06-30,2010-06-30,NA,TRUE,23534,0,0,"   1",14.35,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Products","Other Products","Other","Other","Products","Products",25174,NA,NA,2,0,1,NA,0,0,1,25174,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,23534,0,0,0,0,0,15.3493902439024,"Obligations at least half Orig+CRai",15.3493902439024
3632802,53970,0,0,2010-05-31,2009-05-27,2010-04-01,2009-05-27,1,2009,"1700","N69450","J099","811310","1700","Defense","Navy",188.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2487,2487,2487,2009-11-30,2009-11-30,NA,TRUE,34841,1,16642,"[   3,3316]",14.0092480900684,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","ERS","ERS","Services","Services",NA,53970,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,34841,0,16642,0,0,0,15.0088459991958,"Obligations at least half Orig+CRai",15.0088459991958
28272868,1487551,0,0,2016-08-12,2014-07-02,2016-03-16,2014-07-02,1,2014,"2100","W912DQ","Y1JZ","236220","2100","Defense","Army",1096,"(~2 years+]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2500,2500,2500,2017-07-01,2017-07-01,NA,TRUE,64909,0,0,"[   3,3316]",25.9636,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,1487551,NA,7,0,0,0,0,0,0,NA,0,0,"IDV","5+","No Comp.","No Comp.","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,3,64909,0,1420142,0,0,0,26.9632,"Obligations at least half Orig+CRai",26.9632
8332287,178152.3696,0,0,2012-09-30,2007-12-13,2011-01-24,2007-12-11,1,2008,"2100","W912EK","S216","238910","2100","Defense","Army",292.958333333333,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2000,2000,2000,2008-09-30,2008-09-30,NA,TRUE,174152.3696,3,4000,"[   3,3316]",87.0761848,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,178152.3696,NA,1,0,1,NA,0,0,1,178152.3696,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",8,186967.1196,-12814.75,4000,-2000,0,0,94.4830598,"Obligations at least half Orig+CRai",94.4830598
24736656,173969.8262,0,0,2009-05-22,2008-07-25,2009-02-10,2008-07-25,1,2008,"2100","W9127Q","C213","541310","2100","Defense","Army",15,"[0 months,~2 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",15365.9199,15365.9199,15365.9199,2008-08-08,2008-08-08,NA,TRUE,158603.9063,0,0,"   1",10.3217970243357,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,173969.8262,NA,5,1,1,NA,0,1,1,173969.8262,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,158603.9063,0,0,0,0,0,11.3217319452511,"Obligations at least half Orig+CRai",11.3217319452511
3017399,73776,0,0,2010-03-23,2009-08-25,2009-11-13,2009-08-25,1,2009,"1700","N00104","4130","333415","1700","Defense","Navy",211,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3072,3072,3072,2010-03-23,2010-03-23,NA,TRUE,70704,0,0,"   1",23.015625,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",73776,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,70704,0,0,0,0,0,24.0152994791667,"Obligations at least half Orig+CRai",24.0152994791667
1297730,0,0,0,2008-03-08,2007-09-04,2008-01-04,2007-08-21,1,2007,"5700","FA4819","V231","721110","5700","Defense","Air Force",187.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2008-03-08,2008-03-08,NA,TRUE,3e+05,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","PAMS","PAMS","Services","Services",NA,0,NA,1,1,1,NA,0,1,1,0,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,3e+05,0,-3e+05,0,0,0,Inf,"No Unmodified Ceiling",Inf
8341264,1358113.6341,1,0,2020-12-12,2007-08-28,2009-11-12,2007-08-28,1,2007,"2100","W912GB","Y111","541310","2100","Defense","Army",1221.04166666667,"(~2 years+]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",208073.125,208073.125,208073.125,2010-12-30,2010-12-30,NA,TRUE,8220513.3437,0,0,"[   3,3316]",39.5078093035802,"Ceiling Breach","[ 0.150,   Inf]","DEU","DEU","Any International","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,1358113.6341,NA,2,1,1,NA,0,1,1,1358113.6341,NA,NA,"def_detail/Pur","2","Comp.","2+ Offers","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,8220513.3437,0,0,0,479371.35,0,40.5078044975775,"Other Unexplained 10x Ceiling Breach",40.5078044975775
19251099,1530471.03,0,0,2012-12-01,2010-03-03,2011-03-09,2010-03-03,1,2010,"1700","N62742","F999","562910","1700","Defense","Navy",639,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",5385,5385,5385,2011-12-01,2011-12-01,NA,TRUE,1432086.03,2,93000,"[   3,3316]",265.939838440111,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,1530471.03,NA,4,0,1,NA,0,0,1,1530471.03,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",NA,NA,NA,3,1435879,-3792.97,93000,0,0,0,267.644011142061,"Obligations at least half Orig+CRai",267.644011142061
24808068,13269761.1819,1,0,2008-03-31,2007-03-20,2008-07-23,2006-09-29,1,2007,"2100","W912ER","R706","561210","2100","Defense","Army",195,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2007-09-30,2007-09-30,NA,TRUE,13018543,0,0,"[   3,3316]",Inf,"Ceiling Breach","[ 0.150,   Inf]","BIH","BIH","Any International","Other Services","Other Services","PAMS","PAMS","Services","Services",NA,13269761.1819,NA,4,1,1,NA,0,1,1,13269761.1819,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",0,0,"Not UCA",12,13060024,-41481,323409.5313,0,-72191.3494,0,Inf,"No Unmodified Ceiling",Inf
25573829,135172,0,0,2014-07-31,2013-12-12,2014-06-30,2013-12-12,1,2014,"2100","W912HP","3810","811310","2100","Defense","Army",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,135172,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction",NA,"Other",NA,"Products",NA,135172,NA,NA,4,NA,1,NA,0,1,1,135172,NA,NA,"def_detail/Pur","3-4","Comp.","2+ Offers","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,135172,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
18194773,2131.02,0,0,2012-12-13,2012-06-25,2012-12-13,2012-06-28,1,2012,"97AK","HC1013","D399","517110","97AK","Defense","Other DoD",15,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2012-07-09,2012-07-09,NA,TRUE,2131.02,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,2131.02,NA,2,1,1,NA,0,1,1,2131.02,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,2131.02,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
3031915,6353,0,0,2013-03-01,2011-11-18,2012-11-05,2011-11-18,1,2012,"1700","N00104","4810","332912","1700","Defense","Navy",122.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",140,140,140,2012-03-19,2012-03-19,NA,TRUE,6213,0,0,"   1",44.3785714285714,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",6353,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",1,6213,0,0,0,0,0,45.3714285714286,"Obligations at least half Orig+CRai",45.3714285714286
19254284,1350203.1094,0,0,2014-06-30,2010-05-25,2012-02-29,2010-05-24,1,2010,"1700","N62742","F999","562910","1700","Defense","Navy",390,"(~1 year,~2 years]","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",17900,17900,17900,2011-06-18,2011-06-18,NA,TRUE,1038634,4,317400,"   1",58.0242458100559,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,1350203.1094,NA,5,0,1,NA,0,0,1,1350203.1094,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Award Fee",0,0,"Not UCA",1,1038634,0,293669.1094,0,0,0,59.0241899441341,"Obligations at least half Orig+CRai",59.0241899441341
7917070,8799,0,0,2010-08-27,2010-07-08,2010-08-03,2010-07-08,1,2010,"2100","W25G1V","J059","541990","2100","Defense","Army",51,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1,1,1,2010-08-27,2010-08-27,NA,TRUE,8798,0,0,"   1",8798,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ERS","ERS","Services","Services",NA,8799,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,8798,0,0,0,0,0,8798,"Obligations at least half Orig+CRai",8798
20578211,269077.8009,1,0,2014-02-25,2011-10-01,2012-07-27,2011-10-01,1,2012,"97AS","SP4510","P100","562219","97AS","Defense","DLA",366,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2012-09-30,2012-09-30,NA,TRUE,84999.9609,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","ERS","ERS","Services","Services",NA,269077.8009,NA,3,0,1,NA,0,0,1,269077.8009,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","BPA/BOA",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,84999.9609,0,201120,0,-17042.06,0,Inf,"No Unmodified Ceiling",Inf
60551559,4015.01,0,0,2016-06-09,2015-07-24,2015-09-09,2015-07-24,1,2015,"97AS","SP4500","S222","562211","97AS","Defense","DLA",322,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",11688.7,11688.7,11688.7,2016-06-09,2016-06-09,NA,TRUE,-7673.69,0,0,"[   3,3316]",-0.656505000556093,"Ceiling Breach","[  -Inf,-0.001)","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,4015.01,NA,7,0,1,NA,0,0,1,4015.01,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,216079.01,-223752.7,0,0,0,0,19.4860600408942,"At Least 1/2 After Change Order Rescision",19.4860600408942
24541193,346442.4703,0,0,2011-12-31,2009-08-05,2010-05-27,2009-08-05,1,2009,"2100","W52P1J","F108","562910","2100","Defense","Army",149.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",11724,11724,11724,2009-12-31,2009-12-31,NA,TRUE,290893.8003,4,43824.67,"[   3,3316]",24.8118219293756,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,346442.4703,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",5,290893.8003,0,43824.67,0,0,0,25.8117366342545,"Obligations at least half Orig+CRai",25.8117366342545
3009286,5085,0,0,2009-07-10,2007-12-14,2009-05-27,2007-12-14,1,2008,"1700","N00104","4820","332911","1700","Defense","Navy",351,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",300,300,300,2008-11-28,2008-11-28,NA,TRUE,4785,0,0,"   1",15.95,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",5085,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,4785,0,0,0,0,0,16.9466666666667,"Obligations at least half Orig+CRai",16.9466666666667
3022623,56979,0,0,2011-08-19,2010-09-21,2011-04-12,2010-09-21,1,2010,"1700","N00104","4320","333911","1700","Defense","Navy",121.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3650,3650,3650,2011-01-19,2011-01-19,NA,TRUE,53329,0,0,"   2",14.6106849315068,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",56979,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,62339,-9010,0,0,0,0,18.078904109589,"Obligations at least half Orig+CRai",18.078904109589
8265166,443180,0,0,2008-05-30,2008-01-11,2008-05-15,2008-01-14,1,2008,"2100","W912BU","R414","541330","2100","Defense","Army",6,"[0 months,~2 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",34405,34405,34405,2008-01-16,2008-01-16,NA,TRUE,408775,0,0,"   2",11.881267257666,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","PAMS","PAMS","Services","Services",NA,443180,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,408775,0,0,0,0,0,12.8812381921232,"Obligations at least half Orig+CRai",12.8812381921232
25551322,988,0,0,2012-11-30,2012-10-31,2012-10-31,2012-10-31,1,2013,"2100","W25G1V","5110","332999","2100","Defense","Army",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,988,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction",NA,"Other",NA,"Products",NA,988,NA,NA,1,NA,0,NA,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,988,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
24682890,2077283.25,0,0,2012-09-30,2011-09-29,2012-07-25,2011-09-23,1,2011,"2100","W91237","C211","541330","2100","Defense","Army",33,"[0 months,~2 months)","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",172275.0625,172275.0625,172275.0625,2011-10-31,2011-10-31,NA,TRUE,1731069.375,1,173938.8125,"[   3,3316]",10.048287604017,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,2077283.25,NA,5,1,1,NA,0,1,1,2077283.25,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",7,1731069.375,0,173938.8125,0,0,0,11.0482817993463,"Obligations at least half Orig+CRai",11.0482817993463
3410510,7467,0,0,2007-05-31,2007-02-07,2007-02-28,2007-02-07,1,2007,"1700","N49400","W099","811310","1700","Defense","Navy",267.958333333333,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2007-11-01,2007-11-01,NA,TRUE,7467,0,0,"   2",Inf,"Ceiling Breach","[ 0.150,   Inf]","BHR","BHR","Any International","Other Services","Other Services","ERS","ERS","Services","Services",NA,7467,NA,2,1,1,NA,0,1,1,7467,NA,NA,"def_detail/Pur","2","Comp.","2+ Offers","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,7467,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
