CSIStransactionID	CSIScontractID	fiscal_year	Customer	SubCustomer	ServicesCategory	PlatformPortfolio	ProductOrServiceCodeText	VendorSize	CompetitionClassification	ClassifyNumberOfOffers	includesMOSA	projectname	obligatedAmount	numberOfActions
70334722	25224636	2017	Defense	Navy	PAMS	Ships & Submarines	ENGINEERING AND TECHNICAL SERVICES	Small	No Competition (Other Exception)	No competition	1	SSN 774 	0.0000	1
41549845	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	292070.0000	1
41450595	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	567990.0000	1
2060767	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
32052678	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
22834050	2963778	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	313943.0000	1
33933243	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
19703151	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	2143930.0000	1
14606329	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
31153748	3478478	2010	Defense	Navy	Products	Ships & Submarines	BARGES AND LIGHTERS, CARGO	Small	Limited Competition with multiple offers	Two Offers	1	SSN 774 	26400.0000	1
14208812	2964036	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	Competition with single offer	One Offer	1	SSN 774 	0.0000	1
32927550	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
960951	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
18616591	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
1425939	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
20257835	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41448801	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	167979.0000	1
92610968	2965254	2018	Defense	Navy	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Large	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
27846574	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41450596	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	4000000.0000	1
24264985	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
70212943	25224636	2017	Defense	Navy	PAMS	Ships & Submarines	ENGINEERING AND TECHNICAL SERVICES	Small	No Competition (Other Exception)	No competition	1	SSN 774 	603735.0000	1
21927154	2964036	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	Competition with single offer	One Offer	1	SSN 774 	0.0000	1
41451586	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	4143458.0000	1
41448798	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	394000.0000	1
1459541	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
17422965	2963778	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-18819.0000	1
6981252	2963778	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	674458.0000	1
41549843	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	2000000.0000	1
41451248	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	377240.0000	1
41448792	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
29456926	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
14932617	2963778	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-184031.0000	1
41449270	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	8440860.0000	1
41449115	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	1584275.0000	1
41549839	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	2473969.0000	1
20322720	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
4666480	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
28256433	3054278	2009	Defense	Navy	Products	Ships & Submarines	AMMUNITION, OVER 30 MM UP TO 75 MM	Large	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
28903768	3051859	2009	Defense	Navy	Products	Ships & Submarines	AMMUNITION, OVER 30 MM UP TO 75 MM	Large	No Competition (Only One Source Exception)	No competition	1	LCS 	68758.0000	1
23496733	3051859	2009	Defense	Navy	Products	Ships & Submarines	AMMUNITION, OVER 30 MM UP TO 75 MM	Large	No Competition (Only One Source Exception)	No competition	1	LCS 	-1500.0000	1
25456030	2963778	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
11520347	2963778	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	3128537.0000	1
23573312	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41448794	2964947	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
3341711	2963778	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	9517017.0000	1
29930097	2964036	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	Competition with single offer	One Offer	1	SSN 774 	500000.0000	1
9257750	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
6346799	2964485	2009	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large	Competition with single offer	One Offer	1	SSN 774 	3994163.0000	1
17121742	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	8379000.0000	1
32664334	2963778	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
30421179	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
26571086	2963778	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
16145173	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
24069042	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	1817070.0000	1
30637912	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
33245022	3054278	2009	Defense	Navy	Products	Ships & Submarines	AMMUNITION, OVER 30 MM UP TO 75 MM	Large	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
24531909	3546844	2006	Defense	Navy	ERS	Ships & Submarines	MAINT-REP OF MISC EQ	Small	Unlabeled: No competition; multiple offers	Unlabeled: No competition; multiple offers	1	SSN 774 	0.0000	1
26638419	2963779	2010	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
7124701	18801463	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	421758.0000	1
26729396	18801463	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	98929.0000	1
20291357	18801463	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
20612687	18801463	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	22000.0000	1
27890787	18801463	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
31560482	18801463	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	229956.0000	1
10753333	18801463	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	843858.0000	1
12710400	18801463	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	5603014.0000	1
26390113	18801463	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	531602.0000	1
9739062	18801463	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
23461830	18801463	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
94414868	72188605	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	0.0000	1
94414885	72188616	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	13498094.0000	1
94414317	72188241	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	3043361.7500	1
92890348	63088517	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	5-9 Offers	1	417	223878.4375	1
94414318	72188242	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	9585376.0000	1
93054101	67067757	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	3-4 Offers	1	417	0.0000	1
92891588	63101454	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	5-9 Offers	1	417	21579.7207	1
94414865	72188604	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	3307198.0000	1
93214335	69863791	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	0.0000	1
94414867	72188605	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	0.0000	1
92891587	63101454	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	5-9 Offers	1	417	0.0000	1
94414881	72188612	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	0.0000	1
93214337	69863791	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	575032.3750	1
93214334	69863790	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	935061.3750	1
94414311	72188236	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	3-4 Offers	1	417	100000.0000	1
94414866	72188605	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	3596669.2500	1
93054102	67067757	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	3-4 Offers	1	417	466952.3750	1
94414880	72188612	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	9926886.0000	1
93214336	69863791	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	0.0000	1
94414316	72188241	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	9130085.0000	1
93214333	69863790	2018	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	Two Offers	1	417	0.0000	1
7001437	18802882	2009	Defense	Navy	PAMS	Ships & Submarines	ENGINEERING AND TECHNICAL SERVICES	Large	Limited Competition with multiple offers	10-24 Offers	1	SSN 774 	847223.0000	1
22478881	18802882	2009	Defense	Navy	PAMS	Ships & Submarines	ENGINEERING AND TECHNICAL SERVICES	Large	Limited Competition with multiple offers	10-24 Offers	1	SSN 774 	0.0000	1
70094193	63219390	2017	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	604860.0000	1
68201955	63276085	2017	Defense	Navy	Products	Aircraft	MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	0.0000	1
65902164	63196487	2017	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	0.0000	1
71284536	63276085	2017	Defense	Navy	Products	Aircraft	MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	0.0000	1
66485867	67127664	2017	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	2500000.0000	1
66338061	63276085	2017	Defense	Navy	Products	Aircraft	MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	0.0000	1
65796625	69862875	2017	Defense	Navy	Products	Aircraft	MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	174308.0000	1
69635748	69862875	2017	Defense	Navy	Products	Aircraft	MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	861776.8750	1
89063691	82629106	2020	Defense	Navy	Products	Ships & Submarines	PACKING AND GASKET MATERIALS	Medium >1B	No Competition (Other Exception)	No competition	1	LCS 	502.6500	1
77102831	3479716	2019	Defense	Navy	Products	Ships & Submarines	ARMAMENT TRAINING DEVICES	Medium <1B	Competition with single offer	One Offer	1	SSN 774 	-560.0000	1
39494765	18801863	2014	Defense	Navy	PAMS	Ships & Submarines	SYSTEMS ENGINEERING SERVICES	Large	Competition with single offer	One Offer	1	LCS 	644880.0000	1
45142466	18801863	2014	Defense	Navy	PAMS	Ships & Submarines	SYSTEMS ENGINEERING SERVICES	Large	Competition with single offer	One Offer	1	LCS 	332310.0000	1
45142461	18801863	2014	Defense	Navy	PAMS	Ships & Submarines	SYSTEMS ENGINEERING SERVICES	Large	Competition with single offer	One Offer	1	LCS 	1676158.0000	1
42112434	60338455	2015	Defense	Navy	Products	Aircraft	AIRCRAFT GROUND SERVICING EQUIPMENT	Small	No Competition (Only One Source Exception)	No competition	1	BAMS 	67492.0000	1
94412854	72187281	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Unlabeled: No competition; multiple offers	Unlabeled: No competition; multiple offers	1	LCS 	0.0000	1
94412855	72187281	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Unlabeled: No competition; multiple offers	Unlabeled: No competition; multiple offers	1	LCS 	0.0000	1
94412853	72187281	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Unlabeled: No competition; multiple offers	Unlabeled: No competition; multiple offers	1	LCS 	5000.0000	1
41445620	2962952	2015	Defense	Other DoD	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Small	Competition with single offer	One Offer	1	SSN 774 	-40635.4297	1
41448242	2964281	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Small	No Competition (Other Exception)	No competition	1	SSN 774 	-311823.0000	1
19586051	3051859	2008	Defense	Navy	Products	Ships & Submarines	AMMUNITION, OVER 30 MM UP TO 75 MM	Large	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
16480654	3051859	2008	Defense	Navy	Products	Ships & Submarines	AMMUNITION, OVER 30 MM UP TO 75 MM	Large	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
