fiscal_year	fiscal_quarter_YTD	contract_transaction_unique_key	contract_award_unique_key	signeddate	contractingofficeagencyid	ProductOrServiceCode	PlatformPortfolio	ProjectID	VehicleClassification	CompetitionClassification	ClassifyNumberOfOffers	anycommercial	PricingUCA	VendorSize	fundedbyforeignentity	PlaceISOalpha3	pop_state_code	VendorISOalpha3	VendorStateCode	OriginISOalpha3	placeofmanufacture	AnyCommercial	typeofcontractpricing	IsLetterContract	ProductOrServiceCode	claimantprogramcode	principalnaicscode	ProjectID	EntityID	parentid	IsEntityTraditional	obligatedAmount	baseandexercisedoptionsvalue	baseandalloptionsvalue	numberOfActions
2008	NULL	8000_8000_NNC08E278T_2_NNC06BA07B_0	CONT_AWD_NNC08E278T_8000_NNC06BA07B_8000	2008-04-07	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	16000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC08E278T_4_NNC06BA07B_0	CONT_AWD_NNC08E278T_8000_NNC06BA07B_8000	2008-06-20	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	-16001.0000	-16001.0000	1
2008	NULL	8000_8000_NNC08E278T_0_NNC06BA07B_0	CONT_AWD_NNC08E278T_8000_NNC06BA07B_8000	2007-12-19	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	12000.0000	28369.0000	28369.0000	1
2008	NULL	8000_8000_NNC08E282T_5_NNC06BA07B_0	CONT_AWD_NNC08E282T_8000_NNC06BA07B_8000	2008-07-22	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	-10000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC08E283T_2_NNC06BA07B_0	CONT_AWD_NNC08E283T_8000_NNC06BA07B_8000	2008-04-18	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	59500.0000	41289.0000	41289.0000	1
2008	NULL	8000_8000_NNC08E284T_4_NNC06BA07B_0	CONT_AWD_NNC08E284T_8000_NNC06BA07B_8000	2008-09-16	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	25000.0000	25000.0000	25000.0000	1
2008	NULL	8000_8000_NNC08E284T_5_NNC06BA07B_0	CONT_AWD_NNC08E284T_8000_NNC06BA07B_8000	2008-09-24	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC08E285T_4_NNC06BA07B_0	CONT_AWD_NNC08E285T_8000_NNC06BA07B_8000	2008-09-04	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	90000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC08E289T_3_NNC06BA07B_0	CONT_AWD_NNC08E289T_8000_NNC06BA07B_8000	2008-05-08	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	17136.0000	17136.0000	1
2008	NULL	8000_8000_NNC08E289T_1_NNC06BA07B_0	CONT_AWD_NNC08E289T_8000_NNC06BA07B_8000	2008-04-03	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	5128.0000	5128.0000	1
2008	NULL	8000_8000_NNC08E290T_2_NNC06BA07B_0	CONT_AWD_NNC08E290T_8000_NNC06BA07B_8000	2008-08-08	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	-7802.0000	-7802.0000	1
2008	NULL	8000_8000_NNC08E290T_0_NNC06BA07B_0	CONT_AWD_NNC08E290T_8000_NNC06BA07B_8000	2008-04-22	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	40000.0000	87802.0000	87802.0000	1
2008	NULL	8000_8000_NNC08E291T_1_NNC06BA07B_0	CONT_AWD_NNC08E291T_8000_NNC06BA07B_8000	2008-05-08	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	-4378.0000	-4378.0000	1
2008	NULL	8000_8000_NNC08E293T_1_NNC06BA07B_0	CONT_AWD_NNC08E293T_8000_NNC06BA07B_8000	2008-03-12	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	8375.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC08E295T_2_NNC06BA07B_0	CONT_AWD_NNC08E295T_8000_NNC06BA07B_8000	2008-09-29	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC08E306T_0_NNC06BA07B_0	CONT_AWD_NNC08E306T_8000_NNC06BA07B_8000	2008-08-08	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	47446.0000	47446.0000	47446.0000	1
2008	NULL	8000_8000_NNC08E307T_0_NNC06BA07B_0	CONT_AWD_NNC08E307T_8000_NNC06BA07B_8000	2008-05-09	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	68000.0000	97876.0000	97876.0000	1
2008	NULL	8000_8000_NNC08E307T_1_NNC06BA07B_0	CONT_AWD_NNC08E307T_8000_NNC06BA07B_8000	2008-09-04	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	90000.0000	60124.0000	60124.0000	1
2008	NULL	8000_8000_NNC08E311T_1_NNC06BA07B_0	CONT_AWD_NNC08E311T_8000_NNC06BA07B_8000	2008-09-24	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	4810.0000	4810.0000	1
2008	NULL	8000_8000_NNC08E311T_0_NNC06BA07B_0	CONT_AWD_NNC08E311T_8000_NNC06BA07B_8000	2008-06-06	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	130089.0000	130089.0000	130089.0000	1
2008	NULL	8000_8000_NNC08E319T_2_NNC06BA07B_0	CONT_AWD_NNC08E319T_8000_NNC06BA07B_8000	2008-08-18	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	32000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC08E319T_1_NNC06BA07B_0	CONT_AWD_NNC08E319T_8000_NNC06BA07B_8000	2008-08-18	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	32000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC08E320T_2_NNC06BA07B_0	CONT_AWD_NNC08E320T_8000_NNC06BA07B_8000	2008-09-21	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other FP	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	M	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	31650.0000	31650.0000	1
2008	NULL	8000_8000_NNC08E322T_0_NNC06BA07B_0	CONT_AWD_NNC08E322T_8000_NNC06BA07B_8000	2008-06-20	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	52000.0000	52000.0000	52000.0000	1
2008	NULL	8000_8000_NNC08E323T_2_NNC06BA07B_0	CONT_AWD_NNC08E323T_8000_NNC06BA07B_8000	2008-08-06	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	25000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC08E326T_0_NNC06BA07B_0	CONT_AWD_NNC08E326T_8000_NNC06BA07B_8000	2008-07-21	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	38428.0000	114134.0000	114134.0000	1
2008	NULL	8000_8000_NNC08E330T_1_NNC06BA07B_0	CONT_AWD_NNC08E330T_8000_NNC06BA07B_8000	2008-09-24	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	29512.0000	29512.0000	1
2008	NULL	8000_8000_NNC08E332T_1_NNC06BA07B_0	CONT_AWD_NNC08E332T_8000_NNC06BA07B_8000	2008-09-24	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	124102.0000	124102.0000	1
2008	NULL	8000_8000_NNC08E332T_3_NNC06BA07B_0	CONT_AWD_NNC08E332T_8000_NNC06BA07B_8000	2008-09-29	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	27000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC08E333T_1_NNC06BA07B_0	CONT_AWD_NNC08E333T_8000_NNC06BA07B_8000	2008-09-30	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	-688.0000	-688.0000	1
2008	NULL	8000_8000_NNC06E001T_20_NNC06BA07B_0	CONT_AWD_NNC06E001T_8000_NNC06BA07B_8000	2007-12-13	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	25000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E001T_23_NNC06BA07B_0	CONT_AWD_NNC06E001T_8000_NNC06BA07B_8000	2008-02-25	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	15000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E004T_24_NNC06BA07B_0	CONT_AWD_NNC06E004T_8000_NNC06BA07B_8000	2008-04-24	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	48000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E004T_27_NNC06BA07B_0	CONT_AWD_NNC06E004T_8000_NNC06BA07B_8000	2008-09-16	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	192439.0000	192439.0000	1
2008	NULL	8000_8000_NNC06E006T_40_NNC06BA07B_0	CONT_AWD_NNC06E006T_8000_NNC06BA07B_8000	2008-08-19	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	5000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E008T_10_NNC06BA07B_0	CONT_AWD_NNC06E008T_8000_NNC06BA07B_8000	2008-02-06	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	30000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E008T_15_NNC06BA07B_0	CONT_AWD_NNC06E008T_8000_NNC06BA07B_8000	2008-09-16	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	53771.0000	53771.0000	1
2008	NULL	8000_8000_NNC06E008T_12_NNC06BA07B_0	CONT_AWD_NNC06E008T_8000_NNC06BA07B_8000	2008-06-06	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	NULL		N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	18000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E014T_29_NNC06BA07B_0	CONT_AWD_NNC06E014T_8000_NNC06BA07B_8000	2008-09-22	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	174965.0000	174965.0000	1
2008	NULL	8000_8000_NNC06E015T_7_NNC06BA07B_0	CONT_AWD_NNC06E015T_8000_NNC06BA07B_8000	2008-03-20	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	61250.0000	61250.0000	1
2008	NULL	8000_8000_NNC06E016T_17_NNC06BA07B_0	CONT_AWD_NNC06E016T_8000_NNC06BA07B_8000	2008-09-17	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	51123.0000	51123.0000	1
2008	NULL	8000_8000_NNC06E016T_15_NNC06BA07B_0	CONT_AWD_NNC06E016T_8000_NNC06BA07B_8000	2008-03-20	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	71920.0000	71920.0000	1
2008	NULL	8000_8000_NNC06E018T_13_NNC06BA07B_0	CONT_AWD_NNC06E018T_8000_NNC06BA07B_8000	2008-06-06	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	25000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E019T_38_NNC06BA07B_0	CONT_AWD_NNC06E019T_8000_NNC06BA07B_8000	2007-12-18	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	6631.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E019T_43_NNC06BA07B_0	CONT_AWD_NNC06E019T_8000_NNC06BA07B_8000	2008-05-19	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	30000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E021T_19_NNC06BA07B_0	CONT_AWD_NNC06E021T_8000_NNC06BA07B_8000	2008-05-20	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	-20000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E021T_18_NNC06BA07B_0	CONT_AWD_NNC06E021T_8000_NNC06BA07B_8000	2008-05-07	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	20000.0000	20000.0000	20000.0000	1
2008	NULL	8000_8000_NNC06E022T_13_NNC06BA07B_0	CONT_AWD_NNC06E022T_8000_NNC06BA07B_8000	2008-09-17	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	102997.0000	102997.0000	1
2008	NULL	8000_8000_NNC06E023T_13_NNC06BA07B_0	CONT_AWD_NNC06E023T_8000_NNC06BA07B_8000	2008-09-22	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E023T_12_NNC06BA07B_0	CONT_AWD_NNC06E023T_8000_NNC06BA07B_8000	2008-07-30	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	-103069.0625	-103069.0625	1
2008	NULL	8000_8000_NNC06E024T_21_NNC06BA07B_0	CONT_AWD_NNC06E024T_8000_NNC06BA07B_8000	2008-09-17	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	49598.0000	49598.0000	1
2008	NULL	8000_8000_NNC06E024T_19_NNC06BA07B_0	CONT_AWD_NNC06E024T_8000_NNC06BA07B_8000	2008-08-22	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	50000.0000	29772.0000	29772.0000	1
2008	NULL	8000_8000_NNC06E025T_23_NNC06BA07B_0	CONT_AWD_NNC06E025T_8000_NNC06BA07B_8000	2008-09-05	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	6000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E027T_10_NNC06BA07B_0	CONT_AWD_NNC06E027T_8000_NNC06BA07B_8000	2007-11-30	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E029T_14_NNC06BA07B_0	CONT_AWD_NNC06E029T_8000_NNC06BA07B_8000	2008-03-19	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	85000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E029T_17_NNC06BA07B_0	CONT_AWD_NNC06E029T_8000_NNC06BA07B_8000	2008-04-25	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	200000.0000	94544.1797	94544.1797	1
2008	NULL	8000_8000_NNC06E029T_15_NNC06BA07B_0	CONT_AWD_NNC06E029T_8000_NNC06BA07B_8000	2008-03-20	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	20000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E030T_14_NNC06BA07B_0	CONT_AWD_NNC06E030T_8000_NNC06BA07B_8000	2008-08-20	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	120000.0000	28183.9492	28183.9492	1
2008	NULL	8000_8000_NNC06E030T_15_NNC06BA07B_0	CONT_AWD_NNC06E030T_8000_NNC06BA07B_8000	2008-09-17	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	OH	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	0.0000	2575.0500	2575.0500	1
2008	NULL	8000_8000_NNC06E030T_11_NNC06BA07B_0	CONT_AWD_NNC06E030T_8000_NNC06BA07B_8000	2008-03-11	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	70000.0000	0.0000	0.0000	1
2008	NULL	8000_8000_NNC06E031T_11_NNC06BA07B_0	CONT_AWD_NNC06E031T_8000_NNC06BA07B_8000	2008-01-29	8000	AR12	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	5-9 Offers	N	Other CB	Medium >1B (Small Subsidiary)	X	USA	MD	USA	MD	USA	C	N	R	0	AR12		541710	NULL	682981	ARTIC SLOPE REGIONAL	1	100000.0000	0.0000	0.0000	1
