fiscal_year	Customer	SubCustomer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	IsEntityAbove2018constant10ThousandThreshold	EntityCount	AllContractorCount	numberOfActions	ObligatedAmount
2010	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	1	0	0	1	1	33	42	117	952399.9606
2010	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	140	226	1200	19167457.1373
2010	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	486	1564	25484	1828777936.3241
2010	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	0	1	0	1	1	1	894.8900
2010	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	6	6	22	57790.4397
2010	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	57	57	454	9908537.7191
2010	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	294	294	10858	3220384559.3622
2010	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	0	0	1	1	1	1	3	3645.0000
2010	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	15	15	133	1331641.3896
2010	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	257	257	22463	3837633043.5008
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	52	52	0	0.0000
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	0	2	2	0	0.0000
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	10	10	0	0.0000
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	46	46	0	0.0000
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	77	77	0	0.0000
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	860	860	1700	832088.3652
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	2122	2122	3622	12086146.8793
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	3592	3592	9276	73294896.6185
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	4280	4280	16236	447038065.4460
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	3773	3773	34091	5578319482.1050
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	0	0	0	4	4	5	-20410.0000
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	0	1	0	24	24	31	122623.1805
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	0	1	1	82	82	199	2189908.7500
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	210	210	824	19783420.5505
2010	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	192	192	1755	177384674.1326
2010	Defense	Navy	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	4	4	0	0.0000
2010	Defense	Navy	S	Always Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	4	5	0	0.0000
2010	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	0	0	0	34	36	66	23370.1998
2010	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	0	90	97	265	558356.1077
2010	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	165	185	613	3243705.1509
2010	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	176	205	1115	18377845.9998
2010	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	183	241	3004	534412998.4840
2010	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	1	0	0	1	0	1	1	1	3845.1599
2010	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	1	0	0	1	1	3	3	9	100910.1094
2010	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	1	0	1	1	1	11	14	40	814115.9585
2010	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	16	19	240	88530618.6869
2010	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	1	1	1	1	2	2	0	0.0000
2010	Defense	Navy	S	Always Small Vendor	PID	1	0	0	0	0	0	2	2	2	-11320.0000
2010	Defense	Navy	S	Always Small Vendor	PID	1	0	0	0	1	0	3	3	38	34368.3795
2010	Defense	Navy	S	Always Small Vendor	PID	1	0	0	0	1	1	6	6	45	185592.3699
2010	Defense	Navy	S	Always Small Vendor	PID	1	0	0	1	1	1	14	14	75	1254798.3406
2010	Defense	Navy	S	Always Small Vendor	PID	1	0	1	1	1	1	63	63	1483	595395410.0031
2010	Defense	Navy	S	Always Small Vendor	PID	1	1	0	1	1	1	1	1	4	102915.5899
2010	Defense	Navy	S	Always Small Vendor	PID	1	1	1	1	1	1	4	4	428	79726803.1828
2010	Defense	Navy	U	Unlabeled Vendor	Name	1	1	1	1	1	1	2	1	4	3295264.7500
2010	Defense	Other DoD	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	24	170	4229137.2880
2010	Defense	Other DoD	B	Big Five	PID	1	1	1	1	1	1	5	5	5405	1540994134.4125
2010	Defense	Other DoD	J	Large: Big 5 JV	PID	1	0	1	1	1	1	6	6	44	51303656.4715
2010	Defense	Other DoD	J	Large: Big 5 JV	PID	1	1	1	1	1	1	2	2	24	-9639910.5234
2010	Defense	Other DoD	L	Large Vendor	PID	1	0	1	1	1	1	23	23	1654	1677117791.8968
2010	Defense	Other DoD	L	Large Vendor	PID	1	1	1	1	1	1	105	105	14168	4372001061.4467
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	8	8	0	0.0000
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	1	0	0.0000
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	4	4	0	0.0000
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1	11	11	0	0.0000
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	6	6	7	3849.6801
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	33	33	44	165810.0700
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	51	51	70	483299.9898
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	94	94	155	5956987.0778
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	113	113	543	115104086.5185
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	0	0	0	14	14	48	-27578.8100
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	0	1	0	15	15	55	106076.3695
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	0	1	1	32	32	553	735098.6202
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	73	73	530	6143314.7619
2010	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	81	81	561	122575739.1159
2010	Defense	Other DoD	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	0	0	2	2	0	0.0000
2010	Defense	Other DoD	M	Medium Vendor	PDuns-2+	NULL	NULL	1	1	1	1	5	5	0	0.0000
2010	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	0	0	0	0	0	1	1	1	14950.0000
2010	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	0	0	0	1	0	3	3	3	2556.8701
2010	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	5	5	8	47149.6001
2010	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	21	21	45	4321011.7019
2010	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	60	63	527	46893413.9249
2010	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	1	0	0	1	0	3	3	3	15288.5800
2010	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	1	0	0	1	1	7	7	7	76311.2202
2010	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	17	17	60	2116868.2278
2010	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	1	1	1	1	1	37	39	235	66050082.9829
2010	Defense	Other DoD	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	1	1	0	0.0000
2010	Defense	Other DoD	M	Medium Vendor	PID	1	0	0	0	0	0	1	1	1	2990.0000
2010	Defense	Other DoD	M	Medium Vendor	PID	1	0	0	0	1	0	1	1	1	-1419.8700
2010	Defense	Other DoD	M	Medium Vendor	PID	1	0	0	0	1	1	2	2	4	-3311.0505
2010	Defense	Other DoD	M	Medium Vendor	PID	1	0	0	1	1	1	4	4	6	-69967.9500
2010	Defense	Other DoD	M	Medium Vendor	PID	1	0	1	1	1	1	50	50	364	268169096.8009
2010	Defense	Other DoD	M	Medium Vendor	PID	1	1	0	0	1	1	1	1	2	0.0000
2010	Defense	Other DoD	M	Medium Vendor	PID	1	1	1	1	1	1	18	18	81	10698553.9868
2010	Defense	Other DoD	N	Sometimes Small Vendor	Duns	1	1	1	1	1	1	3	2	37	1566914.7204
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	1	1	0	0.0000
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	0	17	17	23	105240.8404
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1	59	59	97	869797.2399
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	224	224	522	10766457.9497
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	462	462	2250	387766376.1206
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	0	3	3	4	20248.8501
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	1	26	26	36	352562.8675
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	138	138	316	7867762.0457
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	321	321	2520	325001788.1936
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	0	1	1	1	3300.0000
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	1	17	17	22	148728.0105
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	58	66	163	3875597.5805
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	223	271	1561	237889508.7197
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	1	0	0	1	1	3	4	12	66175.6397
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	29	32	104	2213598.2358
2010	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	239	433	3602	271220603.9968
2010	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	12	12	30	109536.4333
2010	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	184	184	1972	641955699.0775
2010	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	2	2	8	198187.5907
2010	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	186	186	2919	667329490.7512
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	3	3	0	0.0000
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	1	0	0.0000
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	2	2	0	0.0000
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	5	5	0	0.0000
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	36	36	52	97197.4898
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	151	151	187	729183.4302
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	294	294	488	4856900.9959
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	608	608	1303	31660038.6006
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	737	737	2667	543111995.1729
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	0	0	0	0	3	3	4	4462.7000
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	0	0	1	0	13	13	17	90348.6998
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	0	0	1	1	10	10	34	174506.5701
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	43	43	198	2719551.6893
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	80	80	281	42675148.7238
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	0	2	2	2	4257.0000
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	15	15	17	170365.1411
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	24	24	133	3587811.3091
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	39	42	120	17757531.4255
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	1	0	0	1	1	1	1	1	15375.0000
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	1	0	1	1	1	2	2	4	180943.7863
2010	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	5	5	11	2088439.3821
2010	Defense	Other DoD	S	Always Small Vendor	PID	1	0	0	0	1	1	1	1	5	0.0000
2010	Defense	Other DoD	S	Always Small Vendor	PID	1	0	0	1	1	1	8	8	16	726205.4792
2010	Defense	Other DoD	S	Always Small Vendor	PID	1	0	1	1	1	1	34	34	284	54033399.1294
2010	Defense	Other DoD	S	Always Small Vendor	PID	1	1	1	1	1	1	2	2	4	0.0000
2011	Defense	Air Force	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	28	2032	362354238.5531
2011	Defense	Air Force	B	Big Five	PID	1	1	1	1	1	1	5	5	17265	30029929836.1580
2011	Defense	Air Force	J	Large: Big 5 JV	PID	1	0	1	1	1	1	2	2	66	797510265.5088
2011	Defense	Air Force	L	Large Vendor	PID	1	0	0	0	1	1	1	1	1	3723.3701
2011	Defense	Air Force	L	Large Vendor	PID	1	0	0	1	1	1	1	1	1	0.0000
2011	Defense	Air Force	L	Large Vendor	PID	1	0	1	1	1	1	34	34	1585	1242249973.1808
2011	Defense	Air Force	L	Large Vendor	PID	1	1	0	1	1	1	1	1	23	-246147.4214
2011	Defense	Air Force	L	Large Vendor	PID	1	1	1	1	1	1	109	109	26440	14222935361.4676
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	25	25	0	0.0000
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	1	0	0.0000
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	25	25	0	0.0000
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1	11	11	0	0.0000
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	31	31	47	-6467.8299
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	141	141	182	866849.0769
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	207	207	338	3128333.3794
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	258	258	620	26066391.4781
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	246	246	1808	472336477.9881
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	0	0	0	0	28	28	44	-95583.4102
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	0	0	1	0	106	106	182	940002.5866
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	0	0	1	1	234	234	413	3568774.1593
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	494	494	1412	43649352.6647
2011	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	212	212	5782	369749311.4081
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	0	0	1	1	0	0.0000
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	1	0	1	1	0	0.0000
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	1	1	1	2	0	0.0000
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	NULL	NULL	0	1	1	1	4	4	0	0.0000
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	NULL	NULL	1	1	1	1	3	3	0	0.0000
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	0	0	0	0	0	4	4	5	2882.0000
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	0	0	0	1	0	16	16	23	91482.6903
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	23	23	39	360255.7016
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	68	76	158	4296839.9042
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	122	148	708	128631979.2631
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	1	0	0	0	0	6	6	8	5111.4001
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	1	0	0	1	0	14	15	21	97803.6992
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	1	0	0	1	1	39	41	83	1445968.1689
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	112	121	353	11894219.6431
2011	Defense	Air Force	M	Medium Vendor	PDuns-2+	1	1	1	1	1	1	113	136	1233	200045045.9990
2011	Defense	Air Force	M	Medium Vendor	PID	NULL	NULL	0	0	0	0	1	1	0	0.0000
2011	Defense	Air Force	M	Medium Vendor	PID	1	0	0	0	1	1	6	6	9	102981.7699
2011	Defense	Air Force	M	Medium Vendor	PID	1	0	0	1	1	1	15	15	49	1267840.2116
2011	Defense	Air Force	M	Medium Vendor	PID	1	0	1	1	1	1	89	89	1349	2613930940.6637
2011	Defense	Air Force	M	Medium Vendor	PID	1	1	0	0	1	1	2	2	4	39321.5996
2011	Defense	Air Force	M	Medium Vendor	PID	1	1	0	1	1	1	3	3	11	131272.1406
2011	Defense	Air Force	M	Medium Vendor	PID	1	1	1	1	1	1	33	33	795	933125864.4852
2011	Defense	Air Force	N	Sometimes Small Vendor	Duns	1	1	1	1	1	1	4	3	49544	491118833.9962
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	1	1	0	0.0000
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	2	2	0	0.0000
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	0	8	8	19	32714.5000
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	0	61	61	107	427068.2099
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1	267	267	543	4760000.4167
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	800	800	2397	65069214.5114
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	926	926	10020	1462444139.1106
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	0	10	10	16	40308.2301
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	1	56	56	133	1157716.2497
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	284	284	1287	37935402.8513
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	533	533	5948	483210576.1678
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	0	0	1	1	1	3143.0200
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	0	9	9	14	56876.2300
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	1	50	55	86	739104.5322
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	212	251	702	17054629.8432
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	458	671	4254	578250118.5279
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	1	0	0	1	1	14	15	32	139347.7544
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	81	107	377	8221657.3503
2011	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	364	859	7545	1134863531.3385
2011	Defense	Air Force	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	3	3	6	60861.7397
2011	Defense	Air Force	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	22	22	90	1859602.4140
2011	Defense	Air Force	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	214	214	5127	1653071001.8882
2011	Defense	Air Force	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	6	6	22	716704.3129
2011	Defense	Air Force	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	200	200	13558	4466545558.9005
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	40	40	0	0.0000
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	0	1	1	0	0.0000
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	16	16	0	0.0000
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	104	104	0	0.0000
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	35	35	0	0.0000
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	235	235	342	-719853.7862
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	899	899	1196	5313110.7808
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	1713	1713	2828	27175968.1859
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	3170	3170	7924	314589489.9601
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	2539	2539	21934	2962278668.4884
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	0	0	0	0	5	5	6	-34538.7201
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	0	0	1	0	11	11	16	52240.2598
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	0	0	1	1	56	56	90	795174.0170
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	137	137	345	12548484.4107
2011	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	152	152	1372	174656337.4635
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	3	3	0	0.0000
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	1	1	1	1	0	0.0000
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	3	3	0	0.0000
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	6	7	0	0.0000
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	0	0	0	0	0	7	7	12	53204.3000
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	0	33	34	62	211041.6603
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	61	62	105	1018959.2377
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	94	100	189	6897232.4537
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	175	211	1551	261245571.3782
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	1	0	0	1	1	4	4	8	25950.0896
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	1	0	1	1	1	9	10	26	1335837.9331
2011	Defense	Air Force	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	13	23	349	27183844.2900
2011	Defense	Air Force	S	Always Small Vendor	PID	1	0	0	0	1	0	1	1	1	-203.0100
2011	Defense	Air Force	S	Always Small Vendor	PID	1	0	0	0	1	1	2	2	4	36434.3799
2011	Defense	Air Force	S	Always Small Vendor	PID	1	0	0	1	1	1	17	17	50	1549209.4063
2011	Defense	Air Force	S	Always Small Vendor	PID	1	0	1	1	1	1	50	50	677	62951119.7041
2011	Defense	Air Force	S	Always Small Vendor	PID	1	1	1	1	1	1	5	5	44	14456467.6349
2011	Defense	Army	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	37	2236	729623684.8027
2011	Defense	Army	B	Big Five	PID	1	1	1	1	1	1	5	5	12880	21589556090.8534
2011	Defense	Army	J	Large: Big 5 JV	PID	1	0	1	1	1	1	4	4	424	499392319.0745
2011	Defense	Army	L	Large Vendor	Duns	1	1	1	1	1	1	1	1	7056	280898665.7654
2011	Defense	Army	L	Large Vendor	PID	NULL	NULL	0	1	1	1	1	1	0	0.0000
2011	Defense	Army	L	Large Vendor	PID	1	0	0	0	1	1	1	1	1	0.0000
2011	Defense	Army	L	Large Vendor	PID	1	0	0	1	1	1	5	5	10	328638.4371
2011	Defense	Army	L	Large Vendor	PID	1	0	1	1	1	1	79	79	4626	2254144941.0021
2011	Defense	Army	L	Large Vendor	PID	1	1	0	1	1	1	2	2	13	-63225.1302
2011	Defense	Army	L	Large Vendor	PID	1	1	1	1	1	1	129	129	46857	40583495847.7889
2011	Defense	Army	M	Medium Vendor	Duns	1	1	0	0	0	0	1	1	1	0.0000
2011	Defense	Army	M	Medium Vendor	Duns	1	1	0	1	1	1	1	1	2	1289.4707
2011	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	16	16	0	0.0000
2011	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	0	2	2	0	0.0000
2011	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	1	5	5	3	31378.2891
2011	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	63	63	7	577258.7500
2011	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1	60	60	0	0.0000
2011	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	198	198	305	265180.2959
2011	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	513	513	783	2936707.7873
2011	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	797	797	1507	12027733.0351
