Fiscal Year,Contracting Department ID,Contracting Department Name,Product or Service Code,Product or Service Description,Base and All Options Value (Total Contract Value),Base and Exercised Options Value,Dollars Obligated,Number of Actions,Number of Records
2018,9700,DEPT OF DEFENSE,AH34,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (ENGINEERING DEVELOPMENT),$0.00 ,$0.00 ,$0.00 ,1,1
2018,9700,DEPT OF DEFENSE,AH41,R&D- ENVIRONMENTAL PROTECTION: NOISE POLLUTION (BASIC RESEARCH),"$756,601.21 ","$756,601.21 ","$1,034,180.91 ",8,8
2018,9700,DEPT OF DEFENSE,AH43,R&D- ENVIRONMENTAL PROTECTION: NOISE POLLUTION (ADVANCED DEVELOPMENT),"$13,500.00 ","$13,500.00 ","$13,500.00 ",1,1
2018,9700,DEPT OF DEFENSE,AH91,R&D- ENVIRONMENTAL PROTECTION: OTHER (BASIC RESEARCH),"$76,391,124.70 ","$75,537,706.04 ","$62,106,732.06 ",364,364
2018,9700,DEPT OF DEFENSE,AH92,R&D- ENVIRONMENTAL PROTECTION: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$3,579,597.39 ","$3,579,597.39 ","$2,926,255.39 ",5,5
2018,9700,DEPT OF DEFENSE,AH93,R&D- ENVIRONMENTAL PROTECTION: OTHER (ADVANCED DEVELOPMENT),"$211,197.82 ","$211,197.82 ","$259,741.82 ",11,11
2018,9700,DEPT OF DEFENSE,AH94,R&D- ENVIRONMENTAL PROTECTION: OTHER (ENGINEERING DEVELOPMENT),"$3,851,647.00 ","$5,106,774.50 ","$4,246,816.50 ",49,49
2018,9700,DEPT OF DEFENSE,AH96,R&D- ENVIRONMENTAL PROTECTION: OTHER (MANAGEMENT/SUPPORT),"$553,806.09 ","$500,056.09 ","$458,623.56 ",15,15
2018,9700,DEPT OF DEFENSE,AH97,R&D- ENVIRONMENTAL PROTECTION: OTHER (COMMERCIALIZED),"$241,346.38 ","$241,346.38 ","$118,939.00 ",2,2
2018,9700,DEPT OF DEFENSE,AJ11,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (BASIC RESEARCH),"$26,988,380.30 ","$61,346,944.85 ","$71,738,786.76 ",175,175
2018,9700,DEPT OF DEFENSE,AJ12,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$130,918,060.46 ","$66,395,938.67 ","$75,837,573.67 ",356,356
2018,9700,DEPT OF DEFENSE,AJ13,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (ADVANCED DEVELOPMENT),"$84,582,563.73 ","$50,822,689.59 ","$38,521,582.66 ",154,154
2018,9700,DEPT OF DEFENSE,AJ14,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (ENGINEERING DEVELOPMENT),"$21,523,736.43 ","$17,001,282.01 ","$14,090,218.89 ",198,198
2018,9700,DEPT OF DEFENSE,AJ15,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (OPERATIONAL SYSTEMS DEVELOPMENT),"$961,119.00 ","$222,219.00 ","$222,219.00 ",6,6
2018,9700,DEPT OF DEFENSE,AJ16,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (MANAGEMENT/SUPPORT),"$4,088,610.55 ","$576,788.53 ","$406,214.62 ",26,26
2018,9700,DEPT OF DEFENSE,AJ17,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (COMMERCIALIZED),$0.00 ,$0.00 ,$0.00 ,1,1
2018,9700,DEPT OF DEFENSE,AJ21,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (BASIC RESEARCH),"$71,718,965.14 ","$26,583,009.69 ","$19,764,663.60 ",39,39
2018,9700,DEPT OF DEFENSE,AJ22,R&D- GENERAL SCI/TECH: MATHEMATICAL/COMPUTER SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$3,045,506.00 ","$10,325,046.00 ","$21,165,541.25 ",40,40
2018,9700,DEPT OF DEFENSE,AJ23,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (ADVANCED DEVELOPMENT),"$55,592.77 ","$55,592.77 ","$1,114,073.42 ",17,17
2018,9700,DEPT OF DEFENSE,AJ24,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (ENGINEERING DEVELOPMENT),"$194,803.66 ","$194,803.66 ","$194,803.66 ",2,2
2018,9700,DEPT OF DEFENSE,AJ25,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (OPERATIONAL SYSTEMS DEVELOPMENT),"$333,169.30 ","$333,169.30 ","$448,169.30 ",5,5
2018,9700,DEPT OF DEFENSE,AJ26,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (MANAGEMENT/SUPPORT),"($5,000.00)","$70,000.00 ","$70,000.00 ",3,3
2018,9700,DEPT OF DEFENSE,AJ27,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (COMMERCIALIZED),"$400,696.00 ","$400,696.00 ","$400,696.00 ",3,3
2018,9700,DEPT OF DEFENSE,AJ31,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (BASIC RESEARCH),"$66,295.00 ","$285,419.00 ","$285,419.00 ",11,11
2018,9700,DEPT OF DEFENSE,AJ32,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$15,218,621.61 ","$6,321,635.38 ","$5,731,307.27 ",23,23
2018,9700,DEPT OF DEFENSE,AJ33,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (ADVANCED DEVELOPMENT),"$73,069.41 ","$4,106,099.23 ","$3,317,745.41 ",28,28
2018,9700,DEPT OF DEFENSE,AJ34,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (ENGINEERING DEVELOPMENT),"$2,094,969.44 ","$2,094,969.44 ","$2,094,969.44 ",12,12
2018,9700,DEPT OF DEFENSE,AJ35,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (OPERATIONAL SYSTEMS DEVELOPMENT),"$30,619.91 ","$30,619.91 ","$30,619.91 ",4,4
2018,9700,DEPT OF DEFENSE,AJ41,R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (BASIC RESEARCH),"$3,165,519,935.13 ","$214,190,240.40 ","$246,153,461.59 ",541,541
2018,9700,DEPT OF DEFENSE,AJ42,R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$169,049,475.69 ","$68,262,377.73 ","$42,618,728.36 ",125,125
2018,9700,DEPT OF DEFENSE,AJ43,R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (ADVANCED DEVELOPMENT),"$64,697,549.46 ","$56,934,527.09 ","$96,674,628.05 ",256,256
2018,9700,DEPT OF DEFENSE,AJ44,R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (ENGINEERING DEVELOPMENT),"$71,032,124.30 ","$72,022,199.93 ","$90,234,054.66 ",220,220
2018,9700,DEPT OF DEFENSE,AJ45,R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (OPERATIONAL SYSTEMS DEVELOPMENT),"$107,050,996.65 ","$61,884,737.29 ","$48,896,895.53 ",104,104
2018,9700,DEPT OF DEFENSE,AJ46,R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (MANAGEMENT/SUPPORT),"$6,692,485.21 ","$22,338,783.03 ","$20,256,125.63 ",110,110
2018,9700,DEPT OF DEFENSE,AJ51,R&D- GENERAL SCIENCE/TECHNOLOGY: LIFE SCIENCES (BASIC RESEARCH),"$3,185,502.35 ","$6,169,189.20 ","$6,651,174.26 ",46,46
2018,9700,DEPT OF DEFENSE,AJ52,R&D- GENERAL SCIENCE/TECHNOLOGY: LIFE SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$6,989,466.04 ","$6,450,593.46 ","$14,009,182.74 ",136,75
2018,9700,DEPT OF DEFENSE,AJ53,R&D- GENERAL SCIENCE/TECHNOLOGY: LIFE SCIENCES (ADVANCED DEVELOPMENT),"$3,731,310.81 ","$3,118,898.61 ","$14,315,392.08 ",59,59
2018,9700,DEPT OF DEFENSE,AJ54,R&D- GENERAL SCIENCE/TECHNOLOGY: LIFE SCIENCES (ENGINEERING DEVELOPMENT),"$432,331.54 ","$432,331.54 ","$8,195,455.28 ",16,16
2018,9700,DEPT OF DEFENSE,AJ61,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (BASIC RESEARCH),"$4,444,522.84 ","$1,503,256.32 ","$877,238.32 ",3,3
2018,9700,DEPT OF DEFENSE,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$30,743,951.01 ","$7,725,290.39 ","$7,417,746.28 ",46,46
2018,9700,DEPT OF DEFENSE,AJ63,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (ADVANCED DEVELOPMENT),"$2,094,930.96 ","$1,228,528.00 ","$1,546,528.00 ",21,21
2018,9700,DEPT OF DEFENSE,AJ66,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (MANAGEMENT/SUPPORT),"$2,400.00 ","$2,400.00 ","$2,400.00 ",4,4
2018,9700,DEPT OF DEFENSE,AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH),"$3,524,923.37 ","$7,502,071.37 ","$7,492,192.04 ",17,17
2018,9700,DEPT OF DEFENSE,AJ72,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$1,009,062.41 ","$586,833.82 ","$581,152.60 ",8,8
2018,9700,DEPT OF DEFENSE,AJ73,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (ADVANCED DEVELOPMENT),"$240,821.93 ","$240,821.93 ","($306,708.53)",27,27
2018,9700,DEPT OF DEFENSE,AJ91,R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (BASIC RESEARCH),"$2,642,943.80 ","$3,677,653.47 ","$2,655,101.41 ",16,16
2018,9700,DEPT OF DEFENSE,AJ92,R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$10,139,325.47 ","$3,640,850.47 ","$2,039,169.57 ",24,24
2018,9700,DEPT OF DEFENSE,AJ93,R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (ADVANCED DEVELOPMENT),"$27,380,553.75 ","$21,266,030.72 ","$20,074,388.81 ",94,94
2018,9700,DEPT OF DEFENSE,AJ94,R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (ENGINEERING DEVELOPMENT),"$3,518,794.84 ","$3,012,131.89 ","$2,974,137.04 ",15,15
2018,9700,DEPT OF DEFENSE,AJ96,R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (MANAGEMENT/SUPPORT),"$20,100.00 ","$20,100.00 ","$20,100.00 ",1,1
2018,9700,DEPT OF DEFENSE,AJ97,R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (COMMERCIALIZED),"$4,995.00 ","$4,995.00 ","$4,995.00 ",1,1
2018,9700,DEPT OF DEFENSE,AK16,R&D- HOUSING: HOUSING (MANAGEMENT/SUPPORT),"$2,200,720.60 ","$2,200,720.60 ","$2,200,720.60 ",2,2
2018,9700,DEPT OF DEFENSE,AL16,R&D- INCOME SECURITY: EMPLOYMENT (MANAGEMENT/SUPPORT),"$5,589.56 ","$5,589.56 ","$5,589.56 ",1,1
2018,9700,DEPT OF DEFENSE,AM11,R&D- INTERNATIONAL AFFAIRS AND COOPERATION (BASIC RESEARCH),$0.00 ,$0.00 ,$0.00 ,1,1
2018,9700,DEPT OF DEFENSE,AN11,R&D- MEDICAL: BIOMEDICAL (BASIC RESEARCH),"$22,046,088.13 ","$26,515,303.59 ","$27,612,151.53 ",171,171
2018,9700,DEPT OF DEFENSE,AN12,R&D- MEDICAL: BIOMEDICAL (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$3,523,230.78 ","$21,023,739.65 ","$23,103,104.31 ",115,115
2018,9700,DEPT OF DEFENSE,AN13,R&D- MEDICAL: BIOMEDICAL (ADVANCED DEVELOPMENT),"$16,859,721.48 ","$17,830,081.48 ","$37,387,734.47 ",55,55
2018,9700,DEPT OF DEFENSE,AN14,R&D- MEDICAL: BIOMEDICAL (ENGINEERING DEVELOPMENT),"$9,542,942.59 ","$6,715,862.99 ","$3,064,371.02 ",11,11
2018,9700,DEPT OF DEFENSE,AN16,R&D- MEDICAL: BIOMEDICAL (MANAGEMENT/SUPPORT),"$10,504,254.77 ","$20,796,593.24 ","$19,696,193.16 ",55,55
2018,9700,DEPT OF DEFENSE,AN17,R&D- MEDICAL: BIOMEDICAL (COMMERCIALIZED),"$1,558,820,000.58 ","$24,501,477.56 ","$22,558,700.53 ",38,38
2018,9700,DEPT OF DEFENSE,AN22,R&D- MEDICAL: DRUG DEPENDENCY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$3,185,664.75 ","$3,185,664.75 ","$3,185,664.75 ",4,4
2018,9700,DEPT OF DEFENSE,AN26,R&D- MEDICAL: DRUG DEPENDENCY (MANAGEMENT/SUPPORT),"$25,000.00 ","$5,000.00 ","$5,000.00 ",1,1
2018,9700,DEPT OF DEFENSE,AN41,R&D- MEDICAL: HEALTH SERVICES (BASIC RESEARCH),"($716,521.43)","($706,923.48)","($706,923.48)",6,6
2018,9700,DEPT OF DEFENSE,AN42,R&D- MEDICAL: HEALTH SERVICES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$208,521,015.74 ","$109,301,846.46 ","$87,540,891.64 ",298,298
2018,9700,DEPT OF DEFENSE,AN43,R&D- MEDICAL: HEALTH SERVICES (ADVANCED DEVELOPMENT),"$4,999.98 ","$4,999.98 ","$4,999.98 ",1,1
2018,9700,DEPT OF DEFENSE,AN44,R&D- MEDICAL: HEALTH SERVICES (ENGINEERING DEVELOPMENT),$0.00 ,"$365,371.52 ","$365,291.22 ",1,1
2018,9700,DEPT OF DEFENSE,AN46,R&D- MEDICAL: HEALTH SERVICES (MANAGEMENT/SUPPORT),"$101,853.74 ","$669,713.03 ","$659,713.03 ",7,7
2018,9700,DEPT OF DEFENSE,AN51,R&D- MEDICAL: MENTAL HEALTH (BASIC RESEARCH),"$1,309,279.80 ","$1,869,663.60 ","$1,782,720.60 ",12,12
2018,9700,DEPT OF DEFENSE,AN55,R&D- MEDICAL: MENTAL HEALTH (OPERATIONAL SYSTEMS DEVELOPMENT),"$11,628.00 ","$11,628.00 ","$11,628.00 ",1,1
2018,9700,DEPT OF DEFENSE,AN67,R&D- MEDICAL: REHABILITATIVE ENGINEERING (COMMERCIALIZED),"$221,050.00 ","$221,050.00 ","$221,050.00 ",2,2
2018,9700,DEPT OF DEFENSE,AN71,R&D- MEDICAL: SPECIALIZED MEDICAL SERVICES (BASIC RESEARCH),"$1,719,033.09 ","$1,579,033.09 ","$1,579,033.09 ",7,7
2018,9700,DEPT OF DEFENSE,AN72,R&D- MEDICAL: SPECIALIZED MEDICAL SERVICES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$9,216,919.80 ","$8,896,919.80 ","$6,690,308.54 ",9,9
2018,9700,DEPT OF DEFENSE,AN73,R&D- MEDICAL: SPECIALIZED MEDICAL SERVICES (ADVANCED DEVELOPMENT),"$3,963,825.93 ","$3,963,825.93 ","$5,102,323.48 ",9,9
2018,9700,DEPT OF DEFENSE,AN74,R&D- MEDICAL: SPECIALIZED MEDICAL SERVICES (ENGINEERING DEVELOPMENT),$0.00 ,$0.00 ,$0.00 ,1,1
2018,9700,DEPT OF DEFENSE,AN75,R&D- MEDICAL: SPECIALIZED MEDICAL SERVICES (OPERATIONAL SYSTEMS DEVELOPMENT),"($895,330.29)","($895,330.29)","($895,330.29)",2,2
2018,9700,DEPT OF DEFENSE,AN76,R&D- MEDICAL: SPECIALIZED MEDICAL SERVICES (MANAGEMENT/SUPPORT),"$7,000,000.00 ",$0.00 ,$0.00 ,6,6
2018,9700,DEPT OF DEFENSE,AN91,R&D- MEDICAL: OTHER (BASIC RESEARCH),"$113,373,593.24 ","$93,855,922.12 ","$90,518,670.56 ",452,452
2018,9700,DEPT OF DEFENSE,AN92,R&D- MEDICAL: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$41,738,040.16 ","$51,517,625.11 ","$41,213,751.23 ",100,100
2018,9700,DEPT OF DEFENSE,AN93,R&D- MEDICAL: OTHER (ADVANCED DEVELOPMENT),"$9,203,065.14 ","$10,656,360.14 ","$15,220,817.65 ",52,52
2018,9700,DEPT OF DEFENSE,AN94,R&D- MEDICAL: OTHER (ENGINEERING DEVELOPMENT),"$89,404.00 ","$89,404.00 ","($162,544.01)",6,6
2018,9700,DEPT OF DEFENSE,AN95,R&D- MEDICAL: OTHER (OPERATIONAL SYSTEMS DEVELOPMENT),"$1,833,016.61 ","$2,905,943.65 ","$3,016,612.28 ",43,43
2018,9700,DEPT OF DEFENSE,AN96,R&D- MEDICAL: OTHER (MANAGEMENT/SUPPORT),"$9,479,696.52 ","$4,326,775.49 ","$3,633,917.69 ",33,33
2018,9700,DEPT OF DEFENSE,AN97,R&D- MEDICAL: OTHER (COMMERCIALIZED),"$53,413,595.14 ","$3,413,596.09 ","$3,413,596.09 ",25,25
2018,9700,DEPT OF DEFENSE,AP41,R&D- NATURAL RESOURCE: RECREATION (BASIC RESEARCH),"($41,292.44)","($41,292.44)","($41,292.44)",1,1
2018,9700,DEPT OF DEFENSE,AP51,R&D- NATURAL RESOURCE: MARINE AND OCEANOGRAPHIC (BASIC RESEARCH),"$125,918.88 ","$125,918.88 ","$125,918.88 ",3,3
2018,9700,DEPT OF DEFENSE,AP52,R&D- NATURAL RESOURCE: MARINE AND OCEANOGRAPHIC (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),$0.00 ,$0.00 ,"$751,055.00 ",7,7
2018,9700,DEPT OF DEFENSE,AP54,R&D- NATURAL RESOURCE: MARINE AND OCEANOGRAPHIC (ENGINEERING DEVELOPMENT),"$90,736.40 ","$90,736.40 ","$90,736.40 ",1,1
2018,9700,DEPT OF DEFENSE,AP71,R&D- NATURAL RESOURCE: ATMOSPHERIC (BASIC RESEARCH),$0.00 ,$0.00 ,$0.00 ,2,2
2018,9700,DEPT OF DEFENSE,AP73,R&D- NATURAL RESOURCE: ATMOSPHERIC (ADVANCED DEVELOPMENT),"$18,227,868.00 ","$7,456,221.00 ","$4,846,198.00 ",7,7
2018,9700,DEPT OF DEFENSE,AP91,R&D- NATURAL RESOURCE: OTHER (BASIC RESEARCH),($2.50),($2.50),($2.50),2,2
2018,9700,DEPT OF DEFENSE,AQ97,R&D- SOCIAL SERVICES: OTHER (COMMERCIALIZED),"$8,400.00 ","$8,400.00 ","$8,400.00 ",1,1
2018,9700,DEPT OF DEFENSE,AR12,R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$8,616,442.00 ","$8,616,442.00 ","$7,495,445.00 ",15,15
2018,9700,DEPT OF DEFENSE,AR13,R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (ADVANCED DEVELOPMENT),"$106,556.00 ","$21,334,561.00 ","$22,183,975.38 ",27,27
2018,9700,DEPT OF DEFENSE,AR14,R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (ENGINEERING DEVELOPMENT),$0.00 ,$0.00 ,$0.00 ,1,1
2018,9700,DEPT OF DEFENSE,AR15,R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (OPERATIONAL SYSTEMS DEVELOPMENT),"$190,000.00 ","$190,000.00 ","$190,000.00 ",2,2
2018,9700,DEPT OF DEFENSE,AR16,R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (MANAGEMENT/SUPPORT),"$75,548,865.12 ","$39,263,433.12 ","$39,417,035.61 ",41,41
2018,9700,DEPT OF DEFENSE,AR22,R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$128,965,168.68 ","$7,718,187.15 ","$5,072,469.50 ",14,14
2018,9700,DEPT OF DEFENSE,AR23,R&D- SPACE: SCIENCE/APPLICATIONS (ADVANCED DEVELOPMENT),"$20,778,397.51 ","$26,436,940.51 ","$21,503,749.88 ",31,31
2018,9700,DEPT OF DEFENSE,AR24,R&D- SPACE: SCIENCE/APPLICATIONS (ENGINEERING DEVELOPMENT),"$47,000,000.00 ","$46,999,999.00 ","$8,999,999.00 ",5,5
2018,9700,DEPT OF DEFENSE,AR25,R&D- SPACE: SCIENCE/APPLICATIONS (OPERATIONAL SYSTEMS DEVELOPMENT),"$109,923,063.19 ","($204,360,231.81)","$965,429,996.79 ",24,24
2018,9700,DEPT OF DEFENSE,AR26,R&D- SPACE: SCIENCE/APPLICATIONS (MANAGEMENT/SUPPORT),"$140,000.00 ","$140,000.00 ","$140,000.00 ",1,1
2018,9700,DEPT OF DEFENSE,AR32,R&D- SPACE: FLIGHT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$94,264,362.00 ","$23,229,130.00 ","$3,576,269.00 ",8,8
2018,9700,DEPT OF DEFENSE,AR33,R&D- SPACE: FLIGHT (ADVANCED DEVELOPMENT),"$7,005.00 ","$7,005.00 ","$7,005.00 ",1,1
2018,9700,DEPT OF DEFENSE,AR34,R&D- SPACE: FLIGHT (ENGINEERING DEVELOPMENT),$0.00 ,$0.00 ,$0.00 ,1,1
2018,9700,DEPT OF DEFENSE,AR35,R&D- SPACE: FLIGHT (OPERATIONAL SYSTEMS DEVELOPMENT),"$458,032,289.00 ","$94,133,919.00 ","$84,900,949.00 ",9,9
2018,9700,DEPT OF DEFENSE,AR42,"R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",$0.00 ,$0.00 ,"$6,929,000.00 ",3,3
2018,9700,DEPT OF DEFENSE,AR43,"R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (ADVANCED DEVELOPMENT)",$0.00 ,$0.00 ,"$15,730.00 ",4,4
2018,9700,DEPT OF DEFENSE,AR46,"R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (MANAGEMENT/SUPPORT)",$0.00 ,$0.00 ,$0.00 ,1,1
2018,9700,DEPT OF DEFENSE,AR55,RDTE/SP+TERRESTRIAL APP-ENG/MANUF,$0.00 ,$0.00 ,"($14,026,068.83)",3,3
2018,9700,DEPT OF DEFENSE,AR56,R&D-SPACE & TERRESTRIAL-MGMT SUP,$0.00 ,$0.00 ,$0.00 ,1,1
2018,9700,DEPT OF DEFENSE,AR57,R&D-SPACE & TERRESTRIAL-COMERCLIZ,$0.00 ,$0.00 ,$0.00 ,1,1
2018,9700,DEPT OF DEFENSE,AR72,R&D- SPACE: COMMERCIAL PROGRAMS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),$0.00 ,"$499,991.15 ","$499,991.15 ",2,2
2018,9700,DEPT OF DEFENSE,AR73,R&D- SPACE: COMMERCIAL PROGRAMS (ADVANCED DEVELOPMENT),"$1,499,778.00 ","$1,499,778.00 ","$1,499,778.00 ",2,2
2018,9700,DEPT OF DEFENSE,AR74,R&D- SPACE: COMMERCIAL PROGRAMS (ENGINEERING DEVELOPMENT),"$909,347.00 ","$1,599,665.00 ","$1,599,665.00 ",10,10
2018,9700,DEPT OF DEFENSE,AR91,R&D- SPACE: OTHER (BASIC RESEARCH),$0.00 ,$0.00 ,"($30,257.04)",2,2
2018,9700,DEPT OF DEFENSE,AR92,R&D- SPACE: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$157,601,815.48 ","$175,941,988.50 ","$114,682,754.63 ",44,44
2018,9700,DEPT OF DEFENSE,AR93,R&D- SPACE: OTHER (ADVANCED DEVELOPMENT),"$7,044,400.87 ","$7,044,400.87 ","$7,002,310.68 ",8,8
2018,9700,DEPT OF DEFENSE,AR95,R&D- SPACE: OTHER (OPERATIONAL SYSTEMS DEVELOPMENT),"$100,813,235.71 ","$100,843,235.71 ","$101,559,643.81 ",35,35
2018,9700,DEPT OF DEFENSE,AR97,R&D- SPACE: OTHER (COMMERCIALIZED),$0.00 ,$0.00 ,$0.00 ,1,1
2018,9700,DEPT OF DEFENSE,AS12,R&D- MODAL TRANSPORTATION: AIR (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),$0.00 ,$0.00 ,$0.00 ,1,1
2018,9700,DEPT OF DEFENSE,AS16,R&D- MODAL TRANSPORTATION: AIR (MANAGEMENT/SUPPORT),"$6,056.06 ","$6,056.06 ","$6,056.06 ",2,2
2018,9700,DEPT OF DEFENSE,AS27,R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (COMMERCIALIZED),"$811,500.71 ","$811,500.71 ","$811,500.71 ",1,1
2018,9700,DEPT OF DEFENSE,AS42,R&D- MODAL TRANSPORTATION: MARINE (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$8,979,048.00 ","$2,985,932.00 ","$2,445,385.11 ",6,6
2018,9700,DEPT OF DEFENSE,AS45,R&D- MODAL TRANSPORTATION: MARINE (OPERATIONAL SYSTEMS DEVELOPMENT),"$118,690.13 ","$118,690.13 ","$1,543,098.13 ",11,11
2018,9700,DEPT OF DEFENSE,AS91,R&D- MODAL TRANSPORTATION: OTHER MODAL (BASIC RESEARCH),$0.00 ,$0.00 ,"($41,718.98)",1,1
2018,9700,DEPT OF DEFENSE,AT17,"R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (COMMERCIALIZED)","$1,027,646.00 ","$1,027,646.00 ","$1,027,646.00 ",3,3
2018,9700,DEPT OF DEFENSE,AT31,R&D- OTHER TRANSPORTATION: NAVIGATION AND NAVIGATIONAL AIDS (BASIC RESEARCH),"$3,243,581.00 ","$1,397,143.00 ","$1,254,529.47 ",1,1
2018,9700,DEPT OF DEFENSE,AT32,R&D- OTHER TRANSPORTATION: NAVIGATION/NAVIGATIONAL AIDS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),$0.00 ,"$49,925.38 ","$49,925.38 ",7,7
2018,9700,DEPT OF DEFENSE,AT34,R&D- OTHER TRANSPORTATION: NAVIGATION AND NAVIGATIONAL AIDS (ENGINEERING DEVELOPMENT),"$1,207,922.38 ","$1,204,922.38 ","$1,195,922.38 ",10,10
2018,9700,DEPT OF DEFENSE,AT42,R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),"$46,363.64 ","$46,363.64 ","$46,363.64 ",1,1
2018,9700,DEPT OF DEFENSE,AT61,R&D- OTHER TRANSPORTATION: TRAFFIC MANAGEMENT (BASIC RESEARCH),"$1,222,040.32 ","$662,213.33 ","$662,213.33 ",6,6
